Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
307	0.0046	0.0040	0.0045	0.0075
308	0.0038	0.0015	0.0017	0.0045
309	0.0056	0.0017	0.0032	0.0067
310	0.0048	0.0036	0.0059	0.0084
311	0.0028	0.0036	0.0028	0.0054
312	0.0012	0.0027	0.0022	0.0037
313	0.0046	0.0015	0.0028	0.0055
314	0.0023	0.0017	0.0011	0.0030
315	0.0041	0.0038	0.0038	0.0068
316	0.0015	0.0063	0.0008	0.0066
317	0.0009	0.0023	0.0018	0.0031
318	0.0016	0.0023	0.0019	0.0034
319	0.0041	0.0022	0.0033	0.0057
320	0.0023	0.0024	0.0018	0.0038
321	0.0008	0.0018	0.0001	0.0020
322	0.0021	0.0002	0.0016	0.0026
323	0.0010	0.0015	0.0016	0.0023
324	0.0014	0.0010	0.0022	0.0028
325	0.0036	0.0012	0.0010	0.0040
326	0.0026	0.0007	0.0018	0.0032
327	0.0025	0.0031	0.0017	0.0043
328	0.0009	0.0014	0.0005	0.0017
329	0.0015	0.0018	0.0013	0.0027
330	0.0028	0.0014	0.0014	0.0035
331	0.0023	0.0010	0.0015	0.0029
332	0.0007	0.0004	0.0037	0.0038
333	0.0018	0.0019	0.0005	0.0027
334	0.0024	0.0010	0.0010	0.0028
335	0.0033	0.0052	0.0056	0.0083
336	0.0023	0.0008	0.0007	0.0025
337	0.0013	0.0017	0.0005	0.0022
338	0.0031	0.0013	0.0024	0.0041
339	0.0021	0.0015	0.0017	0.0031
340	0.0033	0.0010	0.0009	0.0036
341	0.0020	0.0016	0.0011	0.0029
342	0.0017	0.0011	0.0019	0.0027
343	0.0016	0.0021	0.0029	0.0039
344	0.0018	0.0008	0.0008	0.0021
345	0.0040	0.0007	0.0010	0.0042
346	0.0028	0.0026	0.0008	0.0039
347	0.0011	0.0013	0.0012	0.0021
348	0.0034	0.0004	0.0024	0.0042
349	0.0031	0.0013	0.0011	0.0035
350	0.0010	0.0023	0.0007	0.0026
351	0.0044	0.0012	0.0012	0.0047
352	0.0004	0.0020	0.0026	0.0033
353	0.0013	0.0028	0.0023	0.0039
354	0.0012	0.0011	0.0004	0.0017
355	0.0017	0.0009	0.0029	0.0035
356	0.0020	0.0012	0.0006	0.0024
357	0.0002	0.0002	0.0011	0.0011
358	0.0020	0.0006	0.0011	0.0024
359	0.0014	0.0016	0.0013	0.0025
360	0.0032	0.0009	0.0030	0.0045
361	0.0011	0.0003	0.0018	0.0022
362	0.0038	0.0013	0.0030	0.0050
363	0.0020	0.0003	0.0016	0.0026
364	0.0004	0.0018	0.0013	0.0023
365	0.0024	0.0010	0.0016	0.0030
366	0.0041	0.0015	0.0018	0.0047
367	0.0030	0.0018	0.0026	0.0043
368	0.0027	0.0026	0.0011	0.0039
369	0.0042	0.0025	0.0023	0.0054
370	0.0025	0.0023	0.0029	0.0044
371	0.0027	0.0026	0.0024	0.0045
372	0.0035	0.0023	0.0035	0.0055
373	0.0003	0.0015	0.0014	0.0021
374	0.0008	0.0010	0.0018	0.0022
375	0.0024	0.0008	0.0011	0.0028
376	0.0005	0.0024	0.0008	0.0026
377	0.0016	0.0023	0.0025	0.0038
378	0.0031	0.0029	0.0006	0.0043
379	0.0019	0.0014	0.0015	0.0028
380	0.0031	0.0015	0.0010	0.0036
381	0.0015	0.0020	0.0020	0.0032
382	0.0027	0.0016	0.0010	0.0032
383	0.0017	0.0010	0.0008	0.0022
384	0.0018	0.0008	0.0023	0.0031
385	0.0015	0.0012	0.0011	0.0022
386	0.0020	0.0025	0.0019	0.0037
387	0.0004	0.0021	0.0004	0.0021
388	0.0028	0.0007	0.0012	0.0031
389	0.0025	0.0001	0.0003	0.0025
390	0.0025	0.0017	0.0015	0.0034
391	0.0012	0.0014	0.0027	0.0033
392	0.0035	0.0012	0.0024	0.0044
393	0.0026	0.0005	0.0013	0.0029
394	0.0065	0.0001	0.0066	0.0093
395	0.0022	0.0024	0.0020	0.0038
396	0.0018	0.0018	0.0013	0.0028
397	0.0019	0.0011	0.0003	0.0022
398	0.0021	0.0008	0.0028	0.0036
399	0.0010	0.0017	0.0006	0.0020
400	0.0014	0.0012	0.0027	0.0032
401	0.0022	0.0009	0.0024	0.0033
402	0.0263	0.0029	0.0229	0.0350
403	0.0068	0.0008	0.0054	0.0087
404	0.0027	0.0014	0.0016	0.0034
405	0.0025	0.0012	0.0007	0.0029
406	0.0021	0.0020	0.0016	0.0033
407	0.0029	0.0019	0.0007	0.0035
408	0.0042	0.0013	0.0014	0.0046
409	0.0010	0.0023	0.0007	0.0026
410	0.0071	0.0011	0.0052	0.0089
411	0.0006	0.0011	0.0004	0.0013
412	0.0011	0.0006	0.0017	0.0021
413	0.0030	0.0005	0.0027	0.0041
414	0.0002	0.0010	0.0013	0.0017
415	0.0033	0.0017	0.0029	0.0047
416	0.0014	0.0012	0.0005	0.0019
417	0.0002	0.0022	0.0025	0.0033
418	0.0031	0.0018	0.0009	0.0037
419	0.0025	0.0006	0.0027	0.0037
420	0.0017	0.0014	0.0005	0.0023
421	0.0009	0.0004	0.0011	0.0015
422	0.0024	0.0012	0.0010	0.0029
423	0.0021	0.0014	0.0011	0.0028
424	0.0022	0.0017	0.0010	0.0029
425	0.0002	0.0013	0.0009	0.0016
426	0.0005	0.0026	0.0005	0.0027
427	0.0010	0.0020	0.0009	0.0024
428	0.0008	0.0014	0.0005	0.0017
429	0.0018	0.0027	0.0019	0.0038
430	0.0018	0.0016	0.0030	0.0038
431	0.0022	0.0013	0.0018	0.0031
432	0.0024	0.0017	0.0043	0.0052
433	0.0019	0.0013	0.0007	0.0024
434	0.0011	0.0010	0.0015	0.0021
435	0.0015	0.0006	0.0012	0.0020
436	0.0002	0.0007	0.0007	0.0010
437	0.0003	0.0019	0.0004	0.0019
438	0.0031	0.0012	0.0007	0.0034
439	0.0033	0.0016	0.0007	0.0037
440	0.0013	0.0009	0.0007	0.0017
441	0.0023	0.0018	0.0018	0.0035
442	0.0019	0.0009	0.0013	0.0025
443	0.0016	0.0005	0.0008	0.0019
444	0.0018	0.0009	0.0031	0.0037
445	0.0007	0.0008	0.0011	0.0015
446	0.0028	0.0008	0.0006	0.0029
447	0.0025	0.0018	0.0022	0.0038
448	0.0024	0.0018	0.0021	0.0037
449	0.0026	0.0012	0.0018	0.0034
450	0.0013	0.0004	0.0002	0.0014
451	0.0012	0.0009	0.0026	0.0030
452	0.0009	0.0007	0.0010	0.0016
453	0.0021	0.0009	0.0013	0.0026
454	0.0007	0.0005	0.0002	0.0009
455	0.0016	0.0019	0.0014	0.0029
456	0.0010	0.0036	0.0036	0.0052
457	0.0011	0.0019	0.0024	0.0033
458	0.0013	0.0007	0.0008	0.0017
459	0.0011	0.0019	0.0004	0.0022
460	0.0034	0.0013	0.0015	0.0039
461	0.0023	0.0011	0.0006	0.0026
462	0.0011	0.0013	0.0014	0.0022
463	0.0027	0.0019	0.0017	0.0037
464	0.0001	0.0002	0.0005	0.0005
465	0.0015	0.0011	0.0003	0.0019
466	0.0009	0.0013	0.0012	0.0020
467	0.0013	0.0006	0.0027	0.0030
468	0.0029	0.0013	0.0008	0.0033
469	0.0050	0.0026	0.0017	0.0059
470	0.0029	0.0020	0.0003	0.0036
471	0.0010	0.0007	0.0013	0.0018
472	0.0007	0.0007	0.0006	0.0011
473	0.0015	0.0015	0.0010	0.0024
474	0.0026	0.0015	0.0017	0.0034
475	0.0007	0.0022	0.0019	0.0030
476	0.0031	0.0004	0.0009	0.0032
477	0.0002	0.0009	0.0010	0.0014
478	0.0009	0.0015	0.0008	0.0020
479	0.0011	0.0008	0.0016	0.0021
480	0.0024	0.0012	0.0025	0.0037
481	0.0001	0.0004	0.0011	0.0012
482	0.0015	0.0010	0.0012	0.0022
483	0.0014	0.0012	0.0020	0.0027
484	0.0019	0.0017	0.0025	0.0036
485	0.0048	0.0015	0.0032	0.0060
486	0.0026	0.0013	0.0023	0.0037
487	0.0011	0.0010	0.0006	0.0016
488	0.0024	0.0003	0.0026	0.0036
489	0.0025	0.0007	0.0013	0.0029
490	0.0022	0.0007	0.0001	0.0023
491	0.0007	0.0006	0.0007	0.0012
492	0.0013	0.0005	0.0006	0.0015
493	0.0035	0.0018	0.0016	0.0043
494	0.0021	0.0004	0.0031	0.0038
495	0.0004	0.0011	0.0013	0.0018
496	0.0026	0.0011	0.0014	0.0032
497	0.0017	0.0021	0.0018	0.0032
498	0.0028	0.0019	0.0018	0.0038
499	0.0016	0.0050	0.0016	0.0055
500	0.0018	0.0021	0.0015	0.0032
501	0.0039	0.0022	0.0034	0.0056
502	0.0074	0.0014	0.0051	0.0091
503	0.0160	0.0053	0.0094	0.0193
504	0.0022	0.0018	0.0009	0.0029
505	0.0022	0.0008	0.0030	0.0038
506	0.0024	0.0005	0.0003	0.0024
507	0.0026	0.0006	0.0003	0.0026
508	0.0028	0.0005	0.0016	0.0033
509	0.0006	0.0018	0.0009	0.0021
510	0.0033	0.0008	0.0003	0.0034
511	0.0027	0.0016	0.0024	0.0040
512	0.0032	0.0020	0.0006	0.0039
513	0.0024	0.0011	0.0019	0.0032
514	0.0018	0.0016	0.0020	0.0031
515	0.0016	0.0010	0.0009	0.0021
516	0.0009	0.0005	0.0008	0.0013
517	0.0017	0.0016	0.0005	0.0024
518	0.0012	0.0003	0.0016	0.0020
519	0.0033	0.0019	0.0016	0.0041
520	0.0036	0.0007	0.0007	0.0037
521	0.0015	0.0008	0.0004	0.0018
522	0.0018	0.0012	0.0006	0.0022
523	0.0002	0.0009	0.0013	0.0016
524	0.0010	0.0010	0.0000	0.0015
525	0.0007	0.0016	0.0003	0.0018
526	0.0013	0.0005	0.0018	0.0023
527	0.0029	0.0019	0.0013	0.0037
528	0.0032	0.0006	0.0006	0.0033
529	0.0008	0.0010	0.0018	0.0022
530	0.0011	0.0008	0.0000	0.0013
531	0.0020	0.0010	0.0027	0.0035
532	0.0020	0.0003	0.0006	0.0021
533	0.0023	0.0013	0.0009	0.0028
534	0.0009	0.0017	0.0008	0.0021
535	0.0021	0.0014	0.0013	0.0029
536	0.0015	0.0003	0.0016	0.0022
537	0.0007	0.0009	0.0012	0.0017
538	0.0020	0.0009	0.0008	0.0024
539	0.0013	0.0011	0.0005	0.0018
540	0.0021	0.0009	0.0017	0.0028
541	0.0016	0.0015	0.0020	0.0030
542	0.0011	0.0014	0.0003	0.0018
543	0.0011	0.0023	0.0013	0.0029
544	0.0010	0.0030	0.0007	0.0032
545	0.0014	0.0015	0.0006	0.0022
546	0.0018	0.0015	0.0002	0.0024
547	0.0012	0.0015	0.0018	0.0026
548	0.0018	0.0003	0.0008	0.0020
549	0.0027	0.0011	0.0017	0.0034
550	0.0008	0.0010	0.0017	0.0022
551	0.0002	0.0005	0.0003	0.0006
552	0.0037	0.0009	0.0006	0.0039
553	0.0020	0.0013	0.0005	0.0024
554	0.0014	0.0009	0.0013	0.0022
555	0.0015	0.0009	0.0018	0.0025
556	0.0023	0.0005	0.0024	0.0034
557	0.0012	0.0016	0.0004	0.0020
558	0.0016	0.0020	0.0011	0.0028
559	0.0011	0.0023	0.0008	0.0027
560	0.0021	0.0022	0.0026	0.0041
561	0.0013	0.0007	0.0017	0.0022
562	0.0019	0.0003	0.0005	0.0019
563	0.0005	0.0012	0.0007	0.0015
564	0.0011	0.0019	0.0029	0.0036
565	0.0013	0.0007	0.0011	0.0018
566	0.0009	0.0004	0.0031	0.0032
567	0.0013	0.0001	0.0013	0.0019
568	0.0015	0.0003	0.0016	0.0022
569	0.0025	0.0002	0.0016	0.0030
570	0.0029	0.0010	0.0024	0.0039
571	0.0013	0.0010	0.0008	0.0018
572	0.0011	0.0007	0.0014	0.0019
573	0.0007	0.0005	0.0016	0.0018
574	0.0010	0.0012	0.0011	0.0019
575	0.0023	0.0014	0.0016	0.0031
576	0.0005	0.0019	0.0016	0.0026
577	0.0005	0.0007	0.0013	0.0016
578	0.0008	0.0022	0.0023	0.0032
579	0.0011	0.0009	0.0013	0.0019
580	0.0008	0.0010	0.0022	0.0026
581	0.0018	0.0007	0.0006	0.0020
582	0.0027	0.0003	0.0012	0.0030
583	0.0019	0.0019	0.0011	0.0029
584	0.0026	0.0004	0.0004	0.0027
585	0.0019	0.0008	0.0015	0.0025
586	0.0008	0.0014	0.0012	0.0021
587	0.0028	0.0010	0.0012	0.0032
588	0.0022	0.0007	0.0003	0.0023
589	0.0002	0.0007	0.0008	0.0011
590	0.0016	0.0010	0.0006	0.0020
591	0.0024	0.0004	0.0010	0.0026
592	0.0014	0.0002	0.0023	0.0027
593	0.0015	0.0022	0.0020	0.0033
594	0.0017	0.0016	0.0022	0.0032
595	0.0040	0.0011	0.0025	0.0048
596	0.0014	0.0007	0.0016	0.0022
597	0.0008	0.0019	0.0023	0.0031
598	0.0012	0.0002	0.0005	0.0014
599	0.0013	0.0011	0.0012	0.0021
600	0.0005	0.0007	0.0027	0.0029
601	0.0024	0.0040	0.0003	0.0047
602	0.0040	0.0009	0.0027	0.0049
603	0.0151	0.0048	0.0116	0.0197
604	0.0044	0.0015	0.0031	0.0056
605	0.0027	0.0014	0.0011	0.0033
606	0.0015	0.0015	0.0017	0.0028
607	0.0015	0.0011	0.0020	0.0027
608	0.0011	0.0005	0.0010	0.0016
609	0.0007	0.0007	0.0008	0.0012
610	0.0027	0.0007	0.0029	0.0040
611	0.0055	0.0014	0.0033	0.0066
612	0.0025	0.0010	0.0029	0.0039
613	0.0007	0.0013	0.0009	0.0018
614	0.0013	0.0009	0.0011	0.0019
615	0.0001	0.0015	0.0008	0.0017
616	0.0018	0.0011	0.0006	0.0022
617	0.0009	0.0011	0.0012	0.0019
618	0.0011	0.0020	0.0002	0.0023
619	0.0019	0.0034	0.0025	0.0047
620	0.0026	0.0020	0.0025	0.0041
621	0.0020	0.0012	0.0025	0.0034
622	0.0020	0.0003	0.0005	0.0021
623	0.0015	0.0019	0.0012	0.0027
624	0.0013	0.0013	0.0011	0.0021
625	0.0006	0.0012	0.0023	0.0026
626	0.0014	0.0012	0.0011	0.0022
627	0.0002	0.0002	0.0010	0.0011
628	0.0024	0.0020	0.0023	0.0039
629	0.0017	0.0016	0.0009	0.0025
630	0.0015	0.0011	0.0008	0.0020
