Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-63.56515373	70.46921009	27.18910313	98.72023941	59.88	0.00	0.00	
0.00024414	-63.49194729	70.40519780	27.25986202	98.64694281	59.88	0.00	0.00	
0.00048828	-63.49194729	70.46921009	27.18910313	98.67311828	59.88	0.00	0.00	
0.00073242	-63.56515373	70.40519780	27.18910313	98.67455587	59.88	0.00	0.00	
0.00097656	-63.56515373	70.34118551	27.25986202	98.64842231	0.00	0.00	0.00	
0.00122070	-63.41874085	70.27717322	27.18910313	98.48890849	0.00	0.00	0.00	
0.00146484	-63.41874085	70.21316093	27.25986202	98.46280890	0.00	0.00	0.00	
0.00170898	-63.34553441	70.14914864	27.25986202	98.37001505	0.00	0.00	0.00	
0.00195313	-63.56515373	70.21316093	27.18910313	98.53762766	0.00	0.00	0.00	
0.00219727	-63.63836018	70.27717322	27.04758535	98.59155052	0.00	0.00	0.00	
0.00244141	-63.71156662	70.27717322	27.04758535	98.63881928	0.00	0.00	0.00	
0.00268555	-63.71156662	70.21316093	26.97682646	98.57383453	0.00	0.00	0.00	
0.00292969	-63.78477306	70.27717322	26.97682646	98.66674980	0.00	0.00	0.00	
0.00317383	-63.85797950	70.27717322	26.97682646	98.71409113	0.00	0.00	0.00	
0.00341797	-63.78477306	70.21316093	26.97682646	98.62116612	0.00	0.00	0.00	
0.00366211	-63.56515373	70.08513635	27.04758535	98.40745388	0.00	0.00	0.00	
0.00390625	-63.56515373	70.14914864	27.04758535	98.45305326	0.00	0.00	0.00	
0.00415039	-63.56515373	70.21316093	27.18910313	98.53762766	0.00	0.00	0.00	
0.00439453	-63.63836018	70.21316093	27.25986202	98.60440624	0.00	0.00	0.00	
0.00463867	-63.56515373	70.21316093	27.33062091	98.57676996	0.00	0.00	0.00	
0.00488281	-63.56515373	70.21316093	27.25986202	98.55717535	0.00	0.00	0.00	
0.00512695	-63.49194729	70.27717322	27.40137980	98.59484805	0.00	0.00	0.00	
0.00537109	-63.34553441	70.27717322	27.25986202	98.46135223	0.00	0.00	0.00	
0.00561523	-63.41874085	70.27717322	27.33062091	98.52807014	0.00	0.00	0.00	
0.00585938	-63.41874085	70.27717322	27.40137980	98.54772134	0.00	0.00	0.00	
0.00610352	-63.56515373	70.21316093	27.18910313	98.53762766	0.00	0.00	0.00	
0.00634766	-63.63836018	70.27717322	27.18910313	98.63046837	0.00	0.00	0.00	
0.00659180	-63.71156662	70.27717322	27.11834424	98.65824543	0.00	0.00	0.00	
0.00683594	-63.78477306	70.27717322	27.04758535	98.68611971	0.00	0.00	0.00	
0.00708008	-63.78477306	70.27717322	27.04758535	98.68611971	0.00	0.00	0.00	
0.00732422	-63.71156662	70.21316093	27.04758535	98.59322270	0.00	0.00	0.00	
0.00756836	-63.78477306	70.27717322	26.97682646	98.66674980	0.00	0.00	0.00	
