Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-48.41142020	-51.47420305	59.59667433	92.43929239	1.62	0.00	0.00	
0.00024414	-48.41142020	-51.41019076	59.66743322	92.44931534	1.62	0.00	0.00	
0.00048828	-48.41142020	-51.41019076	59.73819211	92.49499941	1.62	0.00	0.00	
0.00073242	-48.48462665	-51.47420305	59.66743322	92.52326836	1.62	0.00	0.00	
0.00097656	-48.41142020	-51.47420305	59.59667433	92.43929239	0.00	0.00	0.00	
0.00122070	-48.55783309	-51.60222763	59.52591544	92.54181574	0.00	0.00	0.00	
0.00146484	-48.48462665	-51.53821534	59.59667433	92.51329771	0.00	0.00	0.00	
0.00170898	-48.41142020	-51.47420305	59.52591544	92.39368915	0.00	0.00	0.00	
0.00195313	-48.41142020	-51.47420305	59.59667433	92.43929239	0.00	0.00	0.00	
0.00219727	-48.33821376	-51.53821534	59.59667433	92.43664934	0.00	0.00	0.00	
0.00244141	-48.41142020	-51.53821534	59.59667433	92.47495249	0.00	0.00	0.00	
0.00268555	-48.41142020	-51.53821534	59.59667433	92.47495249	0.00	0.00	0.00	
0.00292969	-48.41142020	-51.53821534	59.66743322	92.52056979	0.00	0.00	0.00	
0.00317383	-48.48462665	-51.47420305	59.66743322	92.52326836	0.00	0.00	0.00	
0.00341797	-48.48462665	-51.47420305	59.59667433	92.47765239	0.00	0.00	0.00	
0.00366211	-48.41142020	-51.47420305	59.66743322	92.48492727	0.00	0.00	0.00	
0.00390625	-48.41142020	-51.53821534	59.59667433	92.47495249	0.00	0.00	0.00	
0.00415039	-48.48462665	-51.47420305	59.66743322	92.52326836	0.00	0.00	0.00	
0.00439453	-48.41142020	-51.53821534	59.66743322	92.52056979	0.00	0.00	0.00	
0.00463867	-48.41142020	-51.53821534	59.59667433	92.47495249	0.00	0.00	0.00	
0.00488281	-48.41142020	-51.53821534	59.59667433	92.47495249	0.00	0.00	0.00	
0.00512695	-48.48462665	-51.53821534	59.59667433	92.51329771	0.00	0.00	0.00	
0.00537109	-48.48462665	-51.47420305	59.59667433	92.47765239	0.00	0.00	0.00	
0.00561523	-48.41142020	-51.53821534	59.66743322	92.52056979	0.00	0.00	0.00	
0.00585938	-48.48462665	-51.47420305	59.59667433	92.47765239	0.00	0.00	0.00	
0.00610352	-48.55783309	-51.47420305	59.59667433	92.51605442	0.00	0.00	0.00	
0.00634766	-48.48462665	-51.53821534	59.52591544	92.46773097	0.00	0.00	0.00	
0.00659180	-48.55783309	-51.47420305	59.52591544	92.47048904	0.00	0.00	0.00	
0.00683594	-48.55783309	-51.47420305	59.52591544	92.47048904	0.00	0.00	0.00	
0.00708008	-48.48462665	-51.53821534	59.45515655	92.42219594	0.00	0.00	0.00	
0.00732422	-48.48462665	-51.41019076	59.52591544	92.39643578	0.00	0.00	0.00	
0.00756836	-48.48462665	-51.47420305	59.52591544	92.43206808	0.00	0.00	0.00	
0.00781250	-48.48462665	-51.53821534	59.52591544	92.46773097	0.00	0.00	0.00	
0.00805664	-48.48462665	-51.47420305	59.59667433	92.47765239	0.00	0.00	0.00	
0.00830078	-48.48462665	-51.47420305	59.52591544	92.43206808	0.00	0.00	0.00	
0.00854492	-48.41142020	-51.47420305	59.52591544	92.39368915	0.00	0.00	0.00	
0.00878906	-48.41142020	-51.47420305	59.52591544	92.39368915	0.00	0.00	0.00	
0.00903320	-48.41142020	-51.41019076	59.59667433	92.40366287	0.00	0.00	0.00	
0.00927734	-48.41142020	-51.47420305	59.52591544	92.39368915	0.00	0.00	0.00	
0.00952148	-48.41142020	-51.47420305	59.66743322	92.48492727	0.00	0.00	0.00	
0.00976563	-48.41142020	-51.47420305	59.45515655	92.34811761	0.00	0.00	0.00	
0.01000977	-48.41142020	-51.34617847	59.52591544	92.32242555	0.00	0.00	0.00	
0.01025391	-48.48462665	-51.41019076	59.52591544	92.39643578	0.00	0.00	0.00	
0.01049805	-48.48462665	-51.41019076	59.52591544	92.39643578	0.00	0.00	0.00	
0.01074219	-48.48462665	-51.47420305	59.59667433	92.47765239	0.00	0.00	0.00	
0.01098633	-48.41142020	-51.41019076	59.52591544	92.35804204	0.00	0.00	0.00	
0.01123047	-48.48462665	-51.47420305	59.52591544	92.43206808	0.00	0.00	0.00	
0.01147461	-48.48462665	-51.47420305	59.52591544	92.43206808	0.00	0.00	0.00	
0.01171875	-48.48462665	-51.41019076	59.59667433	92.44203766	0.00	0.00	0.00	
0.01196289	-48.41142020	-51.41019076	59.59667433	92.40366287	0.00	0.00	0.00	
0.01220703	-48.41142020	-51.41019076	59.59667433	92.40366287	0.00	0.00	0.00	
