Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
501	0.0007	0.0016	0.0011	0.0020
502	0.0014	0.0028	0.0009	0.0033
503	0.0020	0.0030	0.0007	0.0036
504	0.0017	0.0012	0.0008	0.0023
505	0.0008	0.0025	0.0009	0.0028
506	0.0020	0.0004	0.0017	0.0027
507	0.0002	0.0017	0.0012	0.0021
508	0.0022	0.0010	0.0004	0.0025
509	0.0016	0.0026	0.0005	0.0032
510	0.0007	0.0010	0.0009	0.0015
511	0.0016	0.0022	0.0011	0.0029
512	0.0012	0.0022	0.0009	0.0026
513	0.0007	0.0027	0.0004	0.0028
514	0.0024	0.0008	0.0015	0.0029
515	0.0011	0.0014	0.0017	0.0025
516	0.0016	0.0022	0.0008	0.0028
517	0.0017	0.0012	0.0010	0.0024
518	0.0021	0.0015	0.0010	0.0028
519	0.0012	0.0013	0.0007	0.0019
520	0.0003	0.0012	0.0010	0.0016
521	0.0009	0.0015	0.0008	0.0020
522	0.0013	0.0013	0.0009	0.0021
523	0.0011	0.0009	0.0019	0.0023
524	0.0011	0.0004	0.0012	0.0017
525	0.0010	0.0010	0.0017	0.0022
526	0.0007	0.0010	0.0025	0.0028
527	0.0019	0.0022	0.0006	0.0029
528	0.0016	0.0020	0.0012	0.0028
529	0.0028	0.0016	0.0003	0.0032
530	0.0029	0.0011	0.0013	0.0034
531	0.0006	0.0008	0.0006	0.0012
532	0.0017	0.0007	0.0011	0.0021
533	0.0004	0.0017	0.0004	0.0018
534	0.0005	0.0009	0.0017	0.0020
535	0.0009	0.0017	0.0008	0.0021
536	0.0021	0.0008	0.0014	0.0026
537	0.0009	0.0014	0.0011	0.0020
538	0.0003	0.0012	0.0010	0.0016
539	0.0018	0.0010	0.0010	0.0023
540	0.0014	0.0008	0.0007	0.0017
541	0.0013	0.0010	0.0005	0.0018
542	0.0012	0.0008	0.0012	0.0019
543	0.0011	0.0010	0.0016	0.0022
544	0.0015	0.0026	0.0025	0.0039
545	0.0021	0.0012	0.0005	0.0024
546	0.0008	0.0011	0.0010	0.0017
547	0.0007	0.0004	0.0004	0.0009
548	0.0014	0.0009	0.0010	0.0019
549	0.0020	0.0012	0.0009	0.0025
550	0.0002	0.0004	0.0014	0.0015
551	0.0006	0.0008	0.0016	0.0019
552	0.0012	0.0011	0.0016	0.0022
553	0.0029	0.0015	0.0014	0.0036
554	0.0019	0.0024	0.0007	0.0031
555	0.0005	0.0012	0.0002	0.0013
556	0.0013	0.0007	0.0014	0.0021
557	0.0013	0.0009	0.0018	0.0024
558	0.0014	0.0016	0.0002	0.0021
559	0.0012	0.0010	0.0021	0.0026
560	0.0012	0.0020	0.0013	0.0027
561	0.0008	0.0010	0.0016	0.0020
562	0.0014	0.0013	0.0004	0.0020
563	0.0006	0.0003	0.0007	0.0009
564	0.0012	0.0011	0.0005	0.0017
565	0.0013	0.0017	0.0004	0.0022
566	0.0007	0.0019	0.0019	0.0027
567	0.0024	0.0009	0.0015	0.0029
568	0.0013	0.0017	0.0014	0.0025
569	0.0013	0.0002	0.0012	0.0018
570	0.0009	0.0018	0.0007	0.0021
571	0.0004	0.0014	0.0004	0.0015
572	0.0019	0.0004	0.0010	0.0022
573	0.0017	0.0011	0.0005	0.0021
574	0.0019	0.0008	0.0006	0.0022
575	0.0016	0.0012	0.0016	0.0026
576	0.0015	0.0011	0.0000	0.0018
577	0.0029	0.0015	0.0012	0.0035
578	0.0011	0.0015	0.0010	0.0022
579	0.0009	0.0020	0.0011	0.0025
580	0.0013	0.0007	0.0011	0.0018
581	0.0019	0.0012	0.0021	0.0030
582	0.0022	0.0026	0.0015	0.0037
583	0.0005	0.0012	0.0014	0.0019
584	0.0020	0.0019	0.0006	0.0028
585	0.0013	0.0010	0.0005	0.0017
586	0.0013	0.0011	0.0004	0.0017
587	0.0009	0.0015	0.0016	0.0024
588	0.0014	0.0009	0.0019	0.0025
589	0.0014	0.0011	0.0003	0.0017
590	0.0009	0.0008	0.0008	0.0014
591	0.0020	0.0013	0.0010	0.0026
592	0.0012	0.0005	0.0016	0.0021
593	0.0017	0.0020	0.0007	0.0027
594	0.0007	0.0003	0.0024	0.0025
595	0.0014	0.0015	0.0022	0.0030
596	0.0013	0.0009	0.0002	0.0016
597	0.0025	0.0006	0.0025	0.0036
598	0.0011	0.0002	0.0011	0.0016
599	0.0010	0.0010	0.0005	0.0015
600	0.0007	0.0004	0.0002	0.0008
601	0.0004	0.0017	0.0003	0.0017
602	0.0009	0.0008	0.0011	0.0016
603	0.0020	0.0039	0.0007	0.0044
604	0.0009	0.0015	0.0024	0.0029
605	0.0024	0.0010	0.0014	0.0030
606	0.0014	0.0010	0.0004	0.0018
607	0.0022	0.0008	0.0006	0.0024
608	0.0012	0.0012	0.0005	0.0017
609	0.0016	0.0009	0.0011	0.0022
610	0.0011	0.0028	0.0010	0.0032
611	0.0021	0.0021	0.0020	0.0036
612	0.0017	0.0012	0.0005	0.0021
613	0.0010	0.0021	0.0005	0.0024
614	0.0017	0.0006	0.0006	0.0019
615	0.0007	0.0002	0.0008	0.0011
616	0.0023	0.0012	0.0010	0.0027
617	0.0015	0.0007	0.0006	0.0018
618	0.0021	0.0018	0.0009	0.0030
619	0.0010	0.0004	0.0012	0.0016
620	0.0022	0.0028	0.0001	0.0036
621	0.0012	0.0008	0.0010	0.0017
622	0.0008	0.0020	0.0011	0.0024
623	0.0007	0.0009	0.0012	0.0017
624	0.0011	0.0016	0.0010	0.0022
625	0.0017	0.0005	0.0008	0.0020
626	0.0022	0.0013	0.0015	0.0029
627	0.0011	0.0014	0.0006	0.0019
628	0.0018	0.0014	0.0008	0.0025
629	0.0009	0.0008	0.0010	0.0015
630	0.0003	0.0011	0.0009	0.0015
631	0.0012	0.0013	0.0001	0.0018
632	0.0009	0.0012	0.0013	0.0020
