Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
244	0.0006	0.0005	0.0010	0.0013
245	0.0007	0.0011	0.0009	0.0016
246	0.0018	0.0016	0.0011	0.0027
247	0.0002	0.0002	0.0011	0.0011
248	0.0020	0.0009	0.0011	0.0024
249	0.0009	0.0016	0.0008	0.0020
250	0.0172	0.0060	0.0090	0.0203
251	0.0023	0.0005	0.0014	0.0027
252	0.0011	0.0005	0.0022	0.0026
253	0.0022	0.0006	0.0011	0.0025
254	0.0020	0.0009	0.0013	0.0025
255	0.0019	0.0010	0.0018	0.0028
256	0.0009	0.0014	0.0015	0.0022
257	0.0033	0.0004	0.0016	0.0037
258	0.0010	0.0013	0.0020	0.0026
259	0.0034	0.0025	0.0022	0.0048
260	0.0006	0.0007	0.0023	0.0025
261	0.0022	0.0018	0.0028	0.0040
262	0.0008	0.0015	0.0012	0.0021
263	0.0039	0.0008	0.0030	0.0050
264	0.0006	0.0006	0.0023	0.0024
265	0.0014	0.0005	0.0005	0.0016
266	0.0010	0.0015	0.0017	0.0025
267	0.0008	0.0008	0.0007	0.0014
268	0.0008	0.0026	0.0005	0.0028
269	0.0014	0.0008	0.0006	0.0018
270	0.0004	0.0015	0.0012	0.0019
271	0.0025	0.0020	0.0003	0.0032
272	0.0010	0.0024	0.0025	0.0036
273	0.0008	0.0012	0.0004	0.0015
274	0.0016	0.0017	0.0020	0.0030
275	0.0017	0.0002	0.0016	0.0023
276	0.0020	0.0011	0.0001	0.0023
277	0.0017	0.0023	0.0020	0.0035
278	0.0005	0.0016	0.0007	0.0018
279	0.0017	0.0012	0.0005	0.0021
280	0.0012	0.0014	0.0007	0.0020
281	0.0018	0.0009	0.0004	0.0021
282	0.0022	0.0018	0.0007	0.0029
283	0.0012	0.0008	0.0020	0.0025
284	0.0015	0.0000	0.0013	0.0020
285	0.0016	0.0014	0.0029	0.0036
286	0.0009	0.0007	0.0007	0.0013
287	0.0023	0.0017	0.0008	0.0030
288	0.0014	0.0006	0.0022	0.0027
289	0.0006	0.0019	0.0017	0.0026
290	0.0023	0.0005	0.0018	0.0030
291	0.0019	0.0010	0.0012	0.0024
