Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
143	0.9048	0.7222	0.4083	1.2276
144	0.9097	0.9147	0.4552	1.3680
145	1.0393	0.7099	0.3213	1.2990
146	1.0266	0.5534	0.4038	1.2342
147	1.0065	0.6896	0.4156	1.2890
148	0.9147	0.9202	0.5104	1.3942
149	0.9782	0.9035	0.4176	1.3956
150	0.9919	0.7557	0.3904	1.3067
151	1.0565	0.5727	0.3334	1.2471
152	1.0301	0.5768	0.3918	1.2439
153	0.9941	0.6453	0.4137	1.2554
154	0.9131	0.7442	0.4227	1.2515
155	0.8363	0.7637	0.4371	1.2139
156	0.7293	0.7513	0.3689	1.1102
157	0.6805	0.7553	0.3914	1.0894
158	0.6923	0.7204	0.3236	1.0503
159	0.6249	0.6777	0.3119	0.9731
160	0.5622	0.5571	0.2535	0.8310
161	0.4279	0.4493	0.1664	0.6424
162	0.4006	0.4138	0.1833	0.6044
163	0.3592	0.3711	0.1097	0.5280
164	0.3386	0.3637	0.1635	0.5231
165	0.3291	0.3170	0.0949	0.4667
166	0.3031	0.2980	0.1163	0.4407
167	0.2734	0.2363	0.0762	0.3693
168	0.2401	0.2599	0.0720	0.3611
169	0.2664	0.2410	0.0884	0.3700
170	0.2193	0.2223	0.0836	0.3232
171	0.2356	0.2375	0.0914	0.3468
172	0.2099	0.2064	0.0588	0.3002
173	0.2255	0.1996	0.0725	0.3098
174	0.2129	0.1936	0.0614	0.2943
175	0.2019	0.1847	0.0753	0.2838
176	0.1902	0.1825	0.0424	0.2670
177	0.1743	0.1618	0.0328	0.2400
178	0.1790	0.1682	0.0465	0.2500
179	0.1448	0.1464	0.0446	0.2107
180	0.1681	0.1681	0.0395	0.2410
181	0.1363	0.1488	0.0169	0.2025
182	0.1406	0.1570	0.0105	0.2110
183	0.1232	0.1598	0.0124	0.2021
184	0.1397	0.1562	0.0177	0.2103
185	0.1517	0.1700	0.0483	0.2329
186	0.1257	0.1594	0.0338	0.2058
187	0.1396	0.1552	0.0318	0.2111
188	0.1527	0.1680	0.0658	0.2364
189	0.1439	0.1500	0.0540	0.2148
190	0.1404	0.1504	0.0692	0.2171
191	0.1227	0.1507	0.0291	0.1965
192	0.1021	0.1424	0.0227	0.1767
193	0.1246	0.1488	0.0065	0.1942
194	0.1373	0.1637	0.0580	0.2214
195	0.1343	0.1605	0.0608	0.2179
196	0.1359	0.1377	0.0502	0.1999
197	0.1418	0.1408	0.0706	0.2119
198	0.1119	0.1431	0.0182	0.1825
199	0.0976	0.1396	0.0236	0.1720
200	0.0896	0.1420	0.0361	0.1717
201	0.2135	0.1563	0.1589	0.3086
202	0.1425	0.1483	0.0663	0.2161
203	0.0885	0.1275	0.0390	0.1600
204	0.0957	0.1223	0.0454	0.1618
205	0.1149	0.1399	0.0151	0.1817
206	0.1344	0.1471	0.0747	0.2128
207	0.1201	0.1384	0.0589	0.1925
208	0.0908	0.1221	0.0312	0.1553
209	0.0964	0.1345	0.0171	0.1663
210	0.1254	0.1334	0.0537	0.1908
211	0.1318	0.1383	0.0801	0.2072
212	0.1170	0.1359	0.0318	0.1821
213	0.1246	0.1515	0.0655	0.2068
214	0.1108	0.1486	0.0534	0.1929
215	0.0894	0.1265	0.0099	0.1553
216	0.0777	0.1266	0.0338	0.1524
217	0.0974	0.1259	0.0167	0.1601
218	0.0951	0.1200	0.0304	0.1561
219	0.0814	0.1190	0.0432	0.1505
220	0.1076	0.1257	0.0280	0.1678
221	0.1143	0.1241	0.0731	0.1839
222	0.0987	0.1213	0.0483	0.1636
223	0.1211	0.1313	0.0444	0.1841
224	0.1171	0.1140	0.0691	0.1775
225	0.0926	0.1266	0.0237	0.1586
226	0.1050	0.1301	0.0298	0.1699
227	0.0994	0.1355	0.0667	0.1808
228	0.0988	0.1233	0.0124	0.1585
229	0.1069	0.1368	0.0443	0.1792
230	0.1003	0.1189	0.0628	0.1677
231	0.0991	0.1245	0.0167	0.1600
232	0.1043	0.1267	0.0547	0.1730
233	0.0936	0.1209	0.0340	0.1566
234	0.1092	0.1373	0.0570	0.1844
235	0.0881	0.1082	0.0521	0.1490
236	0.0942	0.1254	0.0143	0.1575
237	0.1148	0.1219	0.0974	0.1937
238	0.0938	0.1209	0.0186	0.1541
239	0.1171	0.1297	0.0785	0.1916
240	0.0946	0.1097	0.0574	0.1558
241	0.1056	0.1265	0.0458	0.1710
242	0.1007	0.1147	0.0821	0.1733
243	0.1084	0.1293	0.0473	0.1753
244	0.0941	0.1099	0.0513	0.1535
245	0.0985	0.1229	0.0262	0.1597
246	0.0861	0.1103	0.0329	0.1438
247	0.0875	0.1183	0.0267	0.1495
248	0.0918	0.1097	0.0519	0.1521
249	0.0957	0.1196	0.0293	0.1559
250	0.0892	0.1130	0.0650	0.1580
251	0.0991	0.1246	0.0388	0.1639
252	0.0836	0.1071	0.0677	0.1518
253	0.0988	0.1165	0.0326	0.1562
254	0.0837	0.1053	0.0572	0.1462
255	0.0995	0.1239	0.0467	0.1656
256	0.0676	0.1030	0.0330	0.1275
257	0.0876	0.1195	0.0434	0.1544
258	0.0685	0.1087	0.0175	0.1297
259	0.0904	0.1112	0.0673	0.1583
260	0.0936	0.1246	0.0477	0.1630
261	0.0807	0.1112	0.0546	0.1478
262	0.0972	0.1211	0.0566	0.1653
263	0.0616	0.0990	0.0362	0.1221
264	0.0798	0.1126	0.0560	0.1490
265	0.0831	0.1211	0.0310	0.1501
266	0.0687	0.1053	0.0199	0.1274
267	0.1019	0.1207	0.0680	0.1720
268	0.0832	0.1013	0.0095	0.1314
269	0.0828	0.0937	0.0679	0.1423
270	0.0959	0.1071	0.0459	0.1509
271	0.0726	0.0941	0.0413	0.1258
272	0.0943	0.0980	0.0674	0.1518
273	0.1103	0.1077	0.0569	0.1644
274	0.0760	0.0902	0.0367	0.1236
275	0.0826	0.0923	0.0604	0.1378
276	0.0938	0.1069	0.0412	0.1481
277	0.0730	0.1081	0.0046	0.1305
278	0.0727	0.0968	0.0720	0.1409
279	0.0865	0.1113	0.0465	0.1484
280	0.0734	0.1060	0.0329	0.1331
281	0.0599	0.0937	0.0293	0.1150
282	0.0901	0.1029	0.0610	0.1498
283	0.0838	0.0992	0.0199	0.1314
284	0.0713	0.0890	0.0253	0.1168
285	0.0759	0.0925	0.0328	0.1240
286	0.0986	0.1122	0.0711	0.1655
287	0.0858	0.1046	0.0332	0.1393
288	0.0529	0.0948	0.0245	0.1113
289	0.0669	0.1007	0.0396	0.1272
290	0.0887	0.1029	0.0608	0.1489
291	0.0876	0.0962	0.0201	0.1316
292	0.0716	0.0841	0.0268	0.1137
293	0.0751	0.0929	0.0481	0.1288
294	0.0877	0.1034	0.0866	0.1609
295	0.0819	0.1112	0.0542	0.1483
296	0.0775	0.1052	0.0451	0.1382
297	0.0759	0.0895	0.0109	0.1179
298	0.0627	0.0738	0.0560	0.1119
299	0.0732	0.0884	0.0462	0.1237
300	0.0751	0.1014	0.0563	0.1382
301	0.0864	0.1037	0.0423	0.1414
302	0.0745	0.0932	0.0258	0.1221
303	0.0772	0.0934	0.0124	0.1218
304	0.0715	0.0815	0.0418	0.1162
305	0.0590	0.0893	0.0445	0.1159
306	0.0643	0.0938	0.0510	0.1246
307	0.0738	0.0898	0.0558	0.1289
308	0.0847	0.0901	0.0392	0.1298
309	0.0945	0.0972	0.0600	0.1483
310	0.0802	0.1049	0.0370	0.1371
311	0.0781	0.1017	0.0361	0.1333
312	0.0847	0.0823	0.0158	0.1192
313	0.0690	0.0834	0.0235	0.1108
314	0.0615	0.0922	0.0083	0.1112
315	0.0618	0.0887	0.0125	0.1088
316	0.0596	0.0751	0.0361	0.1025
317	0.0629	0.0854	0.0179	0.1076
318	0.0584	0.0857	0.0422	0.1119
319	0.0553	0.0841	0.0228	0.1032
320	0.0697	0.0842	0.0393	0.1161
321	0.0536	0.0821	0.0328	0.1034
322	0.0616	0.0893	0.0258	0.1115
323	0.0660	0.0784	0.0478	0.1131
324	0.0623	0.0843	0.0182	0.1064
325	0.0660	0.0871	0.0445	0.1180
326	0.0570	0.0816	0.0252	0.1027
327	0.0723	0.0820	0.0293	0.1132
328	0.0680	0.0850	0.0498	0.1197
329	0.0647	0.0905	0.0340	0.1164
330	0.0736	0.0788	0.0413	0.1154
331	0.0629	0.0897	0.0234	0.1120
332	0.0677	0.0896	0.0436	0.1205
333	0.0675	0.0770	0.0134	0.1033
334	0.0710	0.0877	0.0414	0.1202
335	0.0601	0.0856	0.0284	0.1084
336	0.0730	0.0822	0.0259	0.1129
337	0.0640	0.0868	0.0186	0.1094
338	0.0637	0.0883	0.0269	0.1121
339	0.0662	0.0769	0.0236	0.1042
340	0.0645	0.0902	0.0255	0.1138
341	0.0608	0.0802	0.0253	0.1037
342	0.0704	0.0805	0.0272	0.1103
343	0.0615	0.0856	0.0193	0.1071
344	0.0635	0.0814	0.0179	0.1048
345	0.0633	0.0802	0.0127	0.1029
346	0.0654	0.0870	0.0285	0.1124
347	0.0574	0.0728	0.0146	0.0939
348	0.0634	0.0871	0.0291	0.1116
349	0.0557	0.0810	0.0218	0.1007
350	0.0716	0.0811	0.0354	0.1138
351	0.0493	0.0829	0.0160	0.0978
352	0.0724	0.0746	0.0349	0.1097
353	0.0578	0.0808	0.0172	0.1008
354	0.0663	0.0791	0.0348	0.1089
355	0.0683	0.0817	0.0244	0.1092
356	0.0596	0.0816	0.0355	0.1071
357	0.0713	0.0814	0.0295	0.1122
358	0.0535	0.0837	0.0230	0.1020
359	0.0679	0.0763	0.0314	0.1069
360	0.0592	0.0813	0.0211	0.1027
361	0.0684	0.0796	0.0407	0.1126
362	0.0607	0.0778	0.0209	0.1009
363	0.0593	0.0757	0.0294	0.1006
364	0.0637	0.0759	0.0240	0.1020
365	0.0560	0.0808	0.0098	0.0988
366	0.0636	0.0752	0.0271	0.1021
367	0.0583	0.0797	0.0164	0.1000
368	0.0650	0.0727	0.0232	0.1002
369	0.0572	0.0820	0.0239	0.1028
370	0.0597	0.0729	0.0056	0.0944
371	0.0538	0.0801	0.0301	0.1011
372	0.0644	0.0726	0.0221	0.0996
373	0.0492	0.0776	0.0160	0.0933
374	0.0709	0.0733	0.0381	0.1089
375	0.0540	0.0796	0.0255	0.0995
376	0.0668	0.0708	0.0277	0.1012
377	0.0579	0.0784	0.0325	0.1028
378	0.0600	0.0718	0.0085	0.0940
379	0.0545	0.0754	0.0254	0.0964
380	0.0629	0.0753	0.0301	0.1026
381	0.0539	0.0734	0.0068	0.0913
382	0.0597	0.0748	0.0325	0.1011
383	0.0621	0.0728	0.0276	0.0996
384	0.0561	0.0779	0.0154	0.0972
385	0.0593	0.0697	0.0262	0.0951
386	0.0563	0.0766	0.0289	0.0993
387	0.0607	0.0709	0.0060	0.0935
388	0.0495	0.0713	0.0217	0.0895
389	0.0599	0.0732	0.0312	0.0996
390	0.0606	0.0736	0.0237	0.0983
391	0.0516	0.0758	0.0084	0.0921
392	0.0622	0.0679	0.0255	0.0956
393	0.0533	0.0761	0.0267	0.0966
394	0.0565	0.0705	0.0147	0.0915
395	0.0481	0.0656	0.0121	0.0822
396	0.0531	0.0749	0.0220	0.0944
397	0.0622	0.0706	0.0286	0.0983
398	0.0533	0.0748	0.0188	0.0937
399	0.0583	0.0715	0.0238	0.0953
400	0.0639	0.0682	0.0341	0.0995
401	0.0441	0.0725	0.0219	0.0876
402	0.0892	0.0773	0.0604	0.1326
403	0.0529	0.0706	0.0225	0.0911
404	0.0528	0.0724	0.0324	0.0953
405	0.0629	0.0690	0.0301	0.0981
406	0.0511	0.0720	0.0093	0.0888
407	0.0404	0.0690	0.0151	0.0813
408	0.0535	0.0623	0.0184	0.0842
409	0.0577	0.0717	0.0380	0.0996
410	0.0568	0.0733	0.0328	0.0984
411	0.0560	0.0649	0.0067	0.0860
412	0.0494	0.0704	0.0105	0.0867
413	0.0508	0.0701	0.0286	0.0912
414	0.0611	0.0691	0.0354	0.0988
415	0.0569	0.0707	0.0255	0.0943
416	0.0497	0.0721	0.0172	0.0892
417	0.0505	0.0674	0.0019	0.0842
418	0.0485	0.0657	0.0149	0.0830
419	0.0509	0.0682	0.0338	0.0916
420	0.0587	0.0679	0.0366	0.0969
421	0.0590	0.0679	0.0280	0.0942
422	0.0528	0.0727	0.0232	0.0928
423	0.0501	0.0712	0.0153	0.0884
424	0.0556	0.0640	0.0140	0.0859
425	0.0502	0.0659	0.0294	0.0879
426	0.0457	0.0704	0.0239	0.0873
427	0.0553	0.0661	0.0322	0.0919
428	0.0583	0.0650	0.0315	0.0928
429	0.0529	0.0690	0.0255	0.0906
430	0.0444	0.0707	0.0094	0.0841
431	0.0523	0.0667	0.0174	0.0865
432	0.0509	0.0641	0.0164	0.0835
433	0.0485	0.0655	0.0216	0.0843
434	0.0464	0.0683	0.0201	0.0850
435	0.0527	0.0673	0.0190	0.0876
436	0.0538	0.0670	0.0312	0.0914
437	0.0520	0.0681	0.0261	0.0896
438	0.0484	0.0721	0.0234	0.0899
439	0.0571	0.0676	0.0261	0.0922
440	0.0578	0.0640	0.0245	0.0897
441	0.0564	0.0625	0.0198	0.0865
442	0.0544	0.0645	0.0224	0.0873
443	0.0545	0.0671	0.0260	0.0903
444	0.0538	0.0632	0.0185	0.0850
445	0.0628	0.0578	0.0240	0.0887
446	0.0647	0.0573	0.0301	0.0915
447	0.0534	0.0569	0.0131	0.0791
448	0.0522	0.0621	0.0209	0.0838
449	0.0545	0.0640	0.0256	0.0878
450	0.0545	0.0599	0.0258	0.0850
451	0.0523	0.0585	0.0165	0.0802
452	0.0522	0.0596	0.0248	0.0831
453	0.0489	0.0641	0.0245	0.0843
454	0.0418	0.0674	0.0196	0.0816
455	0.0445	0.0691	0.0254	0.0860
456	0.0471	0.0672	0.0237	0.0854
457	0.0480	0.0681	0.0129	0.0843
458	0.0527	0.0664	0.0146	0.0861
459	0.0558	0.0590	0.0170	0.0830
460	0.0564	0.0580	0.0155	0.0824
461	0.0509	0.0580	0.0105	0.0779
462	0.0457	0.0576	0.0062	0.0738
463	0.0456	0.0600	0.0063	0.0757
464	0.0416	0.0640	0.0195	0.0788
465	0.0430	0.0648	0.0204	0.0804
466	0.0431	0.0661	0.0191	0.0811
467	0.0458	0.0682	0.0209	0.0847
468	0.0478	0.0631	0.0117	0.0800
469	0.0478	0.0613	0.0045	0.0779
470	0.0517	0.0582	0.0108	0.0786
471	0.0537	0.0561	0.0131	0.0788
472	0.0546	0.0538	0.0138	0.0779
473	0.0493	0.0526	0.0119	0.0731
474	0.0495	0.0588	0.0152	0.0783
475	0.0444	0.0603	0.0153	0.0764
476	0.0470	0.0618	0.0157	0.0793
477	0.0465	0.0631	0.0245	0.0822
478	0.0475	0.0628	0.0198	0.0812
479	0.0472	0.0604	0.0114	0.0775
480	0.0486	0.0584	0.0120	0.0769
481	0.0467	0.0566	0.0134	0.0746
482	0.0448	0.0566	0.0132	0.0733
483	0.0426	0.0614	0.0185	0.0770
484	0.0384	0.0614	0.0193	0.0750
485	0.0449	0.0647	0.0195	0.0812
486	0.0465	0.0584	0.0213	0.0776
487	0.0519	0.0583	0.0114	0.0789
488	0.0500	0.0543	0.0154	0.0754
489	0.0462	0.0596	0.0121	0.0764
490	0.0403	0.0604	0.0228	0.0761
491	0.0392	0.0629	0.0135	0.0754
492	0.0475	0.0646	0.0200	0.0826
493	0.0456	0.0574	0.0104	0.0740
494	0.0484	0.0560	0.0075	0.0744
495	0.0460	0.0548	0.0183	0.0739
496	0.0413	0.0590	0.0180	0.0743
497	0.0418	0.0622	0.0198	0.0776
498	0.0467	0.0614	0.0203	0.0797
499	0.0523	0.0554	0.0191	0.0785
500	0.0513	0.0538	0.0156	0.0760
501	0.0342	0.0569	0.0111	0.0673
502	0.0438	0.0593	0.0178	0.0758
503	0.0390	0.0578	0.0095	0.0703
504	0.0443	0.0555	0.0179	0.0733
