Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
143	0.0014	0.0001	0.0020	0.0025
144	0.0007	0.0028	0.0014	0.0032
145	0.0016	0.0006	0.0008	0.0019
146	0.0013	0.0017	0.0005	0.0022
147	0.0024	0.0013	0.0009	0.0029
148	0.0010	0.0003	0.0014	0.0018
149	0.0020	0.0005	0.0023	0.0031
150	0.0048	0.0046	0.0043	0.0079
151	0.0010	0.0011	0.0029	0.0032
152	0.0029	0.0019	0.0029	0.0045
153	0.0020	0.0004	0.0006	0.0021
154	0.0035	0.0007	0.0024	0.0043
155	0.0011	0.0025	0.0008	0.0029
156	0.0020	0.0021	0.0015	0.0033
157	0.0006	0.0013	0.0014	0.0020
158	0.0021	0.0013	0.0022	0.0034
159	0.0018	0.0021	0.0011	0.0029
160	0.0021	0.0020	0.0016	0.0032
161	0.0016	0.0012	0.0008	0.0022
162	0.0020	0.0004	0.0022	0.0030
163	0.0018	0.0016	0.0013	0.0027
164	0.0015	0.0013	0.0004	0.0020
165	0.0018	0.0006	0.0026	0.0032
166	0.0024	0.0019	0.0007	0.0031
167	0.0018	0.0018	0.0014	0.0029
168	0.0020	0.0015	0.0025	0.0035
169	0.0013	0.0014	0.0012	0.0023
170	0.0007	0.0017	0.0009	0.0020
171	0.0030	0.0009	0.0009	0.0033
172	0.0020	0.0011	0.0010	0.0025
173	0.0002	0.0021	0.0030	0.0037
174	0.0018	0.0023	0.0017	0.0034
175	0.0011	0.0006	0.0015	0.0020
176	0.0006	0.0009	0.0018	0.0021
177	0.0005	0.0023	0.0019	0.0030
178	0.0025	0.0020	0.0007	0.0033
179	0.0015	0.0012	0.0003	0.0019
180	0.0028	0.0014	0.0012	0.0034
181	0.0006	0.0022	0.0005	0.0024
182	0.0004	0.0010	0.0009	0.0014
183	0.0012	0.0010	0.0018	0.0024
184	0.0002	0.0007	0.0017	0.0018
185	0.0028	0.0018	0.0019	0.0038
186	0.0012	0.0006	0.0018	0.0023
187	0.0005	0.0005	0.0007	0.0009
188	0.0020	0.0018	0.0011	0.0029
189	0.0025	0.0019	0.0009	0.0032
190	0.0016	0.0013	0.0035	0.0041
191	0.0015	0.0003	0.0028	0.0031
192	0.0008	0.0020	0.0021	0.0031
193	0.0030	0.0007	0.0002	0.0031
194	0.0017	0.0019	0.0009	0.0027
195	0.0018	0.0031	0.0003	0.0036
196	0.0008	0.0017	0.0007	0.0020
197	0.0007	0.0003	0.0012	0.0014
198	0.0019	0.0007	0.0017	0.0026
199	0.0010	0.0004	0.0007	0.0013
200	0.0005	0.0022	0.0022	0.0032
201	0.0011	0.0040	0.0061	0.0074
202	0.0019	0.0010	0.0014	0.0026
203	0.0016	0.0024	0.0007	0.0029
204	0.0002	0.0007	0.0008	0.0011
205	0.0014	0.0015	0.0013	0.0025
206	0.0021	0.0018	0.0007	0.0029
207	0.0011	0.0012	0.0006	0.0017
208	0.0014	0.0012	0.0010	0.0021
209	0.0007	0.0015	0.0012	0.0020
210	0.0013	0.0006	0.0028	0.0031
211	0.0022	0.0009	0.0013	0.0027
212	0.0012	0.0008	0.0014	0.0021
213	0.0018	0.0009	0.0007	0.0021
214	0.0020	0.0012	0.0016	0.0028
215	0.0015	0.0004	0.0006	0.0016
216	0.0013	0.0008	0.0009	0.0018
217	0.0010	0.0010	0.0012	0.0019
218	0.0019	0.0020	0.0019	0.0034
219	0.0012	0.0009	0.0005	0.0016
220	0.0022	0.0009	0.0026	0.0035
221	0.0004	0.0004	0.0022	0.0022
222	0.0013	0.0012	0.0004	0.0018
223	0.0006	0.0006	0.0013	0.0015
224	0.0016	0.0017	0.0002	0.0024
225	0.0006	0.0005	0.0003	0.0008
226	0.0004	0.0014	0.0007	0.0017
227	0.0013	0.0010	0.0014	0.0021
228	0.0012	0.0014	0.0005	0.0019
229	0.0010	0.0012	0.0016	0.0022
230	0.0018	0.0005	0.0020	0.0028
231	0.0005	0.0008	0.0014	0.0017
232	0.0010	0.0019	0.0011	0.0024
233	0.0020	0.0010	0.0007	0.0023
234	0.0012	0.0011	0.0015	0.0022
235	0.0006	0.0008	0.0012	0.0016
236	0.0021	0.0009	0.0005	0.0023
237	0.0013	0.0009	0.0006	0.0016
238	0.0016	0.0026	0.0006	0.0031
239	0.0014	0.0014	0.0013	0.0024
240	0.0015	0.0005	0.0010	0.0019
241	0.0022	0.0011	0.0017	0.0030
242	0.0012	0.0012	0.0011	0.0020
243	0.0010	0.0015	0.0016	0.0024
244	0.0009	0.0015	0.0009	0.0019
245	0.0014	0.0019	0.0017	0.0030
246	0.0023	0.0010	0.0022	0.0033
247	0.0007	0.0013	0.0012	0.0018
248	0.0015	0.0009	0.0008	0.0019
249	0.0011	0.0016	0.0034	0.0039
250	0.0025	0.0040	0.0044	0.0065
251	0.0009	0.0001	0.0006	0.0011
252	0.0009	0.0007	0.0012	0.0017
253	0.0016	0.0009	0.0016	0.0025
254	0.0022	0.0032	0.0010	0.0041
255	0.0010	0.0007	0.0009	0.0015
256	0.0009	0.0013	0.0010	0.0018
257	0.0005	0.0016	0.0003	0.0018
258	0.0015	0.0008	0.0028	0.0032
259	0.0019	0.0019	0.0007	0.0028
260	0.0029	0.0016	0.0017	0.0037
261	0.0015	0.0012	0.0015	0.0024
262	0.0011	0.0004	0.0007	0.0014
263	0.0008	0.0005	0.0010	0.0014
264	0.0021	0.0002	0.0014	0.0025
265	0.0021	0.0015	0.0005	0.0026
266	0.0022	0.0004	0.0005	0.0023
267	0.0014	0.0021	0.0008	0.0027
268	0.0014	0.0019	0.0006	0.0025
269	0.0016	0.0006	0.0003	0.0017
270	0.0016	0.0007	0.0005	0.0018
271	0.0019	0.0009	0.0002	0.0021
272	0.0008	0.0009	0.0023	0.0026
273	0.0014	0.0017	0.0021	0.0030
274	0.0012	0.0010	0.0011	0.0019
275	0.0019	0.0007	0.0024	0.0031
276	0.0012	0.0013	0.0026	0.0032
277	0.0011	0.0006	0.0016	0.0021
278	0.0004	0.0006	0.0005	0.0009
279	0.0004	0.0010	0.0019	0.0021
280	0.0016	0.0011	0.0008	0.0021
281	0.0008	0.0012	0.0011	0.0018
282	0.0005	0.0008	0.0020	0.0022
283	0.0002	0.0014	0.0011	0.0018
284	0.0018	0.0009	0.0016	0.0026
285	0.0020	0.0013	0.0014	0.0027
286	0.0010	0.0014	0.0016	0.0023
287	0.0003	0.0008	0.0026	0.0027
288	0.0022	0.0012	0.0001	0.0025
289	0.0012	0.0002	0.0009	0.0015
290	0.0006	0.0012	0.0014	0.0020
291	0.0008	0.0002	0.0012	0.0015
292	0.0019	0.0004	0.0010	0.0022
293	0.0002	0.0006	0.0003	0.0007
294	0.0008	0.0024	0.0019	0.0031
295	0.0005	0.0022	0.0008	0.0023
296	0.0013	0.0006	0.0007	0.0016
297	0.0013	0.0013	0.0018	0.0026
298	0.0013	0.0013	0.0005	0.0019
299	0.0012	0.0017	0.0023	0.0031
300	0.0012	0.0006	0.0003	0.0014
301	0.0019	0.0017	0.0032	0.0041
302	0.0008	0.0004	0.0009	0.0013
303	0.0020	0.0009	0.0009	0.0024
304	0.0019	0.0011	0.0018	0.0028
305	0.0003	0.0022	0.0008	0.0023
306	0.0009	0.0009	0.0012	0.0018
307	0.0012	0.0013	0.0010	0.0020
308	0.0008	0.0002	0.0014	0.0016
309	0.0004	0.0011	0.0018	0.0021
310	0.0013	0.0012	0.0009	0.0019
311	0.0010	0.0012	0.0008	0.0017
312	0.0012	0.0012	0.0005	0.0018
313	0.0015	0.0009	0.0021	0.0027
314	0.0006	0.0013	0.0006	0.0016
