Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-45.19033675	-46.03315837	62.78082434	90.01472163	3.88	0.00	0.00	
0.00024414	-45.19033675	-46.09717066	62.71006545	89.99815546	3.88	0.00	0.00	
0.00048828	-45.11713031	-45.96914608	62.63930656	89.84653897	3.88	0.00	0.00	
0.00073242	-45.19033675	-46.03315837	62.71006545	89.96538509	3.88	0.00	0.00	
0.00097656	-45.26354319	-45.96914608	62.71006545	89.96945616	0.00	0.00	0.00	
0.00122070	-45.19033675	-46.03315837	62.71006545	89.96538509	0.00	0.00	0.00	
0.00146484	-45.19033675	-45.96914608	62.85158323	90.03138587	0.00	0.00	0.00	
0.00170898	-45.11713031	-46.03315837	62.78082434	89.97799187	0.00	0.00	0.00	
0.00195313	-45.26354319	-45.96914608	62.71006545	89.96945616	0.00	0.00	0.00	
0.00219727	-45.19033675	-46.09717066	62.78082434	90.04747405	0.00	0.00	0.00	
0.00244141	-45.11713031	-46.03315837	62.78082434	89.97799187	0.00	0.00	0.00	
0.00268555	-45.11713031	-45.90513379	62.78082434	89.91256119	0.00	0.00	0.00	
0.00292969	-45.11713031	-46.03315837	62.71006545	89.92863518	0.00	0.00	0.00	
0.00317383	-45.11713031	-45.96914608	62.78082434	89.94525970	0.00	0.00	0.00	
0.00341797	-45.11713031	-45.96914608	62.78082434	89.94525970	0.00	0.00	0.00	
0.00366211	-45.19033675	-46.03315837	62.71006545	89.96538509	0.00	0.00	0.00	
0.00390625	-45.11713031	-46.03315837	62.71006545	89.92863518	0.00	0.00	0.00	
0.00415039	-45.11713031	-46.03315837	62.78082434	89.97799187	0.00	0.00	0.00	
0.00439453	-45.19033675	-46.03315837	62.78082434	90.01472163	0.00	0.00	0.00	
0.00463867	-45.11713031	-46.03315837	62.78082434	89.97799187	0.00	0.00	0.00	
0.00488281	-45.11713031	-46.03315837	62.63930656	89.87930709	0.00	0.00	0.00	
0.00512695	-45.19033675	-46.03315837	62.63930656	89.91607716	0.00	0.00	0.00	
0.00537109	-45.11713031	-45.96914608	62.71006545	89.89588504	0.00	0.00	0.00	
0.00561523	-45.19033675	-45.96914608	62.63930656	89.88332244	0.00	0.00	0.00	
0.00585938	-45.11713031	-46.03315837	62.71006545	89.92863518	0.00	0.00	0.00	
0.00610352	-45.11713031	-46.03315837	62.63930656	89.87930709	0.00	0.00	0.00	
0.00634766	-45.11713031	-46.03315837	62.78082434	89.97799187	0.00	0.00	0.00	
0.00659180	-45.11713031	-46.03315837	62.85158323	90.02737712	0.00	0.00	0.00	
0.00683594	-45.19033675	-46.03315837	62.78082434	90.01472163	0.00	0.00	0.00	
0.00708008	-45.11713031	-46.09717066	62.71006545	89.96141895	0.00	0.00	0.00	
0.00732422	-45.19033675	-45.96914608	62.71006545	89.93264833	0.00	0.00	0.00	
0.00756836	-45.26354319	-46.09717066	62.71006545	90.03493652	0.00	0.00	0.00	
0.00781250	-45.19033675	-46.03315837	62.71006545	89.96538509	0.00	0.00	0.00	
0.00805664	-45.19033675	-46.03315837	62.71006545	89.96538509	0.00	0.00	0.00	
0.00830078	-45.19033675	-45.96914608	62.78082434	89.98200282	0.00	0.00	0.00	
0.00854492	-45.11713031	-46.03315837	62.71006545	89.92863518	0.00	0.00	0.00	
0.00878906	-45.11713031	-45.96914608	62.78082434	89.94525970	0.00	0.00	0.00	
0.00903320	-45.11713031	-46.03315837	62.78082434	89.97799187	0.00	0.00	0.00	
0.00927734	-45.19033675	-46.09717066	62.71006545	89.99815546	0.00	0.00	0.00	
0.00952148	-45.19033675	-45.96914608	62.78082434	89.98200282	0.00	0.00	0.00	
0.00976563	-45.19033675	-46.03315837	62.71006545	89.96538509	0.00	0.00	0.00	
0.01000977	-45.19033675	-45.96914608	62.78082434	89.98200282	0.00	0.00	0.00	
0.01025391	-45.19033675	-45.96914608	62.71006545	89.93264833	0.00	0.00	0.00	
0.01049805	-45.26354319	-46.03315837	62.78082434	90.05149591	0.00	0.00	0.00	
0.01074219	-45.19033675	-45.96914608	62.71006545	89.93264833	0.00	0.00	0.00	
0.01098633	-45.19033675	-46.03315837	62.78082434	90.01472163	0.00	0.00	0.00	
0.01123047	-45.19033675	-45.96914608	62.71006545	89.93264833	0.00	0.00	0.00	
0.01147461	-45.26354319	-46.03315837	62.78082434	90.05149591	0.00	0.00	0.00	
0.01171875	-45.04392387	-45.96914608	62.78082434	89.90856118	0.00	0.00	0.00	
0.01196289	-45.19033675	-45.96914608	62.85158323	90.03138587	0.00	0.00	0.00	
0.01220703	-45.26354319	-46.03315837	62.85158323	90.10084087	0.00	0.00	0.00	
0.01245117	-45.19033675	-46.03315837	62.85158323	90.06408673	0.00	0.00	0.00	
0.01269531	-45.19033675	-45.96914608	62.78082434	89.98200282	0.00	0.00	0.00	
0.01293945	-45.19033675	-46.03315837	62.78082434	90.01472163	0.00	0.00	0.00	
