Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-79.52415813	56.51453079	19.68866089	99.52701786	53.44	0.00	0.00	
0.00024414	-79.45095168	56.51453079	19.75941978	99.48256422	53.44	0.00	0.00	
0.00048828	-79.37774524	56.45051850	19.83017867	99.40182828	53.44	0.00	0.00	
0.00073242	-79.37774524	56.51453079	19.75941978	99.42410824	53.44	0.00	0.00	
0.00097656	-79.30453880	56.38650621	19.83017867	99.30701860	0.00	0.00	0.00	
0.00122070	-79.30453880	56.51453079	19.75941978	99.36567181	0.00	0.00	0.00	
0.00146484	-79.30453880	56.38650621	19.83017867	99.30701860	0.00	0.00	0.00	
0.00170898	-79.30453880	56.32249392	19.83017867	99.27068642	0.00	0.00	0.00	
0.00195313	-79.37774524	56.45051850	19.90093756	99.41596851	0.00	0.00	0.00	
0.00219727	-79.45095168	56.45051850	19.83017867	99.46029735	0.00	0.00	0.00	
0.00244141	-79.45095168	56.51453079	19.75941978	99.48256422	0.00	0.00	0.00	
0.00268555	-79.52415813	56.45051850	19.75941978	99.50471061	0.00	0.00	0.00	
0.00292969	-79.45095168	56.45051850	19.75941978	99.44621377	0.00	0.00	0.00	
0.00317383	-79.30453880	56.51453079	19.83017867	99.37976681	0.00	0.00	0.00	
0.00341797	-79.30453880	56.38650621	19.97169644	99.33537444	0.00	0.00	0.00	
0.00366211	-79.15812592	56.45051850	19.97169644	99.25491724	0.00	0.00	0.00	
0.00390625	-79.30453880	56.45051850	20.04245533	99.38596948	0.00	0.00	0.00	
0.00415039	-79.23133236	56.51453079	19.97169644	99.34971000	0.00	0.00	0.00	
0.00439453	-79.23133236	56.51453079	20.18397311	99.39260027	0.00	0.00	0.00	
0.00463867	-79.08491947	56.51453079	20.25473200	99.29033612	0.00	0.00	0.00	
0.00488281	-79.15812592	56.45051850	20.25473200	99.31225557	0.00	0.00	0.00	
0.00512695	-79.15812592	56.45051850	20.18397311	99.29784846	0.00	0.00	0.00	
0.00537109	-79.08491947	56.45051850	20.25473200	99.25391526	0.00	0.00	0.00	
0.00561523	-79.23133236	56.51453079	20.32549089	99.42143530	0.00	0.00	0.00	
0.00585938	-79.08491947	56.51453079	20.25473200	99.29033612	0.00	0.00	0.00	
0.00610352	-79.30453880	56.51453079	20.18397311	99.45096699	0.00	0.00	0.00	
0.00634766	-79.45095168	56.57854308	20.04245533	99.57552549	0.00	0.00	0.00	
0.00659180	-79.59736457	56.57854308	19.97169644	99.67818539	0.00	0.00	0.00	
0.00683594	-79.52415813	56.64255537	20.04245533	99.67031063	0.00	0.00	0.00	
0.00708008	-79.52415813	56.57854308	20.04245533	99.63394642	0.00	0.00	0.00	
0.00732422	-79.59736457	56.70656766	19.97169644	99.75090937	0.00	0.00	0.00	
0.00756836	-79.67057101	56.77057995	19.83017867	99.81750658	0.00	0.00	0.00	
0.00781250	-79.67057101	56.89860453	19.75941978	99.87635232	0.00	0.00	0.00	
0.00805664	-79.52415813	56.89860453	19.75941978	99.75959900	0.00	0.00	0.00	
0.00830078	-79.45095168	56.83459224	19.75941978	99.66473433	0.00	0.00	0.00	
0.00854492	-79.23133236	56.96261682	19.83017867	99.57700401	0.00	0.00	0.00	
0.00878906	-79.23133236	57.02662911	19.83017867	99.61363582	0.00	0.00	0.00	
0.00903320	-79.08491947	57.02662911	19.90093756	99.51134725	0.00	0.00	0.00	
0.00927734	-79.01171303	56.96261682	19.97169644	99.43067520	0.00	0.00	0.00	
0.00952148	-79.23133236	57.02662911	19.90093756	99.62774599	0.00	0.00	0.00	
0.00976563	-79.15812592	56.96261682	19.90093756	99.53288868	0.00	0.00	0.00	
0.01000977	-79.15812592	57.02662911	19.90093756	99.56953672	0.00	0.00	0.00	
0.01025391	-79.23133236	56.96261682	19.83017867	99.57700401	0.00	0.00	0.00	
0.01049805	-79.15812592	56.96261682	19.90093756	99.53288868	0.00	0.00	0.00	
0.01074219	-79.08491947	56.96261682	19.97169644	99.48885798	0.00	0.00	0.00	
0.01098633	-79.08491947	57.02662911	19.90093756	99.51134725	0.00	0.00	0.00	
0.01123047	-79.08491947	56.96261682	19.83017867	99.46054589	0.00	0.00	0.00	
0.01147461	-79.15812592	56.96261682	19.68866089	99.49066278	0.00	0.00	0.00	
0.01171875	-79.15812592	57.02662911	19.97169644	99.58370341	0.00	0.00	0.00	
0.01196289	-79.23133236	57.02662911	19.90093756	99.62774599	0.00	0.00	0.00	
0.01220703	-79.30453880	56.96261682	19.83017867	99.63526271	0.00	0.00	0.00	
0.01245117	-79.30453880	57.02662911	19.75941978	99.65781942	0.00	0.00	0.00	
0.01269531	-79.30453880	57.02662911	19.75941978	99.65781942	0.00	0.00	0.00	
0.01293945	-79.23133236	56.89860453	19.75941978	99.52632765	0.00	0.00	0.00	
0.01318359	-79.15812592	56.96261682	19.75941978	99.50468976	0.00	0.00	0.00	
0.01342773	-79.15812592	56.96261682	19.90093756	99.53288868	0.00	0.00	0.00	
0.01367188	-79.08491947	56.89860453	19.90093756	99.43803599	0.00	0.00	0.00	
0.01391602	-79.08491947	56.89860453	19.97169644	99.45222142	0.00	0.00	0.00	
0.01416016	-78.93850659	56.96261682	19.90093756	99.35831547	0.00	0.00	0.00	
0.01440430	-79.01171303	56.96261682	19.90093756	99.41648670	0.00	0.00	0.00	
0.01464844	-78.93850659	56.89860453	20.04245533	99.35008322	0.00	0.00	0.00	
0.01489258	-78.86530015	56.89860453	19.90093756	99.26345793	0.00	0.00	0.00	
0.01513672	-78.93850659	56.89860453	19.97169644	99.33583280	0.00	0.00	0.00	
0.01538086	-78.93850659	56.89860453	19.97169644	99.33583280	0.00	0.00	0.00	
0.01562500	-79.01171303	57.02662911	19.90093756	99.45317762	0.00	0.00	0.00	
0.01586914	-79.23133236	57.02662911	19.75941978	99.59957392	0.00	0.00	0.00	
0.01611328	-79.23133236	57.09064140	19.68866089	99.62223010	0.00	0.00	0.00	
0.01635742	-79.30453880	57.09064140	19.68866089	99.68046237	0.00	0.00	0.00	
0.01660156	-79.37774524	57.09064140	19.75941978	99.75270646	0.00	0.00	0.00	
0.01684570	-79.37774524	57.15465369	19.75941978	99.78935589	0.00	0.00	0.00	
0.01708984	-79.45095168	57.02662911	19.83017867	99.78840683	0.00	0.00	0.00	
0.01733398	-79.37774524	56.96261682	19.75941978	99.67949049	0.00	0.00	0.00	
0.01757813	-79.45095168	56.96261682	19.68866089	99.72380261	0.00	0.00	0.00	
0.01782227	-79.37774524	57.02662911	19.75941978	99.71608465	0.00	0.00	0.00	
0.01806641	-79.37774524	56.96261682	19.83017867	99.69354112	0.00	0.00	0.00	
0.01831055	-79.30453880	56.96261682	19.83017867	99.63526271	0.00	0.00	0.00	
0.01855469	-79.15812592	57.02662911	19.90093756	99.56953672	0.00	0.00	0.00	
0.01879883	-79.23133236	57.02662911	19.97169644	99.64190441	0.00	0.00	0.00	
0.01904297	-79.15812592	57.02662911	19.90093756	99.56953672	0.00	0.00	0.00	
0.01928711	-79.08491947	57.09064140	19.97169644	99.56221413	0.00	0.00	0.00	
0.01953125	-79.08491947	57.21866598	19.90093756	99.62152147	0.00	0.00	0.00	
0.01977539	-79.08491947	57.34669056	20.04245533	99.72345473	0.00	0.00	0.00	
0.02001953	-79.15812592	57.34669056	20.04245533	99.78152050	0.00	0.00	0.00	
0.02026367	-79.08491947	57.28267827	20.11321422	99.70090824	0.00	0.00	0.00	
0.02050781	-79.08491947	57.28267827	20.04245533	99.68665775	0.00	0.00	0.00	
0.02075195	-79.08491947	57.41070285	20.04245533	99.76027920	0.00	0.00	0.00	
0.02099609	-79.08491947	57.47471515	20.11321422	99.81136586	0.00	0.00	0.00	
0.02124023	-79.15812592	57.47471515	20.04245533	99.85515407	0.00	0.00	0.00	
0.02148438	-79.08491947	57.53872744	20.04245533	99.83401053	0.00	0.00	0.00	
0.02172852	-79.23133236	57.53872744	19.97169644	99.93586864	0.00	0.00	0.00	
0.02197266	-79.23133236	57.53872744	19.90093756	99.92175187	0.00	0.00	0.00	
0.02221680	-79.30453880	57.34669056	19.83017867	99.85533926	0.00	0.00	0.00	
0.02246094	-79.37774524	57.28267827	19.75941978	99.86273749	0.00	0.00	0.00	
0.02270508	-79.23133236	57.34669056	19.68866089	99.76918519	0.00	0.00	0.00	
0.02294922	-79.15812592	57.34669056	19.75941978	99.72505446	0.00	0.00	0.00	
0.02319336	-79.08491947	57.28267827	19.75941978	99.63013795	0.00	0.00	0.00	
0.02343750	-79.08491947	57.34669056	19.83017867	99.68100818	0.00	0.00	0.00	
0.02368164	-79.08491947	57.34669056	19.68866089	99.65295166	0.00	0.00	0.00	
0.02392578	-79.08491947	57.28267827	19.75941978	99.63013795	0.00	0.00	0.00	
0.02416992	-79.15812592	57.21866598	19.68866089	99.63748292	0.00	0.00	0.00	
0.02441406	-79.15812592	57.28267827	19.75941978	99.68825808	0.00	0.00	0.00	
0.02465820	-79.15812592	57.28267827	19.68866089	99.67425694	0.00	0.00	0.00	
0.02490234	-79.15812592	57.28267827	19.75941978	99.68825808	0.00	0.00	0.00	
0.02514648	-79.15812592	57.28267827	19.68866089	99.67425694	0.00	0.00	0.00	
0.02539063	-79.15812592	57.34669056	19.83017867	99.73909867	0.00	0.00	0.00	
0.02563477	-79.37774524	57.41070285	19.75941978	99.93622923	0.00	0.00	0.00	
0.02587891	-79.45095168	57.41070285	19.68866089	99.98042755	0.00	0.00	0.00	
0.02612305	-79.52415813	57.47471515	19.61790200	100.06146454	0.00	0.00	0.00	
0.02636719	-79.52415813	57.41070285	19.75941978	100.05256218	0.00	0.00	0.00	
0.02661133	-79.59736457	57.34669056	19.54714311	100.03236561	0.00	0.00	0.00	
0.02685547	-79.67057101	57.34669056	19.47638422	100.07683221	0.00	0.00	0.00	
0.02709961	-79.59736457	57.41070285	19.54714311	100.06907640	0.00	0.00	0.00	
0.02734375	-79.67057101	57.34669056	19.54714311	100.09062697	0.00	0.00	0.00	
0.02758789	-79.59736457	57.28267827	19.54714311	99.99568231	0.00	0.00	0.00	
0.02783203	-79.59736457	57.28267827	19.54714311	99.99568231	0.00	0.00	0.00	
0.02807617	-79.37774524	57.21866598	19.68866089	99.81205110	0.00	0.00	0.00	
0.02832031	-79.30453880	57.21866598	19.68866089	99.75384192	0.00	0.00	0.00	
0.02856445	-79.30453880	57.21866598	19.75941978	99.76783190	0.00	0.00	0.00	
0.02880859	-79.30453880	57.21866598	19.90093756	99.79595646	0.00	0.00	0.00	
0.02905273	-79.23133236	57.09064140	19.83017867	99.65029528	0.00	0.00	0.00	
0.02929688	-79.23133236	57.15465369	19.90093756	99.70108215	0.00	0.00	0.00	
0.02954102	-79.15812592	57.15465369	19.83017867	99.62880770	0.00	0.00	0.00	
0.02978516	-79.15812592	57.15465369	19.97169644	99.65707198	0.00	0.00	0.00	
0.03002930	-79.23133236	57.34669056	19.97169644	99.82542564	0.00	0.00	0.00	
0.03027344	-79.30453880	57.34669056	20.11321422	99.91193212	0.00	0.00	0.00	
0.03051758	-79.15812592	57.34669056	20.04245533	99.78152050	0.00	0.00	0.00	
0.03076172	-79.08491947	57.28267827	20.18397311	99.71520691	0.00	0.00	0.00	
0.03100586	-79.15812592	57.34669056	20.25473200	99.82437571	0.00	0.00	0.00	
0.03125000	-79.23133236	57.34669056	20.18397311	99.86811161	0.00	0.00	0.00	
0.03149414	-79.23133236	57.28267827	20.18397311	99.83136796	0.00	0.00	0.00	
0.03173828	-79.37774524	57.41070285	20.11321422	100.00678291	0.00	0.00	0.00	
0.03198242	-79.37774524	57.47471515	20.04245533	100.02934238	0.00	0.00	0.00	
0.03222656	-79.45095168	57.41070285	20.04245533	100.05069986	0.00	0.00	0.00	
0.03247070	-79.45095168	57.41070285	19.90093756	100.02244669	0.00	0.00	0.00	
0.03271484	-79.37774524	57.28267827	19.90093756	99.89083534	0.00	0.00	0.00	
0.03295898	-79.23133236	57.28267827	19.97169644	99.78866627	0.00	0.00	0.00	
0.03320313	-79.30453880	57.34669056	20.04245533	99.89771173	0.00	0.00	0.00	
0.03344727	-79.23133236	57.28267827	20.04245533	99.80285203	0.00	0.00	0.00	
0.03369141	-79.15812592	57.28267827	20.04245533	99.74474495	0.00	0.00	0.00	
0.03393555	-79.23133236	57.34669056	20.04245533	99.83960618	0.00	0.00	0.00	
0.03417969	-79.23133236	57.41070285	20.04245533	99.87638783	0.00	0.00	0.00	
0.03442383	-79.23133236	57.53872744	20.04245533	99.95003351	0.00	0.00	0.00	
0.03466797	-79.23133236	57.60273973	20.04245533	99.98689748	0.00	0.00	0.00	
0.03491211	-79.15812592	57.53872744	20.18397311	99.92050252	0.00	0.00	0.00	
0.03515625	-79.15812592	57.47471515	20.11321422	99.86938052	0.00	0.00	0.00	
0.03540039	-79.08491947	57.47471515	20.18397311	99.82564871	0.00	0.00	0.00	
0.03564453	-79.23133236	57.47471515	20.11321422	99.92741513	0.00	0.00	0.00	
0.03588867	-79.37774524	57.41070285	20.04245533	99.99257601	0.00	0.00	0.00	
0.03613281	-79.45095168	57.34669056	19.97169644	99.99982650	0.00	0.00	0.00	
0.03637695	-79.45095168	57.34669056	19.97169644	99.99982650	0.00	0.00	0.00	
0.03662109	-79.45095168	57.28267827	19.90093756	99.94901835	0.00	0.00	0.00	
0.03686523	-79.52415813	57.34669056	19.90093756	100.04390016	0.00	0.00	0.00	
