Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
322	0.0017	0.0018	0.0006	0.0026
323	0.0017	0.0013	0.0013	0.0026
324	0.0014	0.0009	0.0011	0.0020
325	0.0025	0.0013	0.0015	0.0032
326	0.0017	0.0018	0.0011	0.0027
327	0.0012	0.0014	0.0010	0.0020
328	0.0010	0.0019	0.0010	0.0024
329	0.0014	0.0009	0.0007	0.0018
330	0.0006	0.0008	0.0019	0.0022
331	0.0021	0.0004	0.0004	0.0022
332	0.0015	0.0013	0.0010	0.0022
333	0.0018	0.0014	0.0015	0.0027
334	0.0011	0.0019	0.0021	0.0030
335	0.0017	0.0006	0.0013	0.0022
336	0.0009	0.0019	0.0002	0.0021
337	0.0013	0.0020	0.0010	0.0026
338	0.0023	0.0006	0.0007	0.0025
339	0.0011	0.0007	0.0010	0.0017
340	0.0010	0.0004	0.0005	0.0012
341	0.0006	0.0006	0.0008	0.0011
342	0.0014	0.0006	0.0006	0.0017
343	0.0008	0.0005	0.0016	0.0018
344	0.0015	0.0010	0.0005	0.0019
345	0.0016	0.0016	0.0011	0.0025
346	0.0009	0.0004	0.0013	0.0017
347	0.0008	0.0009	0.0006	0.0013
348	0.0016	0.0012	0.0017	0.0026
349	0.0016	0.0003	0.0020	0.0026
350	0.0017	0.0023	0.0015	0.0033
351	0.0004	0.0005	0.0004	0.0007
352	0.0007	0.0005	0.0013	0.0016
353	0.0007	0.0013	0.0003	0.0015
354	0.0019	0.0008	0.0013	0.0024
355	0.0004	0.0023	0.0009	0.0025
356	0.0006	0.0007	0.0015	0.0018
357	0.0004	0.0014	0.0004	0.0015
358	0.0012	0.0004	0.0004	0.0013
359	0.0002	0.0011	0.0012	0.0016
360	0.0003	0.0012	0.0004	0.0013
361	0.0018	0.0015	0.0014	0.0027
362	0.0021	0.0020	0.0006	0.0030
363	0.0015	0.0005	0.0010	0.0019
364	0.0005	0.0014	0.0007	0.0017
365	0.0011	0.0008	0.0008	0.0016
366	0.0017	0.0018	0.0021	0.0033
367	0.0015	0.0013	0.0010	0.0022
368	0.0019	0.0014	0.0011	0.0026
369	0.0012	0.0008	0.0015	0.0021
370	0.0003	0.0015	0.0007	0.0017
371	0.0014	0.0006	0.0004	0.0016
372	0.0015	0.0009	0.0012	0.0021
373	0.0012	0.0015	0.0009	0.0021
374	0.0012	0.0007	0.0008	0.0016
375	0.0013	0.0011	0.0014	0.0022
376	0.0014	0.0027	0.0010	0.0032
377	0.0018	0.0007	0.0009	0.0021
378	0.0006	0.0005	0.0004	0.0009
379	0.0010	0.0019	0.0004	0.0022
380	0.0009	0.0008	0.0007	0.0014
381	0.0017	0.0013	0.0017	0.0027
382	0.0009	0.0004	0.0012	0.0016
383	0.0012	0.0001	0.0016	0.0020
384	0.0009	0.0008	0.0012	0.0017
385	0.0005	0.0016	0.0018	0.0024
386	0.0012	0.0012	0.0024	0.0029
387	0.0007	0.0008	0.0016	0.0019
388	0.0007	0.0010	0.0002	0.0013
389	0.0006	0.0002	0.0021	0.0022
390	0.0014	0.0001	0.0022	0.0026
391	0.0023	0.0003	0.0019	0.0030
392	0.0005	0.0006	0.0009	0.0012
393	0.0011	0.0007	0.0008	0.0015
394	0.0015	0.0003	0.0007	0.0016
395	0.0011	0.0006	0.0002	0.0012
396	0.0011	0.0013	0.0013	0.0022
397	0.0010	0.0013	0.0005	0.0017
398	0.0012	0.0014	0.0006	0.0019
399	0.0011	0.0004	0.0017	0.0020
400	0.0005	0.0008	0.0018	0.0020
401	0.0017	0.0004	0.0009	0.0020
402	0.0006	0.0012	0.0010	0.0017
403	0.0009	0.0011	0.0007	0.0016
404	0.0005	0.0005	0.0016	0.0018
