Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
90	0.0041	0.0128	0.0022	0.0136
91	0.0044	0.0173	0.0045	0.0184
92	0.0097	0.0057	0.0070	0.0132
93	0.0092	0.0072	0.0102	0.0155
94	0.0041	0.0145	0.0063	0.0164
95	0.0060	0.0031	0.0027	0.0072
96	0.0062	0.0089	0.0031	0.0113
97	0.0076	0.0049	0.0089	0.0127
98	0.0123	0.0080	0.0055	0.0157
99	0.0203	0.0074	0.0094	0.0235
100	0.0623	0.0037	0.0232	0.0666
101	0.0575	0.0068	0.0223	0.0621
102	0.0211	0.0041	0.0061	0.0224
103	0.0135	0.0014	0.0058	0.0147
104	0.0082	0.0044	0.0075	0.0120
105	0.0068	0.0041	0.0056	0.0097
106	0.0042	0.0057	0.0095	0.0118
107	0.0074	0.0105	0.0142	0.0191
108	0.0086	0.0077	0.0090	0.0146
109	0.0099	0.0098	0.0071	0.0156
110	0.0083	0.0140	0.0072	0.0178
111	0.0051	0.0134	0.0018	0.0144
112	0.0058	0.0135	0.0093	0.0174
113	0.0063	0.0108	0.0049	0.0135
114	0.0091	0.0350	0.0100	0.0375
115	0.0032	0.0191	0.0080	0.0209
116	0.0024	0.0102	0.0050	0.0116
117	0.0039	0.0042	0.0017	0.0060
118	0.0023	0.0122	0.0039	0.0131
119	0.0032	0.0142	0.0061	0.0158
120	0.0023	0.0029	0.0055	0.0066
121	0.0030	0.0092	0.0027	0.0101
122	0.0009	0.0044	0.0041	0.0061
123	0.0029	0.0045	0.0023	0.0058
124	0.0023	0.0083	0.0050	0.0099
125	0.0012	0.0035	0.0035	0.0051
126	0.0026	0.0088	0.0006	0.0092
127	0.0024	0.0061	0.0018	0.0068
128	0.0021	0.0034	0.0056	0.0069
129	0.0046	0.0036	0.0020	0.0062
130	0.0013	0.0053	0.0010	0.0055
131	0.0008	0.0055	0.0030	0.0063
132	0.0022	0.0062	0.0025	0.0071
133	0.0024	0.0059	0.0013	0.0065
134	0.0094	0.0068	0.0061	0.0131
135	0.0018	0.0046	0.0041	0.0064
136	0.0025	0.0042	0.0036	0.0061
137	0.0006	0.0075	0.0041	0.0085
138	0.0015	0.0020	0.0017	0.0031
139	0.0037	0.0050	0.0019	0.0065
140	0.0026	0.0028	0.0009	0.0039
141	0.0022	0.0088	0.0018	0.0093
142	0.0035	0.0056	0.0021	0.0069
143	0.0044	0.0187	0.0059	0.0201
144	0.0036	0.0068	0.0018	0.0079
145	0.0041	0.0136	0.0031	0.0145
146	0.0033	0.0024	0.0022	0.0046
147	0.0048	0.0080	0.0044	0.0104
148	0.0014	0.0076	0.0043	0.0089
149	0.0007	0.0071	0.0015	0.0072
150	0.0020	0.0046	0.0031	0.0059
151	0.0018	0.0075	0.0021	0.0080
152	0.0043	0.0085	0.0046	0.0105
153	0.0040	0.0053	0.0111	0.0129
154	0.0029	0.0009	0.0007	0.0031
155	0.0030	0.0064	0.0013	0.0071
156	0.0009	0.0028	0.0044	0.0053
157	0.0025	0.0028	0.0024	0.0045
158	0.0039	0.0048	0.0026	0.0067
159	0.0003	0.0030	0.0031	0.0043
160	0.0039	0.0034	0.0034	0.0062
161	0.0012	0.0018	0.0042	0.0048
162	0.0062	0.0030	0.0040	0.0080
163	0.0030	0.0030	0.0003	0.0043
164	0.0023	0.0047	0.0006	0.0053
165	0.0031	0.0076	0.0001	0.0082
166	0.0038	0.0020	0.0012	0.0044
167	0.0136	0.0067	0.0041	0.0157
168	0.0092	0.0049	0.0075	0.0129
169	0.0022	0.0061	0.0034	0.0073
170	0.0026	0.0056	0.0019	0.0065
171	0.0016	0.0025	0.0026	0.0039
172	0.0021	0.0035	0.0045	0.0061
173	0.0024	0.0021	0.0031	0.0044
174	0.0007	0.0028	0.0041	0.0050
175	0.0015	0.0066	0.0019	0.0070
176	0.0034	0.0061	0.0032	0.0077
177	0.0039	0.0036	0.0048	0.0071
178	0.0028	0.0038	0.0037	0.0059
179	0.0017	0.0051	0.0009	0.0055
180	0.0019	0.0066	0.0032	0.0076
181	0.0019	0.0048	0.0031	0.0060
182	0.0003	0.0022	0.0006	0.0023
183	0.0008	0.0053	0.0027	0.0060
184	0.0021	0.0047	0.0035	0.0062
185	0.0036	0.0052	0.0020	0.0066
186	0.0020	0.0045	0.0031	0.0059
187	0.0008	0.0008	0.0036	0.0038
188	0.0012	0.0018	0.0059	0.0063
189	0.0053	0.0092	0.0070	0.0127
190	0.0016	0.0040	0.0020	0.0047
191	0.0017	0.0039	0.0038	0.0057
192	0.0007	0.0020	0.0040	0.0046
193	0.0092	0.0064	0.0058	0.0126
194	0.0030	0.0022	0.0032	0.0049
195	0.0005	0.0023	0.0006	0.0024
196	0.0021	0.0053	0.0033	0.0066
197	0.0046	0.0049	0.0036	0.0076
198	0.0037	0.0022	0.0015	0.0046
199	0.0051	0.0052	0.0008	0.0073
200	0.0109	0.0068	0.0053	0.0139
201	0.1131	0.0065	0.0749	0.1358
202	0.0097	0.0015	0.0085	0.0130
203	0.0054	0.0038	0.0074	0.0099
204	0.0022	0.0014	0.0021	0.0033
205	0.0048	0.0045	0.0044	0.0079
206	0.0014	0.0035	0.0011	0.0039
207	0.0041	0.0011	0.0033	0.0054
208	0.0026	0.0028	0.0063	0.0074
209	0.0078	0.0039	0.0042	0.0097
210	0.0060	0.0045	0.0060	0.0096
211	0.0017	0.0048	0.0016	0.0054
212	0.0020	0.0076	0.0018	0.0081
213	0.0016	0.0019	0.0024	0.0035
214	0.0020	0.0044	0.0024	0.0054
215	0.0033	0.0035	0.0006	0.0048
216	0.0016	0.0019	0.0021	0.0033
217	0.0030	0.0020	0.0021	0.0042
218	0.0005	0.0022	0.0022	0.0031
219	0.0011	0.0026	0.0026	0.0039
220	0.0014	0.0030	0.0021	0.0039
221	0.0020	0.0045	0.0010	0.0051
222	0.0014	0.0045	0.0022	0.0052
223	0.0037	0.0080	0.0042	0.0097
224	0.0017	0.0061	0.0025	0.0068
225	0.0023	0.0077	0.0035	0.0088
226	0.0033	0.0041	0.0058	0.0078
227	0.0023	0.0049	0.0035	0.0065
228	0.0020	0.0054	0.0021	0.0061
229	0.0036	0.0041	0.0028	0.0061
230	0.0007	0.0023	0.0032	0.0040
231	0.0015	0.0011	0.0029	0.0034
232	0.0021	0.0035	0.0026	0.0048
233	0.0014	0.0026	0.0027	0.0040
234	0.0061	0.0041	0.0014	0.0075
235	0.0029	0.0029	0.0041	0.0059
236	0.0006	0.0026	0.0030	0.0040
237	0.0021	0.0062	0.0019	0.0068
238	0.0008	0.0036	0.0012	0.0038
239	0.0027	0.0033	0.0011	0.0044
240	0.0026	0.0026	0.0055	0.0066
241	0.0021	0.0010	0.0033	0.0040
242	0.0029	0.0009	0.0025	0.0039
243	0.0023	0.0032	0.0011	0.0041
244	0.0020	0.0020	0.0023	0.0037
245	0.0026	0.0008	0.0020	0.0034
246	0.0006	0.0009	0.0014	0.0017
247	0.0013	0.0024	0.0036	0.0045
248	0.0020	0.0035	0.0026	0.0048
249	0.0013	0.0058	0.0021	0.0063
250	0.0018	0.0022	0.0011	0.0030
251	0.0010	0.0035	0.0020	0.0041
252	0.0047	0.0023	0.0019	0.0056
253	0.0013	0.0033	0.0024	0.0043
254	0.0019	0.0012	0.0006	0.0023
255	0.0004	0.0034	0.0016	0.0038
256	0.0028	0.0037	0.0027	0.0053
257	0.0043	0.0052	0.0053	0.0086
258	0.0037	0.0079	0.0058	0.0105
259	0.0004	0.0039	0.0040	0.0056
260	0.0015	0.0020	0.0032	0.0041
261	0.0035	0.0016	0.0019	0.0043
262	0.0012	0.0010	0.0031	0.0035
263	0.0023	0.0006	0.0026	0.0036
264	0.0022	0.0029	0.0015	0.0039
265	0.0010	0.0038	0.0028	0.0048
266	0.0029	0.0016	0.0012	0.0035
267	0.0044	0.0017	0.0031	0.0056
268	0.0028	0.0027	0.0050	0.0063
269	0.0022	0.0008	0.0019	0.0030
270	0.0024	0.0020	0.0014	0.0034
271	0.0011	0.0028	0.0035	0.0047
272	0.0006	0.0035	0.0006	0.0036
273	0.0032	0.0045	0.0029	0.0062
274	0.0012	0.0011	0.0029	0.0033
275	0.0011	0.0011	0.0032	0.0035
276	0.0002	0.0029	0.0015	0.0033
277	0.0011	0.0053	0.0014	0.0056
278	0.0018	0.0028	0.0019	0.0038
279	0.0013	0.0024	0.0010	0.0029
280	0.0022	0.0022	0.0039	0.0050
281	0.0021	0.0017	0.0033	0.0042
282	0.0008	0.0016	0.0029	0.0034
283	0.0018	0.0004	0.0004	0.0019
284	0.0013	0.0022	0.0023	0.0034
285	0.0047	0.0050	0.0020	0.0072
286	0.0066	0.0086	0.0063	0.0125
287	0.0019	0.0036	0.0034	0.0053
288	0.0017	0.0016	0.0011	0.0026
289	0.0021	0.0010	0.0043	0.0049
290	0.0010	0.0016	0.0005	0.0020
291	0.0017	0.0014	0.0023	0.0032
292	0.0050	0.0029	0.0037	0.0068
293	0.0023	0.0022	0.0028	0.0042
294	0.0058	0.0038	0.0034	0.0077
295	0.0017	0.0033	0.0011	0.0039
296	0.0047	0.0018	0.0025	0.0056
297	0.0022	0.0059	0.0023	0.0067
298	0.0031	0.0043	0.0022	0.0057
299	0.0024	0.0012	0.0031	0.0041
300	0.0070	0.0031	0.0051	0.0092
301	0.0229	0.0053	0.0213	0.0317
302	0.0185	0.0039	0.0122	0.0225
303	0.0066	0.0033	0.0054	0.0091
304	0.0047	0.0014	0.0044	0.0065
305	0.0019	0.0009	0.0024	0.0032
306	0.0040	0.0024	0.0034	0.0058
307	0.0008	0.0013	0.0020	0.0025
308	0.0006	0.0004	0.0018	0.0019
309	0.0049	0.0028	0.0055	0.0079
310	0.0051	0.0027	0.0039	0.0070
311	0.0029	0.0030	0.0023	0.0047
312	0.0008	0.0037	0.0017	0.0041
313	0.0024	0.0003	0.0027	0.0036
314	0.0027	0.0032	0.0039	0.0057
315	0.0009	0.0039	0.0015	0.0043
316	0.0016	0.0011	0.0024	0.0031
317	0.0022	0.0013	0.0017	0.0031
318	0.0023	0.0021	0.0015	0.0034
319	0.0025	0.0006	0.0021	0.0034
320	0.0018	0.0029	0.0004	0.0034
321	0.0008	0.0015	0.0025	0.0030
322	0.0011	0.0003	0.0020	0.0024
323	0.0011	0.0015	0.0020	0.0028
324	0.0018	0.0010	0.0019	0.0028
325	0.0020	0.0026	0.0002	0.0033
326	0.0027	0.0026	0.0009	0.0038
327	0.0016	0.0015	0.0027	0.0035
328	0.0013	0.0005	0.0014	0.0019
329	0.0018	0.0019	0.0036	0.0045
330	0.0009	0.0007	0.0015	0.0019
331	0.0013	0.0010	0.0009	0.0019
332	0.0014	0.0019	0.0010	0.0025
333	0.0029	0.0001	0.0006	0.0029
334	0.0007	0.0024	0.0009	0.0026
335	0.0056	0.0034	0.0026	0.0071
336	0.0011	0.0007	0.0011	0.0017
337	0.0018	0.0028	0.0019	0.0039
338	0.0004	0.0007	0.0001	0.0008
339	0.0030	0.0007	0.0013	0.0034
340	0.0016	0.0026	0.0018	0.0036
341	0.0012	0.0007	0.0012	0.0018
342	0.0013	0.0008	0.0010	0.0018
343	0.0012	0.0019	0.0006	0.0023
344	0.0009	0.0031	0.0033	0.0046
345	0.0022	0.0014	0.0015	0.0030
346	0.0005	0.0018	0.0026	0.0033
347	0.0029	0.0008	0.0008	0.0031
348	0.0011	0.0010	0.0012	0.0019
349	0.0009	0.0017	0.0003	0.0020
350	0.0008	0.0020	0.0019	0.0028
351	0.0013	0.0023	0.0017	0.0031
352	0.0007	0.0009	0.0024	0.0026
353	0.0015	0.0017	0.0011	0.0026
354	0.0018	0.0039	0.0013	0.0045
355	0.0014	0.0003	0.0012	0.0019
356	0.0013	0.0022	0.0009	0.0027
357	0.0016	0.0020	0.0012	0.0028
358	0.0019	0.0011	0.0029	0.0036
359	0.0010	0.0013	0.0025	0.0030
360	0.0017	0.0013	0.0018	0.0028
361	0.0015	0.0009	0.0012	0.0022
362	0.0016	0.0016	0.0023	0.0032
363	0.0020	0.0018	0.0028	0.0038
364	0.0011	0.0014	0.0007	0.0020
365	0.0006	0.0014	0.0028	0.0033
366	0.0033	0.0006	0.0008	0.0035
367	0.0006	0.0023	0.0018	0.0030
368	0.0019	0.0026	0.0007	0.0033
369	0.0011	0.0007	0.0013	0.0018
370	0.0005	0.0017	0.0006	0.0018
371	0.0019	0.0030	0.0027	0.0044
372	0.0023	0.0046	0.0049	0.0071
373	0.0026	0.0039	0.0046	0.0066
374	0.0011	0.0005	0.0009	0.0015
375	0.0019	0.0010	0.0009	0.0024
376	0.0015	0.0007	0.0019	0.0025
377	0.0001	0.0023	0.0003	0.0023
378	0.0016	0.0020	0.0006	0.0026
379	0.0010	0.0022	0.0010	0.0026
380	0.0007	0.0006	0.0013	0.0016
381	0.0006	0.0016	0.0005	0.0018
382	0.0023	0.0005	0.0007	0.0025
383	0.0024	0.0010	0.0020	0.0033
384	0.0004	0.0024	0.0005	0.0024
385	0.0013	0.0018	0.0019	0.0029
386	0.0019	0.0008	0.0033	0.0039
387	0.0016	0.0007	0.0022	0.0028
388	0.0017	0.0009	0.0005	0.0020
389	0.0004	0.0020	0.0010	0.0022
390	0.0002	0.0019	0.0036	0.0041
391	0.0023	0.0012	0.0009	0.0027
392	0.0015	0.0010	0.0004	0.0018
393	0.0005	0.0011	0.0008	0.0014
394	0.0064	0.0016	0.0078	0.0102
395	0.0007	0.0012	0.0027	0.0030
396	0.0032	0.0016	0.0025	0.0043
397	0.0028	0.0020	0.0013	0.0037
398	0.0039	0.0007	0.0047	0.0062
399	0.0046	0.0019	0.0032	0.0059
400	0.0024	0.0011	0.0017	0.0032
401	0.0111	0.0023	0.0081	0.0139
402	0.0309	0.0070	0.0203	0.0376
403	0.0079	0.0010	0.0063	0.0101
404	0.0050	0.0014	0.0026	0.0058
405	0.0040	0.0016	0.0014	0.0045
406	0.0033	0.0003	0.0011	0.0035
407	0.0023	0.0008	0.0014	0.0028
408	0.0035	0.0008	0.0014	0.0039
409	0.0039	0.0005	0.0013	0.0042
410	0.0072	0.0028	0.0031	0.0084
411	0.0019	0.0010	0.0014	0.0026
412	0.0010	0.0007	0.0003	0.0013
413	0.0019	0.0009	0.0021	0.0030
414	0.0017	0.0010	0.0022	0.0030
415	0.0009	0.0020	0.0020	0.0029
416	0.0004	0.0003	0.0016	0.0017
417	0.0002	0.0019	0.0015	0.0024
418	0.0036	0.0029	0.0039	0.0061
419	0.0016	0.0003	0.0014	0.0021
420	0.0008	0.0022	0.0021	0.0031
421	0.0023	0.0020	0.0021	0.0038
422	0.0022	0.0017	0.0013	0.0031
423	0.0023	0.0007	0.0013	0.0027
424	0.0019	0.0010	0.0017	0.0028
425	0.0019	0.0011	0.0019	0.0029
426	0.0004	0.0017	0.0026	0.0031
427	0.0006	0.0011	0.0004	0.0013
428	0.0027	0.0018	0.0007	0.0033
429	0.0014	0.0010	0.0022	0.0028
430	0.0008	0.0004	0.0014	0.0017
431	0.0006	0.0006	0.0007	0.0011
432	0.0013	0.0014	0.0034	0.0039
433	0.0022	0.0007	0.0007	0.0024
434	0.0009	0.0017	0.0012	0.0023
435	0.0018	0.0017	0.0027	0.0037
436	0.0014	0.0012	0.0008	0.0020
437	0.0022	0.0011	0.0006	0.0026
438	0.0004	0.0009	0.0026	0.0028
439	0.0008	0.0010	0.0008	0.0015
440	0.0004	0.0011	0.0006	0.0014
441	0.0012	0.0013	0.0006	0.0018
442	0.0012	0.0015	0.0021	0.0029
443	0.0023	0.0006	0.0016	0.0029
444	0.0005	0.0008	0.0007	0.0012
445	0.0014	0.0007	0.0013	0.0020
446	0.0021	0.0025	0.0029	0.0043
447	0.0013	0.0017	0.0012	0.0025
448	0.0008	0.0019	0.0018	0.0028
449	0.0012	0.0015	0.0013	0.0023
450	0.0018	0.0023	0.0005	0.0029
451	0.0010	0.0019	0.0004	0.0021
452	0.0008	0.0012	0.0015	0.0021
453	0.0013	0.0018	0.0018	0.0028
454	0.0006	0.0011	0.0010	0.0016
455	0.0003	0.0004	0.0021	0.0021
456	0.0035	0.0015	0.0028	0.0047
457	0.0014	0.0028	0.0021	0.0037
458	0.0010	0.0019	0.0007	0.0022
459	0.0020	0.0015	0.0020	0.0032
460	0.0009	0.0009	0.0012	0.0018
461	0.0015	0.0022	0.0003	0.0027
462	0.0013	0.0014	0.0010	0.0022
463	0.0011	0.0017	0.0031	0.0037
464	0.0015	0.0014	0.0012	0.0024
465	0.0005	0.0006	0.0015	0.0017
466	0.0013	0.0017	0.0029	0.0036
467	0.0030	0.0006	0.0011	0.0033
468	0.0017	0.0024	0.0012	0.0032
469	0.0034	0.0024	0.0025	0.0049
470	0.0006	0.0014	0.0003	0.0016
471	0.0017	0.0017	0.0010	0.0026
472	0.0009	0.0024	0.0006	0.0026
473	0.0015	0.0014	0.0014	0.0024
474	0.0011	0.0013	0.0004	0.0018
475	0.0010	0.0018	0.0002	0.0020
476	0.0014	0.0011	0.0025	0.0031
477	0.0015	0.0007	0.0003	0.0017
478	0.0010	0.0006	0.0015	0.0019
479	0.0001	0.0003	0.0023	0.0023
480	0.0008	0.0008	0.0011	0.0016
481	0.0025	0.0021	0.0007	0.0033
482	0.0017	0.0020	0.0021	0.0034
483	0.0011	0.0007	0.0006	0.0015
484	0.0023	0.0012	0.0008	0.0027
485	0.0018	0.0018	0.0009	0.0027
486	0.0005	0.0009	0.0007	0.0012
487	0.0025	0.0019	0.0030	0.0043
488	0.0024	0.0017	0.0044	0.0053
489	0.0016	0.0021	0.0011	0.0028
490	0.0008	0.0006	0.0014	0.0018
491	0.0016	0.0028	0.0020	0.0038
492	0.0016	0.0005	0.0011	0.0020
493	0.0034	0.0015	0.0017	0.0041
494	0.0007	0.0005	0.0012	0.0015
495	0.0031	0.0015	0.0016	0.0038
496	0.0014	0.0008	0.0007	0.0018
497	0.0015	0.0015	0.0007	0.0022
498	0.0007	0.0037	0.0026	0.0046
499	0.0027	0.0032	0.0060	0.0074
500	0.0015	0.0005	0.0028	0.0032
501	0.0040	0.0022	0.0028	0.0054
502	0.0091	0.0022	0.0093	0.0132
503	0.0049	0.0018	0.0033	0.0061
504	0.0014	0.0017	0.0024	0.0032
505	0.0027	0.0022	0.0022	0.0041
506	0.0019	0.0005	0.0017	0.0026
507	0.0010	0.0011	0.0022	0.0027
508	0.0029	0.0011	0.0013	0.0034
509	0.0003	0.0002	0.0019	0.0020
510	0.0004	0.0007	0.0002	0.0008
511	0.0016	0.0024	0.0014	0.0032
512	0.0026	0.0011	0.0045	0.0053
513	0.0033	0.0014	0.0008	0.0036
514	0.0033	0.0006	0.0007	0.0034
515	0.0020	0.0004	0.0004	0.0021
516	0.0021	0.0009	0.0010	0.0025
517	0.0008	0.0014	0.0017	0.0024
518	0.0007	0.0017	0.0018	0.0025
519	0.0001	0.0003	0.0031	0.0031
520	0.0015	0.0011	0.0005	0.0019
521	0.0018	0.0008	0.0022	0.0030
522	0.0002	0.0007	0.0009	0.0012
523	0.0013	0.0015	0.0004	0.0020
524	0.0013	0.0016	0.0013	0.0025
525	0.0005	0.0011	0.0004	0.0013
526	0.0017	0.0015	0.0010	0.0025
527	0.0019	0.0022	0.0010	0.0031
528	0.0013	0.0012	0.0011	0.0021
529	0.0027	0.0002	0.0014	0.0031
530	0.0005	0.0017	0.0007	0.0019
531	0.0009	0.0010	0.0014	0.0019
532	0.0011	0.0020	0.0011	0.0025
533	0.0028	0.0007	0.0014	0.0032
534	0.0014	0.0025	0.0017	0.0033
535	0.0035	0.0003	0.0035	0.0050
536	0.0008	0.0024	0.0007	0.0026
537	0.0010	0.0023	0.0036	0.0044
538	0.0006	0.0016	0.0027	0.0032
539	0.0012	0.0003	0.0007	0.0014
540	0.0016	0.0013	0.0024	0.0032
541	0.0010	0.0016	0.0017	0.0026
542	0.0010	0.0011	0.0016	0.0021
543	0.0010	0.0020	0.0012	0.0025
544	0.0028	0.0018	0.0030	0.0045
545	0.0018	0.0014	0.0018	0.0029
546	0.0011	0.0008	0.0016	0.0021
547	0.0013	0.0015	0.0019	0.0028
548	0.0004	0.0013	0.0009	0.0016
549	0.0017	0.0010	0.0016	0.0025
550	0.0007	0.0021	0.0011	0.0024
551	0.0012	0.0003	0.0019	0.0023
552	0.0012	0.0003	0.0024	0.0027
553	0.0020	0.0010	0.0015	0.0027
554	0.0010	0.0009	0.0013	0.0019
555	0.0006	0.0015	0.0011	0.0020
556	0.0012	0.0005	0.0005	0.0013
557	0.0026	0.0007	0.0007	0.0028
558	0.0013	0.0021	0.0022	0.0033
559	0.0017	0.0017	0.0026	0.0035
560	0.0014	0.0007	0.0014	0.0021
561	0.0017	0.0012	0.0010	0.0023
562	0.0015	0.0006	0.0024	0.0029
563	0.0009	0.0003	0.0011	0.0014
564	0.0013	0.0002	0.0017	0.0021
565	0.0016	0.0017	0.0008	0.0024
566	0.0004	0.0015	0.0017	0.0023
567	0.0010	0.0020	0.0006	0.0023
568	0.0020	0.0014	0.0014	0.0029
569	0.0021	0.0009	0.0002	0.0023
570	0.0011	0.0002	0.0015	0.0019
571	0.0010	0.0031	0.0015	0.0036
572	0.0014	0.0010	0.0008	0.0019
573	0.0019	0.0024	0.0004	0.0031
574	0.0020	0.0008	0.0002	0.0021
575	0.0004	0.0011	0.0007	0.0014
576	0.0007	0.0021	0.0019	0.0029
577	0.0015	0.0018	0.0015	0.0028
578	0.0013	0.0015	0.0028	0.0034
579	0.0008	0.0037	0.0012	0.0040
580	0.0006	0.0015	0.0010	0.0019
581	0.0014	0.0008	0.0001	0.0016
582	0.0008	0.0021	0.0013	0.0026
583	0.0010	0.0013	0.0021	0.0027
584	0.0007	0.0007	0.0014	0.0018
585	0.0006	0.0014	0.0026	0.0030
586	0.0007	0.0011	0.0009	0.0016
587	0.0019	0.0020	0.0008	0.0028
588	0.0005	0.0022	0.0006	0.0024
589	0.0018	0.0010	0.0010	0.0023
590	0.0021	0.0014	0.0024	0.0035
591	0.0010	0.0021	0.0014	0.0027
592	0.0019	0.0022	0.0024	0.0037
593	0.0007	0.0012	0.0017	0.0022
594	0.0018	0.0025	0.0008	0.0031
595	0.0030	0.0014	0.0014	0.0036
596	0.0009	0.0005	0.0006	0.0012
597	0.0005	0.0020	0.0003	0.0021
598	0.0013	0.0011	0.0020	0.0026
599	0.0018	0.0011	0.0022	0.0030
600	0.0011	0.0016	0.0015	0.0024
601	0.0029	0.0024	0.0009	0.0039
602	0.0074	0.0024	0.0050	0.0093
603	0.0164	0.0040	0.0119	0.0207
604	0.0065	0.0033	0.0060	0.0095
605	0.0013	0.0018	0.0030	0.0037
606	0.0047	0.0009	0.0038	0.0061
607	0.0015	0.0007	0.0016	0.0023
608	0.0013	0.0015	0.0019	0.0027
609	0.0013	0.0019	0.0011	0.0025
610	0.0018	0.0013	0.0041	0.0047
611	0.0051	0.0017	0.0033	0.0064
612	0.0013	0.0022	0.0027	0.0037
613	0.0015	0.0015	0.0016	0.0026
614	0.0011	0.0003	0.0006	0.0013
615	0.0005	0.0007	0.0012	0.0015
616	0.0012	0.0002	0.0019	0.0022
617	0.0004	0.0013	0.0017	0.0021
618	0.0016	0.0006	0.0005	0.0017
619	0.0009	0.0014	0.0005	0.0017
620	0.0011	0.0010	0.0025	0.0029
621	0.0003	0.0022	0.0012	0.0026
622	0.0016	0.0008	0.0016	0.0024
623	0.0022	0.0022	0.0011	0.0033
624	0.0004	0.0011	0.0012	0.0017
625	0.0001	0.0011	0.0011	0.0015
626	0.0009	0.0003	0.0005	0.0011
627	0.0011	0.0004	0.0013	0.0017
628	0.0008	0.0026	0.0008	0.0028
629	0.0019	0.0007	0.0022	0.0030
630	0.0011	0.0010	0.0007	0.0017
