Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
311	0.0010	0.0001	0.0008	0.0012
312	0.0005	0.0009	0.0003	0.0011
313	0.0013	0.0011	0.0015	0.0023
314	0.0029	0.0017	0.0014	0.0037
315	0.0007	0.0006	0.0014	0.0017
316	0.0017	0.0013	0.0013	0.0025
317	0.0011	0.0012	0.0016	0.0022
318	0.0009	0.0017	0.0011	0.0022
319	0.0008	0.0004	0.0019	0.0021
320	0.0006	0.0009	0.0011	0.0016
321	0.0018	0.0021	0.0006	0.0028
322	0.0011	0.0008	0.0011	0.0017
323	0.0020	0.0015	0.0021	0.0032
324	0.0020	0.0006	0.0019	0.0028
325	0.0007	0.0008	0.0011	0.0016
326	0.0016	0.0008	0.0019	0.0026
327	0.0026	0.0008	0.0022	0.0035
328	0.0019	0.0008	0.0015	0.0026
329	0.0010	0.0006	0.0023	0.0026
330	0.0008	0.0014	0.0016	0.0022
331	0.0013	0.0006	0.0023	0.0027
332	0.0010	0.0019	0.0018	0.0028
333	0.0004	0.0020	0.0019	0.0028
334	0.0024	0.0011	0.0008	0.0028
335	0.0016	0.0008	0.0012	0.0021
336	0.0019	0.0014	0.0028	0.0037
337	0.0026	0.0010	0.0012	0.0031
338	0.0013	0.0011	0.0006	0.0018
339	0.0011	0.0008	0.0012	0.0018
340	0.0003	0.0022	0.0005	0.0023
341	0.0018	0.0009	0.0031	0.0037
342	0.0021	0.0013	0.0005	0.0026
343	0.0019	0.0009	0.0022	0.0030
344	0.0017	0.0021	0.0012	0.0030
345	0.0001	0.0012	0.0018	0.0022
346	0.0015	0.0004	0.0006	0.0017
347	0.0016	0.0006	0.0014	0.0022
348	0.0003	0.0013	0.0015	0.0020
349	0.0018	0.0021	0.0008	0.0029
350	0.0007	0.0014	0.0010	0.0019
351	0.0008	0.0020	0.0009	0.0023
352	0.0033	0.0019	0.0011	0.0039
353	0.0017	0.0007	0.0032	0.0036
354	0.0017	0.0013	0.0008	0.0023
355	0.0009	0.0002	0.0009	0.0013
356	0.0011	0.0005	0.0010	0.0015
357	0.0017	0.0004	0.0016	0.0023
358	0.0019	0.0011	0.0009	0.0023
359	0.0002	0.0013	0.0018	0.0022
360	0.0012	0.0013	0.0005	0.0019
361	0.0013	0.0013	0.0012	0.0022
362	0.0014	0.0002	0.0014	0.0020
363	0.0003	0.0010	0.0015	0.0018
364	0.0007	0.0006	0.0009	0.0013
365	0.0016	0.0016	0.0008	0.0024
366	0.0025	0.0011	0.0012	0.0030
367	0.0021	0.0007	0.0007	0.0023
368	0.0015	0.0011	0.0019	0.0027
369	0.0013	0.0009	0.0006	0.0017
370	0.0014	0.0013	0.0020	0.0028
371	0.0009	0.0026	0.0012	0.0030
372	0.0016	0.0007	0.0011	0.0021
373	0.0027	0.0009	0.0007	0.0029
374	0.0005	0.0004	0.0010	0.0012
375	0.0004	0.0007	0.0013	0.0015
376	0.0024	0.0013	0.0010	0.0030
377	0.0029	0.0002	0.0026	0.0038
378	0.0011	0.0009	0.0006	0.0016
379	0.0017	0.0005	0.0028	0.0033
380	0.0008	0.0002	0.0012	0.0014
381	0.0015	0.0014	0.0007	0.0021
382	0.0008	0.0007	0.0009	0.0014
383	0.0008	0.0015	0.0020	0.0026
384	0.0003	0.0010	0.0013	0.0017
385	0.0010	0.0011	0.0003	0.0015
386	0.0013	0.0012	0.0008	0.0019
387	0.0012	0.0012	0.0002	0.0017
388	0.0006	0.0004	0.0015	0.0016
389	0.0027	0.0002	0.0014	0.0030
390	0.0024	0.0019	0.0006	0.0032
391	0.0014	0.0001	0.0014	0.0020
392	0.0015	0.0016	0.0001	0.0022
393	0.0012	0.0008	0.0019	0.0024
394	0.0014	0.0017	0.0011	0.0025
395	0.0012	0.0017	0.0022	0.0031
396	0.0004	0.0011	0.0009	0.0015
397	0.0022	0.0016	0.0014	0.0031
398	0.0008	0.0023	0.0016	0.0029
399	0.0009	0.0003	0.0007	0.0012
400	0.0014	0.0009	0.0015	0.0022
401	0.0005	0.0012	0.0027	0.0030
402	0.0055	0.0002	0.0029	0.0062
403	0.0013	0.0016	0.0015	0.0025
404	0.0007	0.0006	0.0021	0.0023
405	0.0010	0.0008	0.0012	0.0018
406	0.0017	0.0005	0.0004	0.0019
407	0.0009	0.0007	0.0011	0.0016
408	0.0010	0.0009	0.0009	0.0016
409	0.0025	0.0006	0.0018	0.0031
410	0.0036	0.0005	0.0008	0.0037
411	0.0007	0.0002	0.0007	0.0011
412	0.0004	0.0005	0.0016	0.0018
413	0.0027	0.0003	0.0015	0.0032
414	0.0013	0.0002	0.0001	0.0014
415	0.0002	0.0006	0.0008	0.0010
416	0.0007	0.0011	0.0017	0.0022
417	0.0010	0.0015	0.0010	0.0021
418	0.0012	0.0006	0.0005	0.0014
419	0.0027	0.0019	0.0023	0.0040
420	0.0010	0.0009	0.0018	0.0023
421	0.0027	0.0007	0.0012	0.0030
422	0.0006	0.0033	0.0006	0.0035
423	0.0013	0.0006	0.0010	0.0018
424	0.0007	0.0010	0.0011	0.0016
425	0.0012	0.0010	0.0007	0.0017
426	0.0007	0.0002	0.0008	0.0011
427	0.0016	0.0011	0.0009	0.0022
428	0.0005	0.0014	0.0008	0.0017
429	0.0011	0.0007	0.0009	0.0017
430	0.0007	0.0013	0.0008	0.0016
431	0.0013	0.0012	0.0013	0.0022
432	0.0010	0.0015	0.0008	0.0020
433	0.0007	0.0007	0.0016	0.0019
434	0.0019	0.0011	0.0013	0.0025
435	0.0007	0.0014	0.0007	0.0016
436	0.0003	0.0006	0.0018	0.0019
437	0.0012	0.0004	0.0011	0.0017
438	0.0027	0.0010	0.0014	0.0032
439	0.0004	0.0009	0.0017	0.0020
440	0.0016	0.0012	0.0008	0.0021
441	0.0009	0.0006	0.0012	0.0016
442	0.0007	0.0007	0.0014	0.0017
443	0.0003	0.0007	0.0024	0.0025
444	0.0010	0.0009	0.0014	0.0019
445	0.0015	0.0012	0.0018	0.0026
446	0.0021	0.0015	0.0011	0.0028
447	0.0012	0.0018	0.0017	0.0027
448	0.0010	0.0013	0.0008	0.0018
449	0.0007	0.0012	0.0006	0.0015
450	0.0009	0.0009	0.0010	0.0016
451	0.0008	0.0008	0.0011	0.0016
452	0.0010	0.0006	0.0015	0.0019
453	0.0016	0.0004	0.0012	0.0020
454	0.0007	0.0015	0.0021	0.0027
455	0.0013	0.0004	0.0005	0.0015
456	0.0016	0.0009	0.0004	0.0018
457	0.0018	0.0010	0.0012	0.0024
458	0.0023	0.0013	0.0003	0.0026
459	0.0012	0.0004	0.0010	0.0016
460	0.0006	0.0012	0.0011	0.0018
461	0.0007	0.0020	0.0006	0.0022
462	0.0001	0.0005	0.0014	0.0015
463	0.0009	0.0004	0.0007	0.0012
464	0.0011	0.0011	0.0005	0.0017
465	0.0005	0.0006	0.0009	0.0012
466	0.0017	0.0011	0.0012	0.0024
467	0.0010	0.0009	0.0007	0.0016
468	0.0021	0.0013	0.0007	0.0026
469	0.0008	0.0014	0.0015	0.0021
470	0.0015	0.0009	0.0019	0.0026
471	0.0017	0.0011	0.0005	0.0021
472	0.0011	0.0004	0.0010	0.0015
473	0.0007	0.0020	0.0011	0.0023
474	0.0006	0.0008	0.0006	0.0012
475	0.0006	0.0004	0.0012	0.0014
476	0.0003	0.0007	0.0013	0.0015
477	0.0007	0.0013	0.0015	0.0021
478	0.0004	0.0008	0.0004	0.0010
479	0.0005	0.0008	0.0010	0.0014
480	0.0023	0.0015	0.0011	0.0029
