Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-80.76866764	56.83459224	17.63665310	100.32347722	52.67	0.00	0.00	
0.00024414	-80.69546120	56.89860453	17.63665310	100.30084840	52.67	0.00	0.00	
0.00048828	-80.69546120	56.89860453	17.63665310	100.30084840	52.67	0.00	0.00	
0.00073242	-80.69546120	56.96261682	17.70741199	100.34963684	52.67	0.00	0.00	
0.00097656	-80.69546120	56.89860453	17.70741199	100.31331465	0.00	0.00	0.00	
0.00122070	-80.69546120	56.96261682	17.70741199	100.34963684	0.00	0.00	0.00	
0.00146484	-80.69546120	57.02662911	17.70741199	100.38598670	0.00	0.00	0.00	
0.00170898	-80.69546120	57.02662911	17.77817088	100.39849225	0.00	0.00	0.00	
0.00195313	-80.76866764	56.96261682	17.77817088	100.42101746	0.00	0.00	0.00	
0.00219727	-80.62225476	56.89860453	17.77817088	100.26695627	0.00	0.00	0.00	
0.00244141	-80.76866764	56.96261682	17.77817088	100.42101746	0.00	0.00	0.00	
0.00268555	-80.76866764	56.89860453	17.77817088	100.38472110	0.00	0.00	0.00	
0.00292969	-80.84187408	56.83459224	17.70741199	100.39487995	0.00	0.00	0.00	
0.00317383	-80.91508053	56.77057995	17.49513533	100.38042023	0.00	0.00	0.00	
0.00341797	-80.84187408	56.70656766	17.56589422	100.29757754	0.00	0.00	0.00	
0.00366211	-80.84187408	56.64255537	17.63665310	100.27382120	0.00	0.00	0.00	
0.00390625	-80.69546120	56.70656766	17.77817088	100.21704263	0.00	0.00	0.00	
0.00415039	-80.62225476	56.64255537	17.77817088	100.12187773	0.00	0.00	0.00	
0.00439453	-80.69546120	56.64255537	17.84892977	100.19341711	0.00	0.00	0.00	
0.00463867	-80.69546120	56.70656766	17.99044755	100.25491747	0.00	0.00	0.00	
0.00488281	-80.62225476	56.64255537	17.91968866	100.14710322	0.00	0.00	0.00	
0.00512695	-80.69546120	56.70656766	17.84892977	100.22961922	0.00	0.00	0.00	
0.00537109	-80.62225476	56.64255537	17.84892977	100.13446627	0.00	0.00	0.00	
0.00561523	-80.69546120	56.70656766	17.84892977	100.22961922	0.00	0.00	0.00	
0.00585938	-80.84187408	56.83459224	17.91968866	100.43253817	0.00	0.00	0.00	
0.00610352	-80.91508053	56.89860453	17.70741199	100.49006863	0.00	0.00	0.00	
0.00634766	-81.06149341	56.83459224	17.70741199	100.57181031	0.00	0.00	0.00	
0.00659180	-81.06149341	56.83459224	17.63665310	100.55937610	0.00	0.00	0.00	
0.00683594	-81.13469985	56.96261682	17.42437644	100.65380335	0.00	0.00	0.00	
0.00708008	-81.06149341	56.96261682	17.49513533	100.60708320	0.00	0.00	0.00	
0.00732422	-81.06149341	56.96261682	17.63665310	100.63178902	0.00	0.00	0.00	
0.00756836	-81.06149341	56.96261682	17.49513533	100.60708320	0.00	0.00	0.00	
0.00781250	-81.06149341	57.09064140	17.42437644	100.66735292	0.00	0.00	0.00	
0.00805664	-81.20790630	57.09064140	17.49513533	100.79754531	0.00	0.00	0.00	
0.00830078	-80.98828697	57.02662911	17.28285866	100.54768151	0.00	0.00	0.00	
0.00854492	-80.91508053	56.96261682	17.42437644	100.47685737	0.00	0.00	0.00	
0.00878906	-80.76866764	56.96261682	17.42437644	100.35898705	0.00	0.00	0.00	
0.00903320	-80.76866764	56.96261682	17.49513533	100.37129644	0.00	0.00	0.00	
0.00927734	-80.69546120	57.02662911	17.42437644	100.33644792	0.00	0.00	0.00	
0.00952148	-80.62225476	57.09064140	17.49513533	100.32631289	0.00	0.00	0.00	
0.00976563	-80.47584187	57.09064140	17.56589422	100.22107114	0.00	0.00	0.00	
0.01000977	-80.40263543	57.02662911	17.56589422	100.12582510	0.00	0.00	0.00	
0.01025391	-80.40263543	57.15465369	17.63665310	100.21122570	0.00	0.00	0.00	
0.01049805	-80.25622255	57.15465369	17.70741199	100.10628420	0.00	0.00	0.00	
0.01074219	-80.25622255	57.09064140	17.77817088	100.08229590	0.00	0.00	0.00	
0.01098633	-80.32942899	57.09064140	17.77817088	100.14100987	0.00	0.00	0.00	
0.01123047	-80.32942899	56.96261682	17.63665310	100.04303279	0.00	0.00	0.00	
0.01147461	-80.32942899	57.02662911	17.70741199	100.09198784	0.00	0.00	0.00	
0.01171875	-80.40263543	56.96261682	17.70741199	100.11431436	0.00	0.00	0.00	
0.01196289	-80.32942899	56.89860453	17.63665310	100.00659924	0.00	0.00	0.00	
0.01220703	-80.40263543	56.96261682	17.63665310	100.10182332	0.00	0.00	0.00	
0.01245117	-80.47584187	56.96261682	17.63665310	100.16063285	0.00	0.00	0.00	
0.01269531	-80.47584187	56.83459224	17.63665310	100.08787905	0.00	0.00	0.00	
0.01293945	-80.62225476	56.83459224	17.56589422	100.19321073	0.00	0.00	0.00	
0.01318359	-80.62225476	56.89860453	17.42437644	100.20483049	0.00	0.00	0.00	
0.01342773	-80.40263543	56.89860453	17.49513533	100.04056548	0.00	0.00	0.00	
0.01367188	-80.32942899	56.89860453	17.56589422	99.99414482	0.00	0.00	0.00	
0.01391602	-80.25622255	56.96261682	17.63665310	99.98426129	0.00	0.00	0.00	
0.01416016	-80.25622255	56.89860453	17.63665310	99.94780632	0.00	0.00	0.00	
0.01440430	-80.25622255	56.89860453	17.56589422	99.93534457	0.00	0.00	0.00	
0.01464844	-80.25622255	57.02662911	17.63665310	100.02074394	0.00	0.00	0.00	
0.01489258	-80.18301611	56.96261682	17.63665310	99.92550885	0.00	0.00	0.00	
0.01513672	-80.25622255	56.96261682	17.70741199	99.99676701	0.00	0.00	0.00	
0.01538086	-80.25622255	57.09064140	17.63665310	100.05725424	0.00	0.00	0.00	
0.01562500	-80.25622255	57.02662911	17.63665310	100.02074394	0.00	0.00	0.00	
0.01586914	-80.25622255	57.09064140	17.63665310	100.05725424	0.00	0.00	0.00	
0.01611328	-80.40263543	57.09064140	17.63665310	100.17473061	0.00	0.00	0.00	
0.01635742	-80.62225476	57.21866598	17.56589422	100.41157473	0.00	0.00	0.00	
0.01660156	-80.62225476	57.28267827	17.49513533	100.43571552	0.00	0.00	0.00	
0.01684570	-80.76866764	57.21866598	17.49513533	100.51683028	0.00	0.00	0.00	
0.01708984	-80.84187408	57.28267827	17.49513533	100.61209468	0.00	0.00	0.00	
0.01733398	-80.84187408	57.21866598	17.35361755	100.55114313	0.00	0.00	0.00	
0.01757813	-80.91508053	57.21866598	17.35361755	100.61000962	0.00	0.00	0.00	
0.01782227	-80.84187408	57.09064140	17.28285866	100.46614925	0.00	0.00	0.00	
0.01806641	-80.98828697	57.15465369	17.35361755	100.63252510	0.00	0.00	0.00	
0.01831055	-80.91508053	57.21866598	17.28285866	100.59782899	0.00	0.00	0.00	
0.01855469	-80.84187408	57.21866598	17.35361755	100.55114313	0.00	0.00	0.00	
0.01879883	-80.69546120	57.09064140	17.49513533	100.38515106	0.00	0.00	0.00	
0.01904297	-80.69546120	57.09064140	17.49513533	100.38515106	0.00	0.00	0.00	
0.01928711	-80.69546120	57.02662911	17.63665310	100.37352947	0.00	0.00	0.00	
0.01953125	-80.69546120	57.02662911	17.56589422	100.36112059	0.00	0.00	0.00	
0.01977539	-80.69546120	57.02662911	17.56589422	100.36112059	0.00	0.00	0.00	
0.02001953	-80.76866764	57.09064140	17.56589422	100.45635693	0.00	0.00	0.00	
0.02026367	-80.76866764	57.09064140	17.42437644	100.43170766	0.00	0.00	0.00	
0.02050781	-80.76866764	57.09064140	17.42437644	100.43170766	0.00	0.00	0.00	
0.02075195	-80.76866764	57.09064140	17.56589422	100.45635693	0.00	0.00	0.00	
0.02099609	-80.84187408	57.15465369	17.49513533	100.53926002	0.00	0.00	0.00	
0.02124023	-80.76866764	57.02662911	17.42437644	100.39533353	0.00	0.00	0.00	
0.02148438	-80.76866764	57.09064140	17.49513533	100.44400813	0.00	0.00	0.00	
0.02172852	-80.84187408	57.09064140	17.49513533	100.50288405	0.00	0.00	0.00	
0.02197266	-80.91508053	57.15465369	17.56589422	100.61046335	0.00	0.00	0.00	
0.02221680	-81.13469985	57.15465369	17.49513533	100.77486651	0.00	0.00	0.00	
0.02246094	-81.06149341	57.15465369	17.35361755	100.69145046	0.00	0.00	0.00	
0.02270508	-81.13469985	57.15465369	17.35361755	100.75039455	0.00	0.00	0.00	
0.02294922	-81.13469985	57.09064140	17.21209977	100.68980700	0.00	0.00	0.00	
0.02319336	-81.13469985	57.15465369	17.14134088	100.71404831	0.00	0.00	0.00	
0.02343750	-80.98828697	57.09064140	17.28285866	100.58400054	0.00	0.00	0.00	
0.02368164	-80.98828697	57.09064140	17.35361755	100.59618285	0.00	0.00	0.00	
0.02392578	-80.98828697	57.15465369	17.49513533	100.65702571	0.00	0.00	0.00	
0.02416992	-80.91508053	57.15465369	17.42437644	100.58585184	0.00	0.00	0.00	
0.02441406	-80.98828697	57.15465369	17.42437644	100.64475128	0.00	0.00	0.00	
0.02465820	-80.98828697	57.09064140	17.49513533	100.62069232	0.00	0.00	0.00	
0.02490234	-80.98828697	57.15465369	17.56589422	100.66934839	0.00	0.00	0.00	
0.02514648	-80.91508053	57.09064140	17.49513533	100.56177879	0.00	0.00	0.00	
0.02539063	-80.91508053	57.02662911	17.56589422	100.53779053	0.00	0.00	0.00	
0.02563477	-80.91508053	56.96261682	17.49513533	100.48915231	0.00	0.00	0.00	
0.02587891	-80.91508053	56.83459224	17.49513533	100.41663653	0.00	0.00	0.00	
0.02612305	-81.06149341	56.83459224	17.42437644	100.52236310	0.00	0.00	0.00	
0.02636719	-81.13469985	56.83459224	17.49513533	100.59368845	0.00	0.00	0.00	
0.02661133	-81.13469985	56.83459224	17.56589422	100.60601888	0.00	0.00	0.00	
0.02685547	-81.20790630	56.83459224	17.49513533	100.65274303	0.00	0.00	0.00	
0.02709961	-81.13469985	56.89860453	17.49513533	100.62986872	0.00	0.00	0.00	
0.02734375	-81.28111274	56.89860453	17.42437644	100.73569070	0.00	0.00	0.00	
0.02758789	-81.28111274	56.83459224	17.42437644	100.69954845	0.00	0.00	0.00	
0.02783203	-81.20790630	56.89860453	17.28285866	100.65223518	0.00	0.00	0.00	
0.02807617	-81.13469985	56.83459224	17.35361755	100.56917240	0.00	0.00	0.00	
0.02832031	-80.98828697	56.83459224	17.49513533	100.47563516	0.00	0.00	0.00	
0.02856445	-80.84187408	56.83459224	17.56589422	100.37001604	0.00	0.00	0.00	
0.02880859	-80.84187408	56.83459224	17.70741199	100.39487995	0.00	0.00	0.00	
0.02905273	-80.91508053	56.83459224	17.77817088	100.46633512	0.00	0.00	0.00	
0.02929688	-80.76866764	56.83459224	17.77817088	100.34845244	0.00	0.00	0.00	
0.02954102	-80.62225476	56.89860453	17.77817088	100.26695627	0.00	0.00	0.00	
0.02978516	-80.62225476	56.89860453	17.91968866	100.29214526	0.00	0.00	0.00	
0.03002930	-80.62225476	56.89860453	18.06120644	100.31752757	0.00	0.00	0.00	
0.03027344	-80.47584187	56.89860453	18.06120644	100.19989771	0.00	0.00	0.00	
0.03051758	-80.54904832	56.89860453	18.13196533	100.27147425	0.00	0.00	0.00	
0.03076172	-80.47584187	56.96261682	18.13196533	100.24903494	0.00	0.00	0.00	
