Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	66.88872621	18.81129177	-16.61064921	71.44144497	33.91	0.00	0.00	
0.00024414	67.03513909	18.87530406	-16.68140810	71.61184506	33.91	0.00	0.00	
0.00048828	67.10834553	19.00332864	-16.75216699	71.73068826	33.91	0.00	0.00	
0.00073242	67.25475842	19.00332864	-16.89368477	71.90080399	33.91	0.00	0.00	
0.00097656	67.40117130	19.06734093	-17.03520255	72.08799837	0.00	0.00	0.00	
0.00122070	67.40117130	19.19536551	-17.17672033	72.15552419	0.00	0.00	0.00	
0.00146484	67.47437775	19.25937780	-17.31823810	72.27473041	0.00	0.00	0.00	
0.00170898	67.62079063	19.32339009	-17.38899699	72.44544117	0.00	0.00	0.00	
0.00195313	67.62079063	19.25937780	-17.60127366	72.47965089	0.00	0.00	0.00	
0.00219727	67.54758419	19.19536551	-17.60127366	72.39435766	0.00	0.00	0.00	
0.00244141	67.47437775	19.13135322	-17.74279144	72.34367268	0.00	0.00	0.00	
0.00268555	67.47437775	19.00332864	-17.81355033	72.32731660	0.00	0.00	0.00	
0.00292969	67.32796486	19.00332864	-17.81355033	72.19074682	0.00	0.00	0.00	
0.00317383	67.10834553	18.81129177	-17.81355033	71.93550802	0.00	0.00	0.00	
0.00341797	66.96193265	18.68326719	-17.81355033	71.76550336	0.00	0.00	0.00	
0.00366211	66.74231332	18.61925490	-17.74279144	71.52635660	0.00	0.00	0.00	
0.00390625	66.59590044	18.42721803	-17.67203255	71.32234610	0.00	0.00	0.00	
0.00415039	66.52269400	18.36320574	-17.60127366	71.21994788	0.00	0.00	0.00	
0.00439453	66.44948755	18.29919345	-17.45975588	71.10019657	0.00	0.00	0.00	
0.00463867	66.22986823	18.17116886	-17.38899699	70.84464722	0.00	0.00	0.00	
0.00488281	66.22986823	18.23518115	-17.24747921	70.82649798	0.00	0.00	0.00	
0.00512695	66.22986823	18.23518115	-17.10596144	70.79216902	0.00	0.00	0.00	
0.00537109	66.22986823	18.17116886	-16.96444366	70.74163676	0.00	0.00	0.00	
