Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
390	0.0016	0.0139	0.0076	0.0159
391	0.0009	0.0135	0.0073	0.0154
392	0.0004	0.0087	0.0048	0.0099
393	0.0006	0.0056	0.0052	0.0076
394	0.0015	0.0233	0.0163	0.0285
395	0.0014	0.0496	0.0316	0.0588
396	0.0013	0.0606	0.0377	0.0714
397	0.0019	0.0517	0.0323	0.0610
398	0.0025	0.0253	0.0162	0.0301
399	0.0027	0.0289	0.0170	0.0336
400	0.0030	0.0743	0.0443	0.0865
401	0.0015	0.0586	0.0343	0.0679
402	0.0011	0.0154	0.0077	0.0173
403	0.0022	0.0161	0.0096	0.0188
404	0.0025	0.0358	0.0196	0.0410
405	0.0025	0.0370	0.0203	0.0423
406	0.0019	0.0203	0.0118	0.0235
407	0.0016	0.0194	0.0122	0.0230
408	0.0019	0.0368	0.0229	0.0434
409	0.0011	0.0441	0.0261	0.0512
410	0.0013	0.0472	0.0276	0.0547
411	0.0031	0.0600	0.0353	0.0696
412	0.0031	0.0609	0.0354	0.0705
413	0.0010	0.0551	0.0305	0.0630
414	0.0011	0.0638	0.0365	0.0736
415	0.0017	0.0533	0.0318	0.0621
416	0.0021	0.0313	0.0197	0.0370
417	0.0026	0.0201	0.0129	0.0240
418	0.0023	0.0187	0.0104	0.0216
419	0.0026	0.0081	0.0030	0.0090
420	0.0036	0.0266	0.0152	0.0309
421	0.0035	0.0454	0.0259	0.0524
422	0.0030	0.0523	0.0301	0.0605
423	0.0024	0.0519	0.0308	0.0603
424	0.0013	0.0458	0.0275	0.0535
425	0.0012	0.0401	0.0239	0.0467
426	0.0015	0.0376	0.0233	0.0442
427	0.0017	0.0405	0.0255	0.0479
428	0.0025	0.0423	0.0246	0.0491
429	0.0021	0.0361	0.0191	0.0409
430	0.0022	0.0298	0.0162	0.0340
431	0.0034	0.0370	0.0233	0.0438
432	0.0041	0.0402	0.0260	0.0480
433	0.0027	0.0230	0.0148	0.0275
434	0.0010	0.0050	0.0049	0.0071
435	0.0010	0.0026	0.0017	0.0033
436	0.0023	0.0258	0.0150	0.0299
437	0.0030	0.0469	0.0274	0.0544
438	0.0021	0.0532	0.0308	0.0615
439	0.0013	0.0422	0.0247	0.0489
