Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
724	0.0056	0.0058	0.0052	0.0095
725	0.0063	0.0083	0.0110	0.0151
726	0.0062	0.0097	0.0127	0.0172
727	0.0038	0.0079	0.0105	0.0137
728	0.0028	0.0077	0.0110	0.0137
729	0.0046	0.0074	0.0112	0.0142
730	0.0062	0.0079	0.0096	0.0139
731	0.0084	0.0121	0.0110	0.0184
732	0.0096	0.0135	0.0128	0.0210
733	0.0091	0.0107	0.0121	0.0186
734	0.0080	0.0083	0.0095	0.0150
735	0.0082	0.0085	0.0089	0.0147
736	0.0088	0.0092	0.0094	0.0158
737	0.0077	0.0079	0.0082	0.0137
738	0.0057	0.0052	0.0063	0.0099
739	0.0048	0.0034	0.0055	0.0081
740	0.0047	0.0049	0.0058	0.0089
741	0.0051	0.0070	0.0077	0.0116
742	0.0068	0.0082	0.0096	0.0143
743	0.0089	0.0111	0.0114	0.0182
744	0.0075	0.0103	0.0089	0.0155
745	0.0028	0.0058	0.0028	0.0071
746	0.0025	0.0065	0.0049	0.0085
747	0.0034	0.0028	0.0025	0.0050
748	0.0127	0.0170	0.0177	0.0276
749	0.0211	0.0331	0.0338	0.0518
750	0.0199	0.0330	0.0336	0.0511
751	0.0085	0.0153	0.0150	0.0231
752	0.0014	0.0043	0.0035	0.0057
753	0.0054	0.0078	0.0088	0.0129
754	0.0054	0.0050	0.0059	0.0094
755	0.0037	0.0016	0.0023	0.0046
756	0.0038	0.0039	0.0039	0.0067
757	0.0043	0.0057	0.0046	0.0084
758	0.0030	0.0033	0.0032	0.0055
759	0.0025	0.0019	0.0058	0.0066
760	0.0049	0.0068	0.0097	0.0129
761	0.0087	0.0122	0.0144	0.0207
762	0.0074	0.0100	0.0128	0.0178
763	0.0014	0.0012	0.0045	0.0049
764	0.0043	0.0057	0.0058	0.0092
765	0.0064	0.0073	0.0083	0.0128
766	0.0052	0.0042	0.0056	0.0087
767	0.0022	0.0008	0.0030	0.0038
768	0.0019	0.0053	0.0054	0.0078
769	0.0026	0.0080	0.0065	0.0106
770	0.0032	0.0071	0.0058	0.0097
771	0.0072	0.0089	0.0105	0.0155
772	0.0104	0.0137	0.0159	0.0234
773	0.0090	0.0140	0.0155	0.0227
774	0.0032	0.0071	0.0080	0.0112
775	0.0040	0.0031	0.0022	0.0055
776	0.0066	0.0077	0.0084	0.0132
777	0.0055	0.0075	0.0086	0.0127
778	0.0055	0.0066	0.0059	0.0104
779	0.0034	0.0033	0.0024	0.0053
780	0.0005	0.0009	0.0009	0.0013
781	0.0015	0.0030	0.0018	0.0038
782	0.0054	0.0061	0.0056	0.0099
783	0.0076	0.0078	0.0075	0.0133
784	0.0059	0.0063	0.0054	0.0101
785	0.0047	0.0056	0.0038	0.0083
786	0.0065	0.0079	0.0058	0.0118
787	0.0100	0.0127	0.0105	0.0193
788	0.0134	0.0186	0.0160	0.0279
789	0.0137	0.0207	0.0188	0.0311
790	0.0120	0.0181	0.0178	0.0281
791	0.0095	0.0131	0.0134	0.0210
792	0.0053	0.0053	0.0042	0.0086
793	0.0042	0.0041	0.0042	0.0072
794	0.0035	0.0058	0.0062	0.0092
795	0.0078	0.0086	0.0080	0.0141
796	0.0108	0.0109	0.0108	0.0188
797	0.0102	0.0108	0.0110	0.0185
798	0.0079	0.0087	0.0094	0.0151
799	0.0095	0.0114	0.0131	0.0198
800	0.0130	0.0163	0.0183	0.0277
801	0.0094	0.0112	0.0134	0.0199
802	0.0019	0.0021	0.0024	0.0038
803	0.0016	0.0047	0.0031	0.0058
804	0.0015	0.0012	0.0028	0.0034
805	0.0044	0.0055	0.0064	0.0096
806	0.0030	0.0046	0.0034	0.0064
807	0.0051	0.0088	0.0070	0.0124
808	0.0068	0.0103	0.0095	0.0155
809	0.0036	0.0053	0.0052	0.0083
810	0.0007	0.0018	0.0015	0.0024
811	0.0066	0.0069	0.0087	0.0129
812	0.0130	0.0147	0.0166	0.0257
813	0.0108	0.0116	0.0140	0.0211
814	0.0037	0.0053	0.0055	0.0085
815	0.0012	0.0041	0.0017	0.0046
816	0.0053	0.0056	0.0073	0.0106
817	0.0096	0.0129	0.0144	0.0216
818	0.0062	0.0093	0.0123	0.0167
819	0.0030	0.0048	0.0061	0.0083
820	0.0039	0.0039	0.0024	0.0060
821	0.0019	0.0016	0.0014	0.0028
822	0.0025	0.0043	0.0068	0.0084
823	0.0048	0.0068	0.0094	0.0126
824	0.0053	0.0072	0.0088	0.0126
825	0.0065	0.0080	0.0082	0.0131
826	0.0061	0.0074	0.0060	0.0113
827	0.0034	0.0044	0.0026	0.0062
828	0.0022	0.0015	0.0021	0.0034
829	0.0018	0.0017	0.0025	0.0035
830	0.0062	0.0072	0.0068	0.0116
831	0.0092	0.0104	0.0109	0.0177
832	0.0078	0.0079	0.0097	0.0147
833	0.0043	0.0035	0.0059	0.0081
834	0.0014	0.0007	0.0027	0.0031
835	0.0015	0.0010	0.0018	0.0025
836	0.0032	0.0017	0.0019	0.0041
837	0.0026	0.0018	0.0017	0.0035
838	0.0028	0.0047	0.0054	0.0077
839	0.0058	0.0075	0.0075	0.0121
840	0.0081	0.0096	0.0094	0.0157
841	0.0092	0.0090	0.0096	0.0160
