Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
52	0.0100	0.0116	0.0039	0.0159
53	0.0098	0.0148	0.0058	0.0187
54	0.0132	0.0132	0.0018	0.0188
55	0.0131	0.0164	0.0068	0.0221
56	0.0133	0.0144	0.0058	0.0205
57	0.0119	0.0132	0.0055	0.0186
58	0.0088	0.0100	0.0065	0.0148
59	0.0117	0.0137	0.0052	0.0187
60	0.0115	0.0144	0.0034	0.0187
61	0.0103	0.0103	0.0022	0.0148
62	0.0128	0.0111	0.0040	0.0174
63	0.0125	0.0149	0.0045	0.0200
64	0.0116	0.0135	0.0028	0.0180
65	0.0073	0.0114	0.0042	0.0142
66	0.0106	0.0125	0.0039	0.0168
67	0.0108	0.0120	0.0025	0.0164
68	0.0108	0.0131	0.0040	0.0175
69	0.0073	0.0101	0.0025	0.0127
70	0.0094	0.0116	0.0023	0.0151
71	0.0102	0.0120	0.0045	0.0164
72	0.0082	0.0102	0.0051	0.0140
73	0.0116	0.0109	0.0030	0.0162
74	0.0096	0.0106	0.0040	0.0149
75	0.0109	0.0086	0.0041	0.0145
76	0.0081	0.0127	0.0050	0.0159
77	0.0084	0.0095	0.0026	0.0130
78	0.0105	0.0109	0.0067	0.0165
79	0.0114	0.0069	0.0052	0.0143
80	0.0081	0.0089	0.0025	0.0123
81	0.0101	0.0097	0.0016	0.0141
82	0.0079	0.0075	0.0023	0.0111
83	0.0091	0.0101	0.0009	0.0137
84	0.0079	0.0089	0.0051	0.0130
85	0.0101	0.0111	0.0025	0.0153
86	0.0088	0.0067	0.0038	0.0117
87	0.0084	0.0084	0.0045	0.0127
88	0.0092	0.0084	0.0019	0.0126
89	0.0090	0.0100	0.0031	0.0139
90	0.0074	0.0071	0.0022	0.0105
91	0.0087	0.0079	0.0024	0.0119
92	0.0088	0.0092	0.0012	0.0128
93	0.0094	0.0068	0.0019	0.0118
94	0.0076	0.0072	0.0034	0.0110
95	0.0056	0.0052	0.0009	0.0077
96	0.0090	0.0081	0.0023	0.0124
97	0.0075	0.0078	0.0014	0.0109
98	0.0080	0.0081	0.0005	0.0113
99	0.0036	0.0075	0.0030	0.0089
100	0.0055	0.0044	0.0024	0.0074
101	0.0082	0.0071	0.0025	0.0111
102	0.0090	0.0074	0.0011	0.0117
103	0.0045	0.0074	0.0038	0.0095
104	0.0095	0.0081	0.0022	0.0127
105	0.0073	0.0077	0.0038	0.0112
106	0.0078	0.0081	0.0007	0.0112
107	0.0036	0.0048	0.0027	0.0066
108	0.0068	0.0087	0.0030	0.0115
109	0.0073	0.0077	0.0018	0.0108
110	0.0085	0.0079	0.0028	0.0119
111	0.0061	0.0053	0.0017	0.0083
112	0.0047	0.0065	0.0011	0.0081
113	0.0070	0.0071	0.0023	0.0103
114	0.0046	0.0073	0.0030	0.0092
115	0.0042	0.0067	0.0017	0.0080
116	0.0052	0.0087	0.0030	0.0106
117	0.0078	0.0071	0.0030	0.0110
118	0.0081	0.0056	0.0011	0.0099
119	0.0094	0.0056	0.0021	0.0111
120	0.0073	0.0078	0.0039	0.0114
121	0.0029	0.0042	0.0034	0.0061
122	0.0050	0.0055	0.0016	0.0076
123	0.0044	0.0068	0.0030	0.0086
124	0.0068	0.0084	0.0015	0.0110
125	0.0045	0.0061	0.0033	0.0083
126	0.0060	0.0067	0.0014	0.0091
127	0.0036	0.0059	0.0036	0.0078
128	0.0034	0.0057	0.0025	0.0071
129	0.0051	0.0066	0.0012	0.0084
130	0.0061	0.0051	0.0010	0.0080
131	0.0042	0.0070	0.0005	0.0082
132	0.0057	0.0062	0.0027	0.0088
133	0.0083	0.0068	0.0010	0.0108
134	0.0046	0.0038	0.0020	0.0063
135	0.0075	0.0074	0.0028	0.0109
136	0.0052	0.0061	0.0030	0.0085
137	0.0056	0.0064	0.0019	0.0088
138	0.0040	0.0055	0.0022	0.0072
139	0.0044	0.0066	0.0036	0.0087
140	0.0038	0.0053	0.0046	0.0080
141	0.0057	0.0065	0.0035	0.0093
142	0.0038	0.0030	0.0017	0.0052
143	0.0062	0.0079	0.0021	0.0102
144	0.0059	0.0055	0.0015	0.0082
145	0.0055	0.0066	0.0013	0.0087
146	0.0041	0.0025	0.0039	0.0062
147	0.0051	0.0063	0.0006	0.0081
148	0.0035	0.0051	0.0047	0.0077
149	0.0036	0.0047	0.0012	0.0060
150	0.0036	0.0057	0.0047	0.0083
151	0.0045	0.0045	0.0036	0.0073
152	0.0051	0.0059	0.0027	0.0082
153	0.0058	0.0039	0.0006	0.0070
154	0.0036	0.0045	0.0032	0.0066
155	0.0061	0.0068	0.0026	0.0095
156	0.0072	0.0047	0.0025	0.0089
157	0.0044	0.0038	0.0010	0.0059
158	0.0036	0.0047	0.0012	0.0061
159	0.0047	0.0058	0.0011	0.0076
160	0.0051	0.0046	0.0039	0.0079
161	0.0073	0.0052	0.0013	0.0091
162	0.0053	0.0050	0.0014	0.0074
163	0.0048	0.0042	0.0021	0.0067
164	0.0044	0.0033	0.0024	0.0060
165	0.0052	0.0066	0.0014	0.0085
166	0.0043	0.0043	0.0025	0.0066
167	0.0035	0.0054	0.0010	0.0064
168	0.0033	0.0046	0.0030	0.0064
169	0.0045	0.0045	0.0008	0.0064
170	0.0048	0.0047	0.0026	0.0072
171	0.0051	0.0058	0.0012	0.0078
172	0.0058	0.0031	0.0019	0.0068
173	0.0036	0.0056	0.0005	0.0067
174	0.0041	0.0032	0.0001	0.0052
175	0.0034	0.0047	0.0007	0.0058
176	0.0015	0.0034	0.0016	0.0040
177	0.0047	0.0040	0.0019	0.0065
178	0.0050	0.0041	0.0016	0.0067
179	0.0038	0.0041	0.0018	0.0059
180	0.0026	0.0053	0.0011	0.0060
181	0.0045	0.0043	0.0009	0.0063
182	0.0047	0.0048	0.0022	0.0071
183	0.0024	0.0042	0.0022	0.0053
184	0.0035	0.0050	0.0036	0.0071
185	0.0019	0.0029	0.0013	0.0037
186	0.0031	0.0059	0.0024	0.0071
187	0.0058	0.0046	0.0007	0.0074
188	0.0028	0.0059	0.0023	0.0070
189	0.0056	0.0027	0.0015	0.0064
190	0.0052	0.0061	0.0012	0.0081
191	0.0028	0.0035	0.0019	0.0049
192	0.0035	0.0015	0.0013	0.0040
193	0.0047	0.0026	0.0010	0.0055
194	0.0055	0.0056	0.0018	0.0081
195	0.0046	0.0053	0.0028	0.0076
196	0.0019	0.0039	0.0008	0.0044
197	0.0022	0.0028	0.0031	0.0047
198	0.0050	0.0060	0.0021	0.0081
199	0.0027	0.0017	0.0010	0.0033
200	0.0090	0.0093	0.0005	0.0130
201	0.0017	0.0040	0.0023	0.0049
202	0.0033	0.0033	0.0014	0.0049
203	0.0028	0.0016	0.0013	0.0035
204	0.0048	0.0026	0.0006	0.0055
205	0.0046	0.0040	0.0028	0.0066
206	0.0046	0.0051	0.0024	0.0073
207	0.0043	0.0029	0.0001	0.0052
208	0.0020	0.0032	0.0030	0.0048
209	0.0029	0.0045	0.0010	0.0054
210	0.0041	0.0048	0.0024	0.0067
211	0.0041	0.0052	0.0017	0.0068
212	0.0031	0.0036	0.0016	0.0050
213	0.0016	0.0031	0.0028	0.0044
214	0.0028	0.0029	0.0030	0.0050
215	0.0039	0.0054	0.0026	0.0071
216	0.0030	0.0039	0.0005	0.0049
217	0.0048	0.0039	0.0026	0.0067
218	0.0027	0.0057	0.0011	0.0064
219	0.0051	0.0026	0.0017	0.0060
220	0.0052	0.0033	0.0013	0.0063
221	0.0039	0.0029	0.0011	0.0050
222	0.0041	0.0032	0.0009	0.0053
223	0.0040	0.0030	0.0002	0.0050
224	0.0024	0.0042	0.0041	0.0064
225	0.0017	0.0041	0.0016	0.0047
226	0.0024	0.0040	0.0006	0.0047
227	0.0056	0.0036	0.0026	0.0071
228	0.0032	0.0030	0.0023	0.0049
229	0.0025	0.0046	0.0002	0.0052
230	0.0040	0.0015	0.0005	0.0043
231	0.0028	0.0042	0.0020	0.0054
232	0.0041	0.0040	0.0025	0.0063
233	0.0036	0.0048	0.0008	0.0061
234	0.0032	0.0039	0.0013	0.0052
235	0.0015	0.0028	0.0035	0.0048
236	0.0023	0.0046	0.0020	0.0054
237	0.0024	0.0012	0.0002	0.0027
238	0.0018	0.0039	0.0012	0.0045
239	0.0016	0.0032	0.0014	0.0038
240	0.0047	0.0044	0.0011	0.0066
241	0.0032	0.0043	0.0016	0.0056
242	0.0034	0.0018	0.0002	0.0038
243	0.0025	0.0032	0.0009	0.0042
244	0.0053	0.0035	0.0017	0.0066
245	0.0020	0.0030	0.0029	0.0047
246	0.0024	0.0039	0.0022	0.0051
247	0.0035	0.0027	0.0025	0.0051
248	0.0010	0.0027	0.0014	0.0032
249	0.0024	0.0048	0.0010	0.0055
250	0.0011	0.0015	0.0016	0.0024
251	0.0033	0.0061	0.0004	0.0069
252	0.0025	0.0016	0.0008	0.0031
253	0.0020	0.0026	0.0010	0.0035
254	0.0031	0.0019	0.0007	0.0037
255	0.0021	0.0031	0.0017	0.0041
256	0.0013	0.0046	0.0012	0.0049
257	0.0027	0.0031	0.0013	0.0043
258	0.0033	0.0035	0.0007	0.0049
259	0.0026	0.0037	0.0010	0.0046
260	0.0020	0.0030	0.0011	0.0037
261	0.0012	0.0032	0.0010	0.0036
262	0.0007	0.0033	0.0011	0.0036
263	0.0033	0.0034	0.0012	0.0049
264	0.0055	0.0028	0.0032	0.0069
265	0.0028	0.0031	0.0021	0.0046
266	0.0037	0.0037	0.0015	0.0055
267	0.0016	0.0011	0.0014	0.0024
268	0.0031	0.0049	0.0023	0.0062
269	0.0035	0.0045	0.0003	0.0057
270	0.0031	0.0020	0.0011	0.0038
271	0.0015	0.0026	0.0018	0.0035
272	0.0033	0.0022	0.0002	0.0040
273	0.0028	0.0023	0.0029	0.0046
274	0.0037	0.0026	0.0015	0.0048
275	0.0022	0.0032	0.0006	0.0039
276	0.0030	0.0051	0.0006	0.0060
277	0.0041	0.0033	0.0004	0.0053
278	0.0030	0.0037	0.0016	0.0050
279	0.0047	0.0030	0.0029	0.0063
280	0.0030	0.0036	0.0016	0.0050
281	0.0022	0.0023	0.0011	0.0033
282	0.0042	0.0034	0.0006	0.0054
283	0.0015	0.0046	0.0015	0.0051
284	0.0029	0.0044	0.0019	0.0056
285	0.0013	0.0020	0.0016	0.0029
286	0.0021	0.0030	0.0013	0.0039
287	0.0026	0.0038	0.0019	0.0049
288	0.0020	0.0014	0.0013	0.0028
289	0.0010	0.0024	0.0019	0.0032
290	0.0034	0.0040	0.0009	0.0053
291	0.0015	0.0035	0.0014	0.0040
292	0.0031	0.0036	0.0013	0.0049
293	0.0030	0.0042	0.0011	0.0053
294	0.0013	0.0028	0.0013	0.0033
295	0.0019	0.0037	0.0012	0.0043
296	0.0026	0.0012	0.0005	0.0029
297	0.0038	0.0062	0.0005	0.0073
298	0.0060	0.0039	0.0017	0.0073
299	0.0045	0.0054	0.0016	0.0072
300	0.0301	0.0354	0.0066	0.0470
301	0.0034	0.0023	0.0010	0.0042
302	0.0030	0.0026	0.0014	0.0042
303	0.0020	0.0016	0.0007	0.0026
304	0.0024	0.0010	0.0017	0.0031
305	0.0033	0.0015	0.0008	0.0037
306	0.0014	0.0037	0.0015	0.0043
307	0.0014	0.0035	0.0002	0.0038
308	0.0025	0.0019	0.0011	0.0033
309	0.0026	0.0035	0.0007	0.0044
310	0.0025	0.0023	0.0009	0.0035
311	0.0020	0.0021	0.0025	0.0038
312	0.0027	0.0039	0.0006	0.0047
313	0.0032	0.0023	0.0012	0.0041
314	0.0027	0.0014	0.0011	0.0032
315	0.0019	0.0010	0.0014	0.0025
316	0.0024	0.0004	0.0009	0.0026
317	0.0032	0.0035	0.0024	0.0053
318	0.0017	0.0037	0.0028	0.0049
319	0.0017	0.0024	0.0021	0.0036
320	0.0021	0.0028	0.0017	0.0039
321	0.0021	0.0022	0.0006	0.0031
322	0.0022	0.0019	0.0014	0.0032
323	0.0020	0.0008	0.0012	0.0025
324	0.0013	0.0025	0.0016	0.0033
325	0.0024	0.0028	0.0011	0.0038
326	0.0036	0.0036	0.0012	0.0053
327	0.0015	0.0001	0.0033	0.0036
328	0.0035	0.0038	0.0002	0.0052
329	0.0027	0.0020	0.0013	0.0036
330	0.0021	0.0027	0.0015	0.0037
331	0.0026	0.0016	0.0014	0.0034
332	0.0023	0.0019	0.0017	0.0034
333	0.0026	0.0026	0.0014	0.0039
334	0.0021	0.0030	0.0029	0.0047
335	0.0022	0.0034	0.0009	0.0041
336	0.0025	0.0026	0.0014	0.0039
337	0.0030	0.0026	0.0013	0.0042
338	0.0034	0.0037	0.0002	0.0051
339	0.0016	0.0020	0.0021	0.0033
340	0.0010	0.0005	0.0007	0.0013
341	0.0029	0.0030	0.0006	0.0042
342	0.0024	0.0007	0.0032	0.0041
343	0.0015	0.0027	0.0021	0.0038
344	0.0029	0.0022	0.0016	0.0040
345	0.0028	0.0018	0.0017	0.0037
346	0.0032	0.0029	0.0005	0.0044
347	0.0030	0.0020	0.0010	0.0037
348	0.0033	0.0044	0.0020	0.0059
349	0.0023	0.0029	0.0011	0.0038
350	0.0037	0.0024	0.0006	0.0045
351	0.0016	0.0033	0.0015	0.0040
352	0.0034	0.0025	0.0012	0.0044
353	0.0006	0.0035	0.0012	0.0038
354	0.0042	0.0038	0.0005	0.0057
355	0.0018	0.0028	0.0005	0.0034
356	0.0027	0.0017	0.0026	0.0042
357	0.0024	0.0021	0.0017	0.0036
358	0.0038	0.0029	0.0007	0.0048
359	0.0023	0.0021	0.0014	0.0035
360	0.0013	0.0022	0.0010	0.0027
361	0.0037	0.0026	0.0008	0.0046
362	0.0027	0.0028	0.0001	0.0038
363	0.0026	0.0025	0.0016	0.0039
364	0.0007	0.0009	0.0010	0.0016
365	0.0019	0.0020	0.0019	0.0034
366	0.0013	0.0018	0.0002	0.0022
367	0.0035	0.0018	0.0021	0.0045
368	0.0040	0.0018	0.0016	0.0047
369	0.0019	0.0021	0.0022	0.0036
370	0.0028	0.0041	0.0005	0.0050
371	0.0031	0.0017	0.0003	0.0035
372	0.0011	0.0023	0.0007	0.0027
373	0.0020	0.0036	0.0011	0.0043
374	0.0007	0.0011	0.0014	0.0019
375	0.0030	0.0042	0.0005	0.0052
376	0.0003	0.0017	0.0010	0.0020
377	0.0034	0.0015	0.0016	0.0040
378	0.0024	0.0019	0.0009	0.0032
379	0.0025	0.0017	0.0004	0.0031
380	0.0020	0.0016	0.0021	0.0033
381	0.0033	0.0018	0.0008	0.0038
382	0.0005	0.0010	0.0006	0.0013
383	0.0022	0.0029	0.0012	0.0038
384	0.0024	0.0012	0.0004	0.0027
385	0.0019	0.0011	0.0008	0.0023
386	0.0018	0.0022	0.0018	0.0033
387	0.0027	0.0029	0.0008	0.0040
388	0.0015	0.0034	0.0019	0.0041
389	0.0029	0.0031	0.0008	0.0043
390	0.0024	0.0011	0.0012	0.0029
391	0.0031	0.0009	0.0004	0.0033
392	0.0031	0.0024	0.0004	0.0039
393	0.0027	0.0030	0.0019	0.0045
394	0.0010	0.0022	0.0003	0.0024
395	0.0018	0.0005	0.0007	0.0020
396	0.0019	0.0026	0.0004	0.0032
397	0.0023	0.0025	0.0010	0.0036
398	0.0010	0.0013	0.0019	0.0025
399	0.0007	0.0011	0.0020	0.0024
400	0.0073	0.0097	0.0017	0.0122
401	0.0018	0.0020	0.0007	0.0028
402	0.0029	0.0012	0.0012	0.0033
403	0.0029	0.0019	0.0011	0.0036
404	0.0020	0.0005	0.0008	0.0022
405	0.0034	0.0018	0.0016	0.0041
406	0.0023	0.0002	0.0020	0.0030
407	0.0012	0.0019	0.0001	0.0022
408	0.0015	0.0028	0.0013	0.0035
409	0.0016	0.0021	0.0011	0.0028
410	0.0024	0.0045	0.0018	0.0054
411	0.0008	0.0012	0.0013	0.0020
412	0.0016	0.0029	0.0011	0.0034
413	0.0025	0.0030	0.0015	0.0042
414	0.0025	0.0010	0.0020	0.0034
415	0.0030	0.0017	0.0014	0.0037
416	0.0022	0.0003	0.0017	0.0028
417	0.0020	0.0015	0.0013	0.0028
418	0.0012	0.0031	0.0009	0.0035
419	0.0002	0.0016	0.0017	0.0024
420	0.0019	0.0029	0.0016	0.0038
421	0.0027	0.0017	0.0018	0.0037
422	0.0019	0.0021	0.0006	0.0029
423	0.0025	0.0022	0.0010	0.0035
424	0.0003	0.0006	0.0012	0.0014
425	0.0037	0.0031	0.0015	0.0050
426	0.0016	0.0023	0.0003	0.0029
427	0.0021	0.0026	0.0022	0.0040
428	0.0037	0.0036	0.0006	0.0052
429	0.0021	0.0028	0.0002	0.0035
430	0.0017	0.0033	0.0004	0.0037
431	0.0036	0.0025	0.0008	0.0045
432	0.0017	0.0022	0.0007	0.0029
433	0.0026	0.0010	0.0003	0.0028
434	0.0022	0.0016	0.0012	0.0029
435	0.0016	0.0020	0.0012	0.0029
436	0.0031	0.0031	0.0005	0.0045
437	0.0017	0.0017	0.0020	0.0031
438	0.0010	0.0013	0.0002	0.0017
439	0.0017	0.0020	0.0012	0.0029
440	0.0009	0.0022	0.0008	0.0025
441	0.0015	0.0018	0.0011	0.0026
442	0.0011	0.0018	0.0013	0.0025
443	0.0027	0.0025	0.0020	0.0042
444	0.0016	0.0012	0.0016	0.0026
445	0.0013	0.0023	0.0006	0.0027
446	0.0025	0.0029	0.0003	0.0038
447	0.0027	0.0016	0.0008	0.0032
448	0.0024	0.0024	0.0010	0.0036
449	0.0018	0.0017	0.0005	0.0025
450	0.0011	0.0031	0.0009	0.0034
451	0.0024	0.0017	0.0018	0.0035
452	0.0033	0.0027	0.0008	0.0043
453	0.0019	0.0016	0.0011	0.0027
454	0.0021	0.0015	0.0019	0.0032
455	0.0015	0.0023	0.0008	0.0029
456	0.0024	0.0005	0.0005	0.0025
457	0.0015	0.0024	0.0013	0.0031
458	0.0016	0.0027	0.0017	0.0036
459	0.0022	0.0020	0.0009	0.0031
460	0.0025	0.0013	0.0010	0.0030
461	0.0009	0.0030	0.0005	0.0032
462	0.0010	0.0027	0.0011	0.0031
463	0.0036	0.0027	0.0005	0.0045
464	0.0030	0.0009	0.0018	0.0036
465	0.0006	0.0017	0.0013	0.0022
466	0.0028	0.0005	0.0021	0.0035
467	0.0028	0.0016	0.0008	0.0033
468	0.0034	0.0021	0.0007	0.0041
469	0.0024	0.0005	0.0015	0.0029
470	0.0022	0.0024	0.0012	0.0035
471	0.0017	0.0017	0.0012	0.0027
472	0.0019	0.0020	0.0013	0.0030
473	0.0017	0.0029	0.0017	0.0038
474	0.0016	0.0020	0.0004	0.0025
475	0.0009	0.0031	0.0004	0.0032
476	0.0029	0.0019	0.0006	0.0035
477	0.0023	0.0023	0.0010	0.0034
478	0.0022	0.0032	0.0007	0.0039
479	0.0004	0.0007	0.0004	0.0009
480	0.0024	0.0023	0.0009	0.0034
481	0.0033	0.0040	0.0011	0.0053
482	0.0029	0.0012	0.0012	0.0033
483	0.0013	0.0017	0.0008	0.0023
484	0.0005	0.0020	0.0006	0.0021
485	0.0017	0.0022	0.0013	0.0030
486	0.0006	0.0020	0.0019	0.0028
487	0.0021	0.0011	0.0002	0.0024
488	0.0019	0.0029	0.0011	0.0036
489	0.0023	0.0012	0.0013	0.0029
490	0.0031	0.0026	0.0017	0.0044
491	0.0022	0.0037	0.0009	0.0044
492	0.0021	0.0002	0.0014	0.0025
493	0.0031	0.0023	0.0015	0.0041
494	0.0022	0.0021	0.0006	0.0031
495	0.0028	0.0024	0.0008	0.0038
496	0.0009	0.0005	0.0004	0.0011
497	0.0039	0.0031	0.0008	0.0050
498	0.0029	0.0007	0.0010	0.0031
499	0.0033	0.0021	0.0015	0.0042
500	0.0052	0.0065	0.0010	0.0084
501	0.0027	0.0034	0.0001	0.0044
502	0.0029	0.0032	0.0007	0.0043
503	0.0026	0.0016	0.0021	0.0037
504	0.0020	0.0029	0.0014	0.0038
505	0.0013	0.0016	0.0020	0.0029
506	0.0019	0.0011	0.0008	0.0023
507	0.0024	0.0020	0.0014	0.0034
508	0.0012	0.0001	0.0009	0.0015
509	0.0020	0.0025	0.0003	0.0032
510	0.0010	0.0019	0.0005	0.0021
511	0.0024	0.0039	0.0005	0.0046
512	0.0013	0.0036	0.0019	0.0042
513	0.0004	0.0012	0.0002	0.0013
514	0.0015	0.0021	0.0016	0.0031
515	0.0015	0.0004	0.0006	0.0017
516	0.0015	0.0026	0.0003	0.0030
517	0.0026	0.0021	0.0023	0.0040
518	0.0015	0.0016	0.0011	0.0024
519	0.0020	0.0015	0.0018	0.0031
520	0.0023	0.0036	0.0003	0.0042
521	0.0011	0.0017	0.0004	0.0021
522	0.0023	0.0027	0.0017	0.0039
523	0.0011	0.0009	0.0012	0.0019
524	0.0026	0.0030	0.0009	0.0041
525	0.0017	0.0035	0.0016	0.0042
526	0.0005	0.0012	0.0007	0.0014
527	0.0021	0.0008	0.0006	0.0023
528	0.0021	0.0039	0.0010	0.0045
529	0.0011	0.0015	0.0013	0.0023
530	0.0019	0.0008	0.0010	0.0023
531	0.0007	0.0011	0.0006	0.0014
532	0.0022	0.0039	0.0005	0.0045
533	0.0003	0.0019	0.0017	0.0026
534	0.0019	0.0007	0.0018	0.0027
535	0.0024	0.0027	0.0013	0.0039
536	0.0018	0.0025	0.0007	0.0032
537	0.0022	0.0020	0.0015	0.0033
538	0.0014	0.0007	0.0006	0.0017
539	0.0005	0.0028	0.0017	0.0033
540	0.0017	0.0025	0.0010	0.0032
541	0.0003	0.0019	0.0015	0.0025
542	0.0026	0.0022	0.0009	0.0036
543	0.0020	0.0018	0.0020	0.0033
544	0.0012	0.0033	0.0010	0.0037
545	0.0014	0.0008	0.0017	0.0023
546	0.0005	0.0022	0.0010	0.0025
547	0.0033	0.0016	0.0017	0.0041
548	0.0025	0.0033	0.0021	0.0046
549	0.0016	0.0007	0.0007	0.0020
550	0.0022	0.0014	0.0012	0.0029
551	0.0004	0.0008	0.0003	0.0010
552	0.0006	0.0009	0.0004	0.0011
553	0.0006	0.0009	0.0014	0.0018
554	0.0024	0.0035	0.0008	0.0043
555	0.0020	0.0019	0.0007	0.0029
556	0.0018	0.0007	0.0019	0.0028
557	0.0018	0.0010	0.0009	0.0022
558	0.0022	0.0031	0.0009	0.0039
559	0.0015	0.0004	0.0026	0.0030
560	0.0020	0.0006	0.0008	0.0022
561	0.0025	0.0027	0.0014	0.0040
562	0.0031	0.0017	0.0008	0.0036
563	0.0023	0.0014	0.0012	0.0030
564	0.0025	0.0025	0.0004	0.0035
565	0.0006	0.0018	0.0012	0.0022
566	0.0008	0.0019	0.0006	0.0022
567	0.0010	0.0018	0.0011	0.0024
568	0.0027	0.0016	0.0008	0.0032
569	0.0009	0.0008	0.0021	0.0024
570	0.0007	0.0016	0.0015	0.0023
571	0.0018	0.0018	0.0011	0.0028
572	0.0006	0.0017	0.0013	0.0022
573	0.0011	0.0028	0.0008	0.0032
574	0.0012	0.0018	0.0017	0.0028
575	0.0017	0.0014	0.0005	0.0023
576	0.0024	0.0022	0.0006	0.0033
577	0.0021	0.0024	0.0011	0.0034
578	0.0016	0.0011	0.0013	0.0023
579	0.0034	0.0029	0.0008	0.0046
580	0.0008	0.0028	0.0015	0.0033
581	0.0031	0.0028	0.0015	0.0044
582	0.0022	0.0011	0.0010	0.0026
583	0.0011	0.0031	0.0017	0.0037
584	0.0017	0.0017	0.0001	0.0024
585	0.0005	0.0030	0.0011	0.0032
586	0.0026	0.0034	0.0014	0.0045
587	0.0008	0.0010	0.0012	0.0018
588	0.0030	0.0004	0.0013	0.0033
589	0.0024	0.0017	0.0013	0.0032
590	0.0011	0.0024	0.0001	0.0026
591	0.0017	0.0017	0.0011	0.0027
592	0.0009	0.0026	0.0011	0.0030
593	0.0023	0.0021	0.0011	0.0033
594	0.0019	0.0012	0.0025	0.0033
595	0.0032	0.0020	0.0002	0.0038
596	0.0017	0.0032	0.0009	0.0038
597	0.0009	0.0013	0.0007	0.0018
598	0.0020	0.0017	0.0011	0.0029
599	0.0034	0.0038	0.0013	0.0053
600	0.0062	0.0082	0.0001	0.0103
601	0.0023	0.0021	0.0025	0.0039
602	0.0014	0.0027	0.0011	0.0032
603	0.0019	0.0005	0.0014	0.0024
604	0.0012	0.0007	0.0012	0.0018
605	0.0008	0.0020	0.0015	0.0026
606	0.0019	0.0024	0.0016	0.0035
607	0.0014	0.0018	0.0006	0.0024
608	0.0015	0.0031	0.0010	0.0036
609	0.0021	0.0017	0.0003	0.0027
610	0.0020	0.0029	0.0006	0.0036
611	0.0009	0.0012	0.0028	0.0032
612	0.0013	0.0012	0.0011	0.0021
613	0.0018	0.0025	0.0014	0.0034
614	0.0003	0.0005	0.0018	0.0019
615	0.0027	0.0014	0.0007	0.0032
616	0.0002	0.0009	0.0023	0.0025
617	0.0010	0.0024	0.0011	0.0028
618	0.0004	0.0008	0.0004	0.0010
619	0.0026	0.0006	0.0003	0.0027
620	0.0006	0.0009	0.0006	0.0012
621	0.0031	0.0013	0.0012	0.0036
622	0.0016	0.0005	0.0004	0.0018
623	0.0031	0.0019	0.0017	0.0041
624	0.0013	0.0011	0.0022	0.0028
625	0.0012	0.0008	0.0005	0.0016
626	0.0017	0.0008	0.0004	0.0019
627	0.0011	0.0026	0.0016	0.0033
628	0.0013	0.0016	0.0020	0.0028
629	0.0025	0.0008	0.0012	0.0029
630	0.0010	0.0024	0.0011	0.0028
