Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
103	0.0059	0.0228	0.0067	0.0245
104	0.0035	0.0144	0.0048	0.0156
105	0.0037	0.0163	0.0060	0.0178
106	0.0050	0.0251	0.0093	0.0272
107	0.0041	0.0276	0.0118	0.0303
108	0.0080	0.0278	0.0154	0.0328
109	0.0100	0.0314	0.0172	0.0372
110	0.0088	0.0294	0.0149	0.0341
111	0.0046	0.0157	0.0078	0.0181
112	0.0032	0.0154	0.0048	0.0165
113	0.0055	0.0253	0.0097	0.0277
114	0.0055	0.0197	0.0071	0.0216
115	0.0028	0.0100	0.0013	0.0104
116	0.0025	0.0145	0.0044	0.0154
117	0.0040	0.0133	0.0027	0.0142
118	0.0044	0.0113	0.0050	0.0132
119	0.0044	0.0165	0.0097	0.0197
120	0.0043	0.0257	0.0120	0.0287
121	0.0024	0.0232	0.0087	0.0249
122	0.0011	0.0188	0.0066	0.0200
123	0.0023	0.0218	0.0097	0.0240
124	0.0037	0.0200	0.0089	0.0222
125	0.0012	0.0047	0.0027	0.0055
126	0.0024	0.0067	0.0015	0.0073
127	0.0024	0.0046	0.0010	0.0053
128	0.0023	0.0084	0.0052	0.0101
129	0.0049	0.0202	0.0088	0.0226
130	0.0076	0.0294	0.0113	0.0324
131	0.0095	0.0357	0.0140	0.0395
132	0.0076	0.0319	0.0124	0.0350
133	0.0054	0.0194	0.0076	0.0215
134	0.0079	0.0180	0.0081	0.0213
135	0.0084	0.0213	0.0104	0.0251
136	0.0085	0.0283	0.0121	0.0319
137	0.0088	0.0300	0.0120	0.0335
138	0.0081	0.0235	0.0111	0.0272
139	0.0087	0.0271	0.0114	0.0307
140	0.0101	0.0335	0.0121	0.0370
141	0.0096	0.0281	0.0091	0.0311
142	0.0078	0.0169	0.0036	0.0190
143	0.0053	0.0191	0.0068	0.0210
144	0.0022	0.0241	0.0102	0.0262
145	0.0049	0.0176	0.0085	0.0201
146	0.0062	0.0088	0.0063	0.0125
147	0.0041	0.0075	0.0055	0.0102
148	0.0032	0.0124	0.0057	0.0140
149	0.0072	0.0319	0.0109	0.0345
150	0.0102	0.0495	0.0171	0.0534
151	0.0083	0.0442	0.0162	0.0478
152	0.0071	0.0344	0.0140	0.0378
153	0.0086	0.0373	0.0159	0.0415
154	0.0093	0.0363	0.0158	0.0407
155	0.0100	0.0332	0.0139	0.0374
156	0.0132	0.0479	0.0169	0.0525
157	0.0155	0.0603	0.0194	0.0652
158	0.0142	0.0558	0.0174	0.0601
159	0.0125	0.0515	0.0175	0.0558
160	0.0113	0.0474	0.0176	0.0518
161	0.0106	0.0405	0.0166	0.0450
162	0.0103	0.0391	0.0156	0.0434
163	0.0103	0.0455	0.0153	0.0491
164	0.0078	0.0353	0.0114	0.0379
165	0.0036	0.0130	0.0048	0.0143
166	0.0023	0.0091	0.0046	0.0105
167	0.0033	0.0066	0.0053	0.0091
168	0.0037	0.0132	0.0079	0.0158
169	0.0034	0.0214	0.0107	0.0242
170	0.0049	0.0268	0.0102	0.0291
171	0.0075	0.0348	0.0113	0.0373
172	0.0082	0.0365	0.0118	0.0392
173	0.0056	0.0278	0.0084	0.0296
174	0.0033	0.0218	0.0064	0.0230
175	0.0038	0.0276	0.0089	0.0292
176	0.0059	0.0363	0.0117	0.0386
177	0.0042	0.0312	0.0087	0.0327
178	0.0020	0.0168	0.0045	0.0175
179	0.0045	0.0235	0.0102	0.0260
180	0.0059	0.0306	0.0126	0.0336
181	0.0059	0.0306	0.0120	0.0334
182	0.0043	0.0269	0.0096	0.0289
183	0.0021	0.0219	0.0073	0.0232
184	0.0014	0.0160	0.0066	0.0174
185	0.0034	0.0127	0.0071	0.0150
186	0.0041	0.0076	0.0046	0.0098
187	0.0017	0.0035	0.0019	0.0043
188	0.0020	0.0102	0.0052	0.0117
189	0.0058	0.0257	0.0105	0.0283
190	0.0072	0.0319	0.0114	0.0346
191	0.0048	0.0198	0.0067	0.0215
192	0.0027	0.0038	0.0013	0.0049
193	0.0050	0.0159	0.0058	0.0176
194	0.0074	0.0263	0.0102	0.0292
195	0.0059	0.0219	0.0086	0.0243
196	0.0048	0.0188	0.0069	0.0206
197	0.0065	0.0226	0.0074	0.0247
198	0.0084	0.0286	0.0115	0.0320
199	0.0138	0.0580	0.0243	0.0644
200	0.0180	0.0849	0.0338	0.0931
201	0.0112	0.0555	0.0213	0.0605
202	0.0026	0.0160	0.0068	0.0176
203	0.0077	0.0340	0.0143	0.0377
204	0.0073	0.0333	0.0142	0.0369
205	0.0045	0.0199	0.0088	0.0222
206	0.0025	0.0015	0.0023	0.0037
207	0.0011	0.0102	0.0026	0.0106
208	0.0023	0.0102	0.0041	0.0113
209	0.0063	0.0275	0.0097	0.0299
210	0.0073	0.0375	0.0122	0.0402
211	0.0040	0.0270	0.0094	0.0288
212	0.0018	0.0059	0.0034	0.0070
213	0.0070	0.0234	0.0067	0.0253
214	0.0085	0.0305	0.0102	0.0332
215	0.0063	0.0244	0.0088	0.0267
216	0.0036	0.0194	0.0056	0.0205
217	0.0023	0.0150	0.0017	0.0153
218	0.0023	0.0096	0.0034	0.0104
219	0.0018	0.0035	0.0039	0.0055
220	0.0013	0.0054	0.0054	0.0078
221	0.0043	0.0185	0.0103	0.0216
222	0.0059	0.0271	0.0130	0.0306
223	0.0051	0.0241	0.0101	0.0266
224	0.0052	0.0215	0.0066	0.0231
225	0.0060	0.0223	0.0055	0.0237
226	0.0067	0.0214	0.0050	0.0230
227	0.0069	0.0232	0.0066	0.0251
228	0.0051	0.0268	0.0100	0.0291
229	0.0030	0.0269	0.0107	0.0291
230	0.0017	0.0213	0.0081	0.0229
231	0.0013	0.0105	0.0057	0.0120
232	0.0019	0.0053	0.0046	0.0072
233	0.0016	0.0059	0.0005	0.0062
234	0.0031	0.0167	0.0040	0.0175
235	0.0013	0.0100	0.0017	0.0102
236	0.0032	0.0127	0.0054	0.0142
237	0.0053	0.0257	0.0082	0.0275
238	0.0037	0.0170	0.0043	0.0180
239	0.0018	0.0064	0.0027	0.0071
240	0.0040	0.0164	0.0055	0.0177
241	0.0040	0.0109	0.0041	0.0123
242	0.0045	0.0059	0.0024	0.0078
243	0.0026	0.0113	0.0043	0.0124
244	0.0012	0.0199	0.0063	0.0209
245	0.0011	0.0169	0.0050	0.0177
246	0.0011	0.0092	0.0037	0.0100
247	0.0045	0.0195	0.0087	0.0218
248	0.0062	0.0244	0.0120	0.0279
249	0.0110	0.0496	0.0203	0.0548
250	0.0149	0.0686	0.0260	0.0749
251	0.0102	0.0482	0.0179	0.0524
252	0.0027	0.0151	0.0052	0.0162
253	0.0027	0.0150	0.0046	0.0159
254	0.0022	0.0146	0.0051	0.0156
255	0.0020	0.0192	0.0073	0.0206
256	0.0048	0.0268	0.0111	0.0295
257	0.0065	0.0248	0.0115	0.0281
258	0.0038	0.0101	0.0058	0.0123
259	0.0029	0.0162	0.0042	0.0170
260	0.0031	0.0188	0.0051	0.0197
261	0.0004	0.0048	0.0014	0.0050
262	0.0019	0.0078	0.0046	0.0092
263	0.0021	0.0095	0.0047	0.0108
264	0.0013	0.0041	0.0014	0.0046
265	0.0012	0.0094	0.0037	0.0102
266	0.0026	0.0159	0.0064	0.0173
267	0.0042	0.0171	0.0060	0.0186
268	0.0044	0.0157	0.0044	0.0169
269	0.0041	0.0220	0.0064	0.0233
270	0.0050	0.0351	0.0120	0.0375
271	0.0047	0.0378	0.0146	0.0408
272	0.0024	0.0235	0.0102	0.0258
273	0.0019	0.0087	0.0034	0.0095
274	0.0031	0.0104	0.0037	0.0115
275	0.0036	0.0078	0.0031	0.0091
276	0.0032	0.0078	0.0016	0.0086
277	0.0035	0.0122	0.0043	0.0134
278	0.0031	0.0127	0.0057	0.0142
279	0.0027	0.0113	0.0051	0.0127
280	0.0021	0.0085	0.0030	0.0092
281	0.0017	0.0101	0.0037	0.0109
282	0.0007	0.0083	0.0032	0.0089
283	0.0016	0.0084	0.0028	0.0090
284	0.0020	0.0117	0.0046	0.0127
285	0.0024	0.0187	0.0064	0.0199
286	0.0053	0.0299	0.0113	0.0324
287	0.0072	0.0310	0.0125	0.0342
288	0.0051	0.0181	0.0077	0.0203
289	0.0042	0.0168	0.0051	0.0181
290	0.0028	0.0113	0.0028	0.0120
291	0.0018	0.0126	0.0034	0.0132
292	0.0050	0.0297	0.0065	0.0308
293	0.0040	0.0234	0.0048	0.0242
294	0.0029	0.0071	0.0059	0.0097
295	0.0048	0.0138	0.0081	0.0166
296	0.0027	0.0061	0.0029	0.0073
297	0.0053	0.0223	0.0090	0.0247
298	0.0304	0.1350	0.0511	0.1475
299	0.0894	0.4297	0.1609	0.4675
300	0.1355	0.6673	0.2490	0.7250
301	0.1048	0.5099	0.1900	0.5542
302	0.0415	0.1887	0.0711	0.2059
303	0.0098	0.0414	0.0181	0.0462
304	0.0006	0.0102	0.0060	0.0119
305	0.0055	0.0117	0.0048	0.0138
306	0.0080	0.0194	0.0090	0.0228
307	0.0055	0.0112	0.0063	0.0140
308	0.0023	0.0043	0.0025	0.0055
309	0.0010	0.0065	0.0001	0.0066
310	0.0026	0.0143	0.0040	0.0151
311	0.0019	0.0099	0.0033	0.0106
312	0.0025	0.0137	0.0051	0.0149
313	0.0058	0.0324	0.0107	0.0346
314	0.0060	0.0355	0.0117	0.0379
315	0.0047	0.0296	0.0114	0.0321
316	0.0046	0.0278	0.0130	0.0310
317	0.0048	0.0238	0.0124	0.0273
318	0.0030	0.0171	0.0084	0.0193
319	0.0024	0.0238	0.0088	0.0255
320	0.0023	0.0241	0.0092	0.0259
321	0.0013	0.0219	0.0088	0.0237
322	0.0018	0.0225	0.0089	0.0243
323	0.0005	0.0121	0.0054	0.0133
324	0.0009	0.0105	0.0047	0.0115
325	0.0041	0.0241	0.0089	0.0260
326	0.0047	0.0237	0.0076	0.0253
327	0.0035	0.0153	0.0050	0.0164
328	0.0053	0.0169	0.0079	0.0194
329	0.0050	0.0161	0.0088	0.0190
330	0.0019	0.0088	0.0063	0.0110
331	0.0030	0.0116	0.0028	0.0123
332	0.0046	0.0194	0.0059	0.0208
333	0.0017	0.0068	0.0025	0.0074
334	0.0024	0.0128	0.0047	0.0139
335	0.0037	0.0214	0.0074	0.0229
336	0.0020	0.0154	0.0070	0.0170
337	0.0006	0.0085	0.0043	0.0095
338	0.0022	0.0072	0.0084	0.0113
339	0.0027	0.0129	0.0132	0.0187
340	0.0044	0.0257	0.0135	0.0294
341	0.0078	0.0442	0.0174	0.0481
342	0.0076	0.0410	0.0161	0.0447
343	0.0052	0.0243	0.0084	0.0262
344	0.0040	0.0153	0.0026	0.0161
345	0.0023	0.0003	0.0022	0.0032
346	0.0009	0.0156	0.0074	0.0173
347	0.0034	0.0261	0.0123	0.0290
348	0.0044	0.0266	0.0133	0.0301
349	0.0064	0.0333	0.0150	0.0371
350	0.0107	0.0522	0.0204	0.0571
351	0.0095	0.0448	0.0181	0.0493
352	0.0057	0.0239	0.0125	0.0276
353	0.0046	0.0200	0.0121	0.0238
354	0.0042	0.0182	0.0098	0.0211
355	0.0024	0.0080	0.0038	0.0092
356	0.0003	0.0106	0.0028	0.0109
357	0.0011	0.0092	0.0031	0.0097
358	0.0026	0.0082	0.0050	0.0099
359	0.0038	0.0092	0.0069	0.0121
360	0.0027	0.0051	0.0059	0.0082
361	0.0008	0.0040	0.0026	0.0049
362	0.0005	0.0074	0.0007	0.0075
363	0.0013	0.0092	0.0023	0.0096
364	0.0040	0.0173	0.0065	0.0189
365	0.0035	0.0132	0.0054	0.0146
366	0.0003	0.0038	0.0016	0.0041
367	0.0015	0.0064	0.0032	0.0073
368	0.0008	0.0038	0.0040	0.0056
369	0.0004	0.0023	0.0033	0.0040
370	0.0006	0.0023	0.0029	0.0038
371	0.0010	0.0023	0.0016	0.0030
372	0.0025	0.0083	0.0037	0.0094
373	0.0048	0.0161	0.0094	0.0192
374	0.0063	0.0230	0.0126	0.0270
375	0.0040	0.0179	0.0095	0.0207
376	0.0005	0.0076	0.0029	0.0082
377	0.0031	0.0148	0.0048	0.0159
378	0.0034	0.0264	0.0089	0.0281
379	0.0037	0.0282	0.0089	0.0298
380	0.0042	0.0198	0.0064	0.0212
381	0.0053	0.0169	0.0072	0.0192
382	0.0076	0.0349	0.0130	0.0380
383	0.0080	0.0401	0.0145	0.0434
384	0.0070	0.0286	0.0112	0.0315
385	0.0073	0.0293	0.0127	0.0328
386	0.0054	0.0235	0.0104	0.0262
387	0.0018	0.0109	0.0046	0.0120
388	0.0003	0.0040	0.0016	0.0043
389	0.0012	0.0109	0.0020	0.0112
390	0.0009	0.0162	0.0047	0.0169
391	0.0045	0.0295	0.0107	0.0317
392	0.0062	0.0398	0.0142	0.0427
393	0.0038	0.0319	0.0110	0.0340
394	0.0012	0.0158	0.0057	0.0168
395	0.0041	0.0152	0.0069	0.0172
396	0.0095	0.0412	0.0167	0.0454
397	0.0100	0.0474	0.0190	0.0520
398	0.0071	0.0328	0.0148	0.0367
399	0.0078	0.0354	0.0163	0.0398
400	0.0108	0.0504	0.0212	0.0557
401	0.0121	0.0508	0.0209	0.0563
402	0.0088	0.0299	0.0132	0.0338
403	0.0048	0.0188	0.0080	0.0210
404	0.0069	0.0320	0.0120	0.0348
405	0.0085	0.0367	0.0144	0.0403
406	0.0054	0.0191	0.0085	0.0216
407	0.0018	0.0005	0.0023	0.0029
408	0.0023	0.0126	0.0063	0.0143
409	0.0052	0.0324	0.0122	0.0350
410	0.0051	0.0279	0.0091	0.0298
411	0.0028	0.0112	0.0018	0.0116
412	0.0048	0.0184	0.0054	0.0198
413	0.0068	0.0309	0.0102	0.0333
414	0.0061	0.0330	0.0108	0.0352
415	0.0059	0.0339	0.0134	0.0369
416	0.0046	0.0242	0.0124	0.0275
417	0.0018	0.0104	0.0080	0.0132
418	0.0027	0.0061	0.0032	0.0074
419	0.0039	0.0126	0.0042	0.0139
420	0.0036	0.0092	0.0051	0.0111
421	0.0059	0.0256	0.0093	0.0278
422	0.0046	0.0255	0.0088	0.0273
423	0.0039	0.0216	0.0085	0.0235
424	0.0053	0.0245	0.0090	0.0266
425	0.0046	0.0228	0.0070	0.0243
426	0.0052	0.0294	0.0100	0.0315
427	0.0040	0.0226	0.0079	0.0242
428	0.0021	0.0131	0.0044	0.0140
429	0.0014	0.0054	0.0023	0.0060
430	0.0034	0.0086	0.0022	0.0095
431	0.0072	0.0280	0.0096	0.0305
432	0.0109	0.0456	0.0168	0.0498
433	0.0136	0.0575	0.0216	0.0630
434	0.0128	0.0532	0.0206	0.0585
435	0.0062	0.0242	0.0104	0.0271
436	0.0020	0.0098	0.0043	0.0109
437	0.0034	0.0152	0.0060	0.0167
438	0.0036	0.0182	0.0073	0.0200
439	0.0062	0.0356	0.0148	0.0391
440	0.0033	0.0229	0.0099	0.0252
441	0.0016	0.0029	0.0026	0.0042
442	0.0015	0.0007	0.0019	0.0025
443	0.0040	0.0193	0.0051	0.0203
444	0.0069	0.0300	0.0093	0.0321
445	0.0064	0.0253	0.0077	0.0272
446	0.0064	0.0270	0.0095	0.0293
447	0.0071	0.0343	0.0122	0.0371
448	0.0077	0.0376	0.0134	0.0407
449	0.0113	0.0534	0.0198	0.0581
450	0.0137	0.0683	0.0256	0.0742
451	0.0088	0.0494	0.0189	0.0536
452	0.0044	0.0289	0.0102	0.0310
453	0.0054	0.0315	0.0101	0.0335
454	0.0074	0.0374	0.0118	0.0399
455	0.0080	0.0356	0.0121	0.0385
456	0.0076	0.0332	0.0128	0.0363
457	0.0063	0.0293	0.0113	0.0320
458	0.0046	0.0215	0.0074	0.0232
459	0.0023	0.0105	0.0039	0.0114
460	0.0023	0.0080	0.0038	0.0091
461	0.0048	0.0215	0.0079	0.0234
462	0.0033	0.0222	0.0086	0.0241
463	0.0048	0.0144	0.0071	0.0168
464	0.0077	0.0196	0.0092	0.0230
465	0.0058	0.0191	0.0082	0.0216
466	0.0021	0.0121	0.0041	0.0129
467	0.0057	0.0238	0.0098	0.0264
468	0.0050	0.0220	0.0087	0.0242
469	0.0027	0.0059	0.0028	0.0071
470	0.0053	0.0178	0.0089	0.0206
471	0.0087	0.0320	0.0136	0.0358
472	0.0089	0.0340	0.0124	0.0372
473	0.0061	0.0246	0.0073	0.0264
474	0.0041	0.0149	0.0038	0.0159
475	0.0049	0.0152	0.0047	0.0166
476	0.0045	0.0132	0.0043	0.0146
477	0.0024	0.0079	0.0028	0.0087
478	0.0029	0.0184	0.0071	0.0199
479	0.0026	0.0157	0.0070	0.0174
480	0.0047	0.0188	0.0072	0.0207
481	0.0073	0.0289	0.0104	0.0316
482	0.0061	0.0225	0.0087	0.0249
483	0.0046	0.0188	0.0076	0.0208
484	0.0050	0.0204	0.0082	0.0225
485	0.0062	0.0233	0.0099	0.0261
486	0.0071	0.0310	0.0131	0.0343
487	0.0066	0.0377	0.0154	0.0412
488	0.0035	0.0282	0.0117	0.0307
489	0.0039	0.0095	0.0042	0.0111
490	0.0044	0.0066	0.0015	0.0081
491	0.0027	0.0070	0.0025	0.0079
492	0.0015	0.0098	0.0042	0.0108
493	0.0044	0.0185	0.0077	0.0205
494	0.0053	0.0208	0.0085	0.0231
495	0.0016	0.0016	0.0008	0.0023
496	0.0057	0.0316	0.0102	0.0337
497	0.0060	0.0322	0.0107	0.0345
498	0.0017	0.0107	0.0047	0.0118
499	0.0127	0.0628	0.0241	0.0685
500	0.0232	0.1111	0.0419	0.1210
501	0.0190	0.0873	0.0341	0.0956
502	0.0074	0.0305	0.0133	0.0340
503	0.0014	0.0041	0.0013	0.0046
504	0.0033	0.0147	0.0050	0.0159
505	0.0057	0.0222	0.0090	0.0246
506	0.0043	0.0141	0.0071	0.0163
507	0.0018	0.0043	0.0037	0.0060
508	0.0023	0.0108	0.0043	0.0118
509	0.0034	0.0195	0.0067	0.0209
510	0.0043	0.0234	0.0092	0.0255
511	0.0059	0.0258	0.0116	0.0289
512	0.0069	0.0284	0.0124	0.0317
513	0.0058	0.0258	0.0101	0.0283
514	0.0047	0.0231	0.0088	0.0252
515	0.0041	0.0178	0.0069	0.0195
516	0.0046	0.0185	0.0075	0.0205
517	0.0040	0.0242	0.0092	0.0262
518	0.0010	0.0142	0.0055	0.0153
519	0.0037	0.0117	0.0066	0.0139
520	0.0053	0.0185	0.0086	0.0211
521	0.0045	0.0174	0.0062	0.0191
522	0.0018	0.0046	0.0016	0.0052
523	0.0024	0.0226	0.0093	0.0246
524	0.0044	0.0309	0.0123	0.0336
525	0.0028	0.0169	0.0074	0.0187
526	0.0007	0.0128	0.0055	0.0139
527	0.0015	0.0193	0.0077	0.0208
528	0.0008	0.0115	0.0044	0.0123
529	0.0009	0.0087	0.0025	0.0091
530	0.0014	0.0100	0.0034	0.0107
531	0.0036	0.0110	0.0059	0.0130
532	0.0049	0.0195	0.0091	0.0221
533	0.0036	0.0207	0.0083	0.0226
534	0.0023	0.0174	0.0057	0.0184
535	0.0044	0.0186	0.0068	0.0203
536	0.0089	0.0356	0.0134	0.0391
537	0.0095	0.0375	0.0149	0.0415
538	0.0075	0.0288	0.0107	0.0316
539	0.0065	0.0274	0.0091	0.0296
540	0.0040	0.0207	0.0061	0.0219
541	0.0048	0.0265	0.0076	0.0280
542	0.0052	0.0311	0.0108	0.0333
543	0.0042	0.0153	0.0069	0.0173
544	0.0067	0.0232	0.0094	0.0259
545	0.0086	0.0381	0.0140	0.0415
546	0.0104	0.0503	0.0189	0.0547
547	0.0084	0.0395	0.0152	0.0432
548	0.0033	0.0099	0.0037	0.0111
549	0.0061	0.0305	0.0129	0.0336
550	0.0127	0.0639	0.0265	0.0704
551	0.0127	0.0603	0.0248	0.0664
552	0.0099	0.0391	0.0151	0.0431
553	0.0079	0.0255	0.0091	0.0282
554	0.0046	0.0071	0.0028	0.0089
555	0.0029	0.0117	0.0064	0.0136
556	0.0023	0.0208	0.0107	0.0235
557	0.0051	0.0301	0.0143	0.0337
558	0.0068	0.0293	0.0138	0.0331
559	0.0044	0.0149	0.0083	0.0176
560	0.0041	0.0178	0.0066	0.0194
561	0.0026	0.0065	0.0016	0.0072
562	0.0015	0.0149	0.0076	0.0168
563	0.0015	0.0099	0.0055	0.0114
564	0.0040	0.0095	0.0038	0.0109
565	0.0029	0.0133	0.0070	0.0153
566	0.0008	0.0123	0.0069	0.0142
567	0.0021	0.0098	0.0045	0.0110
568	0.0040	0.0110	0.0043	0.0124
569	0.0059	0.0237	0.0103	0.0265
570	0.0055	0.0243	0.0105	0.0270
571	0.0062	0.0249	0.0100	0.0276
572	0.0098	0.0430	0.0168	0.0472
573	0.0117	0.0536	0.0201	0.0584
574	0.0100	0.0437	0.0156	0.0474
575	0.0087	0.0299	0.0113	0.0331
576	0.0079	0.0260	0.0109	0.0292
577	0.0059	0.0184	0.0082	0.0210
578	0.0036	0.0096	0.0047	0.0112
579	0.0024	0.0056	0.0021	0.0064
580	0.0057	0.0209	0.0056	0.0224
581	0.0072	0.0322	0.0099	0.0344
582	0.0069	0.0365	0.0127	0.0393
583	0.0041	0.0265	0.0096	0.0285
584	0.0032	0.0215	0.0071	0.0229
585	0.0064	0.0346	0.0133	0.0376
586	0.0075	0.0376	0.0147	0.0411
587	0.0080	0.0379	0.0156	0.0418
588	0.0099	0.0437	0.0190	0.0487
589	0.0102	0.0447	0.0185	0.0494
590	0.0073	0.0392	0.0118	0.0415
591	0.0063	0.0367	0.0110	0.0388
592	0.0086	0.0423	0.0164	0.0462
593	0.0115	0.0549	0.0212	0.0599
594	0.0092	0.0419	0.0167	0.0460
595	0.0051	0.0227	0.0098	0.0253
596	0.0027	0.0090	0.0029	0.0099
597	0.0050	0.0175	0.0071	0.0196
598	0.0106	0.0495	0.0200	0.0544
599	0.0209	0.1037	0.0405	0.1133
600	0.0274	0.1384	0.0536	0.1510
601	0.0170	0.0861	0.0340	0.0941
602	0.0027	0.0073	0.0047	0.0091
603	0.0052	0.0159	0.0068	0.0180
604	0.0030	0.0148	0.0054	0.0161
605	0.0054	0.0285	0.0098	0.0306
606	0.0076	0.0335	0.0121	0.0364
607	0.0067	0.0329	0.0123	0.0357
608	0.0028	0.0189	0.0081	0.0208
609	0.0033	0.0186	0.0071	0.0202
610	0.0052	0.0268	0.0098	0.0290
611	0.0031	0.0178	0.0072	0.0194
612	0.0036	0.0166	0.0081	0.0188
613	0.0035	0.0189	0.0088	0.0211
614	0.0017	0.0103	0.0051	0.0116
615	0.0029	0.0064	0.0019	0.0073
616	0.0022	0.0029	0.0003	0.0036
617	0.0010	0.0088	0.0038	0.0096
618	0.0025	0.0188	0.0062	0.0200
619	0.0033	0.0192	0.0060	0.0204
620	0.0019	0.0083	0.0023	0.0088
621	0.0023	0.0131	0.0056	0.0145
622	0.0062	0.0314	0.0129	0.0346
623	0.0077	0.0388	0.0156	0.0425
624	0.0045	0.0258	0.0106	0.0283
625	0.0020	0.0040	0.0016	0.0047
626	0.0055	0.0220	0.0068	0.0237
627	0.0051	0.0345	0.0120	0.0369
628	0.0076	0.0422	0.0165	0.0460
629	0.0105	0.0488	0.0194	0.0535
630	0.0113	0.0490	0.0194	0.0539
