Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-25.49780381	21.81986941	-49.65505042	59.93220113	34.88	0.00	0.00	
0.00024414	-25.57101025	21.81986941	-49.65505042	59.96338298	34.88	0.00	0.00	
0.00048828	-25.57101025	21.94789400	-49.65505042	60.01008788	34.88	0.00	0.00	
0.00073242	-25.57101025	21.88388171	-49.65505042	59.98670582	34.88	0.00	0.00	
0.00097656	-25.57101025	21.94789400	-49.72580930	60.06865012	0.00	0.00	0.00	
0.00122070	-25.57101025	21.94789400	-49.72580930	60.06865012	0.00	0.00	0.00	
0.00146484	-25.57101025	21.94789400	-49.65505042	60.01008788	0.00	0.00	0.00	
0.00170898	-25.64421669	22.01190629	-49.65505042	60.06474756	0.00	0.00	0.00	
0.00195313	-25.57101025	22.01190629	-49.58429153	59.97501605	0.00	0.00	0.00	
0.00219727	-25.57101025	22.01190629	-49.65505042	60.03352909	0.00	0.00	0.00	
0.00244141	-25.57101025	22.01190629	-49.72580930	60.09206848	0.00	0.00	0.00	
0.00268555	-25.64421669	21.94789400	-49.72580930	60.09985035	0.00	0.00	0.00	
0.00292969	-25.57101025	21.88388171	-49.65505042	59.98670582	0.00	0.00	0.00	
0.00317383	-25.49780381	21.94789400	-49.72580930	60.03752294	0.00	0.00	0.00	
0.00341797	-25.57101025	21.81986941	-49.79656819	60.08062475	0.00	0.00	0.00	
0.00366211	-25.42459736	21.88388171	-49.72580930	59.98308545	0.00	0.00	0.00	
0.00390625	-25.42459736	22.01190629	-49.65505042	59.97131149	0.00	0.00	0.00	
0.00415039	-25.49780381	21.94789400	-49.72580930	60.03752294	0.00	0.00	0.00	
0.00439453	-25.57101025	21.94789400	-49.79656819	60.12723859	0.00	0.00	0.00	
0.00463867	-25.64421669	22.01190629	-49.72580930	60.12325656	0.00	0.00	0.00	
0.00488281	-25.57101025	22.01190629	-49.65505042	60.03352909	0.00	0.00	0.00	
0.00512695	-25.57101025	22.07591858	-49.72580930	60.11554589	0.00	0.00	0.00	
0.00537109	-25.49780381	21.94789400	-49.79656819	60.09614175	0.00	0.00	0.00	
0.00561523	-25.57101025	21.94789400	-49.72580930	60.06865012	0.00	0.00	0.00	
0.00585938	-25.64421669	21.94789400	-49.72580930	60.09985035	0.00	0.00	0.00	
0.00610352	-25.49780381	22.01190629	-49.72580930	60.06095344	0.00	0.00	0.00	
0.00634766	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.00659180	-25.49780381	21.88388171	-49.65505042	59.95553610	0.00	0.00	0.00	
0.00683594	-25.42459736	21.75585712	-49.72580930	59.93649624	0.00	0.00	0.00	
0.00708008	-25.57101025	21.88388171	-49.65505042	59.98670582	0.00	0.00	0.00	
0.00732422	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.00756836	-25.49780381	21.94789400	-49.65505042	59.97893031	0.00	0.00	0.00	
0.00781250	-25.64421669	21.94789400	-49.65505042	60.04131854	0.00	0.00	0.00	
0.00805664	-25.57101025	22.01190629	-49.65505042	60.03352909	0.00	0.00	0.00	
0.00830078	-25.64421669	22.01190629	-49.72580930	60.12325656	0.00	0.00	0.00	
0.00854492	-25.64421669	21.94789400	-49.72580930	60.09985035	0.00	0.00	0.00	
0.00878906	-25.57101025	21.94789400	-49.79656819	60.12723859	0.00	0.00	0.00	
0.00903320	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.00927734	-25.57101025	21.81986941	-49.65505042	59.96338298	0.00	0.00	0.00	
0.00952148	-25.49780381	21.88388171	-49.72580930	60.01415157	0.00	0.00	0.00	
0.00976563	-25.49780381	21.94789400	-49.72580930	60.03752294	0.00	0.00	0.00	
0.01000977	-25.49780381	21.88388171	-49.72580930	60.01415157	0.00	0.00	0.00	
0.01025391	-25.57101025	21.81986941	-49.72580930	60.02199078	0.00	0.00	0.00	
0.01049805	-25.57101025	21.75585712	-49.79656819	60.05740661	0.00	0.00	0.00	
0.01074219	-25.57101025	21.81986941	-49.79656819	60.08062475	0.00	0.00	0.00	
0.01098633	-25.57101025	21.81986941	-49.65505042	59.96338298	0.00	0.00	0.00	
0.01123047	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.01147461	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.01171875	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.01196289	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.01220703	-25.57101025	21.88388171	-49.79656819	60.10390210	0.00	0.00	0.00	
0.01245117	-25.64421669	21.88388171	-49.79656819	60.13508404	0.00	0.00	0.00	
0.01269531	-25.57101025	21.81986941	-49.72580930	60.02199078	0.00	0.00	0.00	
0.01293945	-25.57101025	21.81986941	-49.72580930	60.02199078	0.00	0.00	0.00	
0.01318359	-25.42459736	21.81986941	-49.79656819	60.01845596	0.00	0.00	0.00	
0.01342773	-25.49780381	21.75585712	-49.79656819	60.02627360	0.00	0.00	0.00	
0.01367188	-25.49780381	21.69184483	-49.72580930	59.94439292	0.00	0.00	0.00	
0.01391602	-25.57101025	21.88388171	-49.79656819	60.10390210	0.00	0.00	0.00	
0.01416016	-25.57101025	22.01190629	-49.72580930	60.09206848	0.00	0.00	0.00	
0.01440430	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.01464844	-25.64421669	21.88388171	-49.65505042	60.01794865	0.00	0.00	0.00	
0.01489258	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.01513672	-25.64421669	22.01190629	-49.72580930	60.12325656	0.00	0.00	0.00	
0.01538086	-25.64421669	22.01190629	-49.65505042	60.06474756	0.00	0.00	0.00	
0.01562500	-25.49780381	21.94789400	-49.65505042	59.97893031	0.00	0.00	0.00	
0.01586914	-25.57101025	22.01190629	-49.65505042	60.03352909	0.00	0.00	0.00	
0.01611328	-25.57101025	21.88388171	-49.72580930	60.04529086	0.00	0.00	0.00	
0.01635742	-25.49780381	21.88388171	-49.72580930	60.01415157	0.00	0.00	0.00	
0.01660156	-25.42459736	21.88388171	-49.65505042	59.92443960	0.00	0.00	0.00	
0.01684570	-25.42459736	21.88388171	-49.72580930	59.98308545	0.00	0.00	0.00	
0.01708984	-25.42459736	21.88388171	-49.65505042	59.92443960	0.00	0.00	0.00	
0.01733398	-25.49780381	21.88388171	-49.58429153	59.89694686	0.00	0.00	0.00	
0.01757813	-25.42459736	21.94789400	-49.58429153	59.88924919	0.00	0.00	0.00	
0.01782227	-25.49780381	22.07591858	-49.58429153	59.96737568	0.00	0.00	0.00	
0.01806641	-25.42459736	21.94789400	-49.65505042	59.94784595	0.00	0.00	0.00	
0.01831055	-25.49780381	22.01190629	-49.72580930	60.06095344	0.00	0.00	0.00	
0.01855469	-25.49780381	21.88388171	-49.65505042	59.95553610	0.00	0.00	0.00	
0.01879883	-25.57101025	22.01190629	-49.72580930	60.09206848	0.00	0.00	0.00	
0.01904297	-25.49780381	21.94789400	-49.79656819	60.09614175	0.00	0.00	0.00	
0.01928711	-25.35139092	21.88388171	-49.72580930	59.95209263	0.00	0.00	0.00	
0.01953125	-25.42459736	21.88388171	-49.72580930	59.98308545	0.00	0.00	0.00	
0.01977539	-25.35139092	21.81986941	-49.79656819	59.98748142	0.00	0.00	0.00	
0.02001953	-25.35139092	21.81986941	-49.79656819	59.98748142	0.00	0.00	0.00	
0.02026367	-25.35139092	21.88388171	-49.79656819	60.01079490	0.00	0.00	0.00	
0.02050781	-25.42459736	21.88388171	-49.72580930	59.98308545	0.00	0.00	0.00	
