Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
59	0.0038	0.0014	0.0036	0.0054
60	0.0044	0.0017	0.0024	0.0053
61	0.0011	0.0039	0.0025	0.0048
62	0.0022	0.0029	0.0005	0.0037
63	0.0031	0.0010	0.0045	0.0055
64	0.0010	0.0035	0.0034	0.0050
65	0.0007	0.0020	0.0017	0.0027
66	0.0020	0.0014	0.0005	0.0025
67	0.0023	0.0035	0.0032	0.0053
68	0.0017	0.0040	0.0033	0.0054
69	0.0024	0.0037	0.0018	0.0048
70	0.0021	0.0013	0.0044	0.0051
71	0.0027	0.0034	0.0017	0.0047
72	0.0019	0.0023	0.0006	0.0031
73	0.0011	0.0004	0.0012	0.0017
74	0.0017	0.0025	0.0008	0.0032
75	0.0022	0.0029	0.0006	0.0037
76	0.0013	0.0013	0.0028	0.0033
77	0.0027	0.0019	0.0018	0.0038
78	0.0029	0.0018	0.0029	0.0045
79	0.0029	0.0022	0.0026	0.0045
80	0.0004	0.0019	0.0011	0.0022
81	0.0011	0.0034	0.0051	0.0062
82	0.0054	0.0033	0.0014	0.0065
83	0.0016	0.0015	0.0019	0.0029
84	0.0023	0.0020	0.0013	0.0033
85	0.0006	0.0013	0.0002	0.0014
86	0.0030	0.0008	0.0020	0.0037
87	0.0013	0.0024	0.0009	0.0029
88	0.0023	0.0004	0.0021	0.0031
89	0.0003	0.0017	0.0024	0.0029
90	0.0027	0.0015	0.0036	0.0047
91	0.0029	0.0020	0.0013	0.0037
92	0.0014	0.0009	0.0022	0.0028
93	0.0022	0.0024	0.0007	0.0033
94	0.0036	0.0015	0.0025	0.0046
95	0.0018	0.0038	0.0048	0.0063
96	0.0003	0.0009	0.0001	0.0010
97	0.0010	0.0013	0.0018	0.0025
98	0.0021	0.0018	0.0019	0.0034
99	0.0009	0.0010	0.0034	0.0037
100	0.0011	0.0024	0.0012	0.0029
101	0.0048	0.0004	0.0024	0.0054
102	0.0008	0.0008	0.0010	0.0015
103	0.0005	0.0006	0.0012	0.0014
104	0.0024	0.0012	0.0016	0.0031
105	0.0013	0.0016	0.0012	0.0024
106	0.0009	0.0013	0.0008	0.0018
107	0.0007	0.0035	0.0026	0.0044
108	0.0009	0.0006	0.0023	0.0025
109	0.0023	0.0011	0.0007	0.0026
110	0.0023	0.0016	0.0032	0.0042
111	0.0017	0.0023	0.0024	0.0038
112	0.0012	0.0005	0.0024	0.0027
113	0.0013	0.0032	0.0011	0.0036
114	0.0028	0.0009	0.0034	0.0045
115	0.0006	0.0022	0.0020	0.0031
116	0.0014	0.0012	0.0026	0.0032
117	0.0026	0.0022	0.0023	0.0041
118	0.0010	0.0005	0.0002	0.0012
119	0.0008	0.0019	0.0011	0.0023
120	0.0014	0.0024	0.0004	0.0028
121	0.0028	0.0016	0.0002	0.0032
122	0.0016	0.0015	0.0027	0.0034
123	0.0024	0.0014	0.0012	0.0030
124	0.0009	0.0020	0.0026	0.0034
125	0.0020	0.0019	0.0026	0.0038
126	0.0012	0.0012	0.0025	0.0030
127	0.0033	0.0010	0.0003	0.0035
128	0.0013	0.0021	0.0015	0.0029
129	0.0010	0.0016	0.0010	0.0021
130	0.0019	0.0026	0.0009	0.0033
131	0.0008	0.0017	0.0025	0.0031
132	0.0011	0.0014	0.0020	0.0027
133	0.0021	0.0011	0.0014	0.0028
134	0.0013	0.0021	0.0015	0.0029
135	0.0011	0.0025	0.0008	0.0029
136	0.0014	0.0011	0.0013	0.0021
137	0.0006	0.0010	0.0005	0.0012
138	0.0014	0.0005	0.0011	0.0018
139	0.0014	0.0011	0.0020	0.0026
140	0.0026	0.0027	0.0031	0.0049
141	0.0010	0.0018	0.0019	0.0027
142	0.0016	0.0021	0.0021	0.0034
143	0.0010	0.0016	0.0023	0.0030
144	0.0024	0.0021	0.0023	0.0039
145	0.0014	0.0002	0.0013	0.0019
146	0.0018	0.0012	0.0025	0.0033
147	0.0022	0.0017	0.0027	0.0039
148	0.0003	0.0008	0.0030	0.0031
149	0.0007	0.0014	0.0024	0.0028
150	0.0016	0.0023	0.0016	0.0032
151	0.0013	0.0025	0.0004	0.0028
152	0.0012	0.0007	0.0020	0.0024
153	0.0006	0.0017	0.0013	0.0022
154	0.0006	0.0016	0.0010	0.0020
155	0.0013	0.0009	0.0029	0.0033
156	0.0018	0.0005	0.0003	0.0019
157	0.0005	0.0002	0.0013	0.0014
158	0.0019	0.0003	0.0013	0.0023
159	0.0031	0.0016	0.0016	0.0038
160	0.0005	0.0012	0.0003	0.0013
161	0.0006	0.0016	0.0019	0.0025
162	0.0003	0.0006	0.0013	0.0015
163	0.0005	0.0007	0.0017	0.0019
164	0.0020	0.0011	0.0028	0.0036
165	0.0018	0.0016	0.0007	0.0025
166	0.0013	0.0015	0.0011	0.0023
167	0.0008	0.0007	0.0005	0.0012
168	0.0020	0.0006	0.0031	0.0038
169	0.0016	0.0005	0.0003	0.0017
170	0.0011	0.0026	0.0014	0.0031
171	0.0018	0.0027	0.0017	0.0037
172	0.0015	0.0010	0.0027	0.0032
173	0.0007	0.0013	0.0009	0.0017
174	0.0004	0.0002	0.0021	0.0021
175	0.0013	0.0006	0.0025	0.0029
176	0.0024	0.0020	0.0015	0.0034
177	0.0029	0.0020	0.0016	0.0039
178	0.0009	0.0010	0.0015	0.0020
179	0.0025	0.0014	0.0020	0.0035
180	0.0009	0.0023	0.0006	0.0026
181	0.0010	0.0014	0.0015	0.0023
182	0.0014	0.0008	0.0010	0.0019
183	0.0017	0.0014	0.0005	0.0022
184	0.0016	0.0014	0.0018	0.0027
185	0.0005	0.0005	0.0020	0.0021
186	0.0010	0.0029	0.0011	0.0033
187	0.0017	0.0028	0.0013	0.0036
188	0.0010	0.0015	0.0009	0.0021
189	0.0024	0.0021	0.0011	0.0033
190	0.0006	0.0005	0.0025	0.0026
191	0.0013	0.0009	0.0015	0.0021
192	0.0003	0.0006	0.0017	0.0018
193	0.0012	0.0008	0.0017	0.0022
194	0.0028	0.0019	0.0014	0.0036
195	0.0008	0.0009	0.0018	0.0022
196	0.0003	0.0012	0.0007	0.0014
197	0.0013	0.0006	0.0025	0.0029
198	0.0012	0.0010	0.0011	0.0019
199	0.0017	0.0023	0.0006	0.0030
200	0.0005	0.0034	0.0023	0.0041
201	0.0013	0.0002	0.0032	0.0034
202	0.0004	0.0015	0.0008	0.0018
203	0.0008	0.0024	0.0006	0.0026
204	0.0007	0.0012	0.0021	0.0025
205	0.0010	0.0005	0.0026	0.0028
206	0.0004	0.0014	0.0006	0.0016
207	0.0013	0.0026	0.0010	0.0031
208	0.0006	0.0007	0.0017	0.0020
209	0.0013	0.0003	0.0012	0.0018
210	0.0006	0.0007	0.0024	0.0025
211	0.0009	0.0018	0.0018	0.0027
212	0.0007	0.0000	0.0005	0.0009
213	0.0002	0.0012	0.0014	0.0019
214	0.0007	0.0008	0.0010	0.0015
215	0.0023	0.0022	0.0012	0.0034
216	0.0002	0.0008	0.0018	0.0020
217	0.0023	0.0010	0.0028	0.0038
218	0.0022	0.0012	0.0012	0.0028
219	0.0009	0.0005	0.0028	0.0030
220	0.0017	0.0010	0.0007	0.0021
221	0.0028	0.0018	0.0007	0.0034
222	0.0004	0.0005	0.0023	0.0023
223	0.0012	0.0004	0.0012	0.0018
224	0.0012	0.0012	0.0016	0.0024
225	0.0006	0.0004	0.0025	0.0026
226	0.0004	0.0014	0.0008	0.0017
227	0.0014	0.0018	0.0015	0.0027
228	0.0025	0.0004	0.0012	0.0027
229	0.0004	0.0003	0.0021	0.0022
230	0.0033	0.0010	0.0028	0.0045
231	0.0005	0.0009	0.0018	0.0021
232	0.0013	0.0011	0.0022	0.0027
233	0.0023	0.0031	0.0016	0.0042
234	0.0020	0.0010	0.0002	0.0022
235	0.0007	0.0004	0.0003	0.0009
236	0.0009	0.0007	0.0003	0.0012
237	0.0021	0.0016	0.0016	0.0031
238	0.0005	0.0011	0.0026	0.0028
239	0.0011	0.0020	0.0019	0.0029
240	0.0016	0.0011	0.0002	0.0020
241	0.0016	0.0005	0.0013	0.0021
242	0.0031	0.0007	0.0014	0.0035
243	0.0007	0.0017	0.0015	0.0024
244	0.0015	0.0017	0.0017	0.0029
245	0.0003	0.0008	0.0010	0.0013
246	0.0008	0.0015	0.0013	0.0021
247	0.0005	0.0016	0.0011	0.0020
248	0.0012	0.0018	0.0006	0.0022
249	0.0003	0.0015	0.0006	0.0016
250	0.0004	0.0028	0.0031	0.0042
251	0.0016	0.0012	0.0009	0.0022
252	0.0017	0.0015	0.0007	0.0024
253	0.0002	0.0022	0.0012	0.0025
254	0.0009	0.0008	0.0010	0.0015
255	0.0007	0.0015	0.0015	0.0022
256	0.0018	0.0015	0.0020	0.0031
257	0.0008	0.0003	0.0009	0.0012
258	0.0004	0.0015	0.0007	0.0017
259	0.0009	0.0005	0.0008	0.0013
260	0.0008	0.0009	0.0023	0.0026
261	0.0010	0.0006	0.0019	0.0022
262	0.0024	0.0021	0.0030	0.0044
263	0.0008	0.0015	0.0010	0.0020
264	0.0007	0.0009	0.0002	0.0011
265	0.0016	0.0008	0.0013	0.0022
266	0.0015	0.0007	0.0009	0.0019
267	0.0011	0.0006	0.0010	0.0016
268	0.0011	0.0011	0.0027	0.0032
269	0.0026	0.0012	0.0013	0.0031
270	0.0010	0.0010	0.0009	0.0017
271	0.0003	0.0003	0.0009	0.0010
272	0.0011	0.0024	0.0007	0.0027
273	0.0005	0.0003	0.0004	0.0007
274	0.0010	0.0014	0.0002	0.0017
275	0.0009	0.0012	0.0007	0.0016
276	0.0010	0.0013	0.0018	0.0024
277	0.0011	0.0001	0.0003	0.0012
278	0.0010	0.0019	0.0014	0.0026
279	0.0010	0.0013	0.0014	0.0022
280	0.0013	0.0019	0.0017	0.0028
281	0.0011	0.0006	0.0008	0.0015
282	0.0009	0.0017	0.0005	0.0019
283	0.0004	0.0005	0.0013	0.0014
284	0.0029	0.0004	0.0011	0.0031
285	0.0008	0.0015	0.0004	0.0017
286	0.0019	0.0005	0.0008	0.0021
287	0.0023	0.0035	0.0018	0.0045
288	0.0002	0.0017	0.0009	0.0019
289	0.0006	0.0009	0.0012	0.0016
290	0.0002	0.0001	0.0008	0.0009
291	0.0014	0.0010	0.0007	0.0018
292	0.0014	0.0009	0.0006	0.0018
293	0.0017	0.0011	0.0007	0.0021
294	0.0016	0.0015	0.0007	0.0023
295	0.0013	0.0005	0.0011	0.0017
296	0.0008	0.0006	0.0006	0.0011
297	0.0013	0.0008	0.0010	0.0018
298	0.0007	0.0006	0.0008	0.0012
299	0.0004	0.0012	0.0020	0.0024
300	0.0047	0.0032	0.0062	0.0084
301	0.0010	0.0008	0.0012	0.0017
302	0.0010	0.0016	0.0007	0.0020
303	0.0006	0.0011	0.0001	0.0013
304	0.0015	0.0011	0.0011	0.0021
305	0.0022	0.0013	0.0018	0.0031
306	0.0008	0.0008	0.0004	0.0012
307	0.0010	0.0015	0.0013	0.0022
308	0.0016	0.0010	0.0012	0.0022
309	0.0008	0.0012	0.0012	0.0018
310	0.0022	0.0008	0.0022	0.0032
311	0.0008	0.0013	0.0008	0.0017
312	0.0029	0.0005	0.0020	0.0036
313	0.0007	0.0021	0.0007	0.0023
314	0.0006	0.0013	0.0005	0.0015
315	0.0021	0.0009	0.0008	0.0024
316	0.0009	0.0006	0.0019	0.0022
317	0.0008	0.0008	0.0017	0.0020
318	0.0015	0.0002	0.0016	0.0022
319	0.0018	0.0005	0.0014	0.0024
320	0.0017	0.0019	0.0009	0.0027
321	0.0016	0.0009	0.0017	0.0025
322	0.0007	0.0002	0.0017	0.0019
323	0.0004	0.0012	0.0002	0.0013
324	0.0005	0.0007	0.0017	0.0020
325	0.0004	0.0007	0.0011	0.0013
326	0.0009	0.0013	0.0009	0.0018
327	0.0005	0.0008	0.0032	0.0033
328	0.0026	0.0008	0.0013	0.0030
329	0.0012	0.0010	0.0007	0.0017
330	0.0018	0.0017	0.0014	0.0028
331	0.0004	0.0011	0.0006	0.0013
332	0.0003	0.0006	0.0019	0.0020
333	0.0014	0.0014	0.0016	0.0025
334	0.0016	0.0005	0.0011	0.0020
335	0.0006	0.0009	0.0012	0.0016
336	0.0005	0.0009	0.0008	0.0013
337	0.0012	0.0006	0.0008	0.0016
338	0.0017	0.0007	0.0009	0.0020
339	0.0010	0.0009	0.0016	0.0021
340	0.0011	0.0015	0.0020	0.0027
341	0.0018	0.0009	0.0010	0.0023
342	0.0017	0.0010	0.0014	0.0024
343	0.0013	0.0008	0.0003	0.0015
344	0.0013	0.0020	0.0005	0.0024
345	0.0007	0.0006	0.0006	0.0011
346	0.0004	0.0017	0.0011	0.0021
347	0.0007	0.0008	0.0021	0.0024
348	0.0029	0.0008	0.0017	0.0035
349	0.0015	0.0013	0.0012	0.0023
350	0.0011	0.0003	0.0007	0.0013
351	0.0013	0.0012	0.0026	0.0032
352	0.0028	0.0020	0.0009	0.0036
353	0.0012	0.0013	0.0013	0.0022
354	0.0011	0.0013	0.0014	0.0022
355	0.0017	0.0008	0.0017	0.0025
356	0.0011	0.0008	0.0019	0.0023
357	0.0011	0.0008	0.0009	0.0017
358	0.0012	0.0023	0.0008	0.0027
359	0.0017	0.0011	0.0014	0.0024
360	0.0003	0.0007	0.0010	0.0013
361	0.0011	0.0014	0.0004	0.0019
362	0.0017	0.0004	0.0008	0.0019
363	0.0014	0.0010	0.0006	0.0018
364	0.0004	0.0005	0.0014	0.0015
365	0.0021	0.0008	0.0012	0.0026
366	0.0012	0.0019	0.0013	0.0026
367	0.0024	0.0012	0.0005	0.0027
368	0.0018	0.0017	0.0005	0.0026
369	0.0026	0.0014	0.0004	0.0030
370	0.0021	0.0008	0.0011	0.0025
371	0.0014	0.0011	0.0017	0.0025
372	0.0010	0.0008	0.0003	0.0013
373	0.0012	0.0025	0.0008	0.0029
374	0.0003	0.0012	0.0005	0.0013
375	0.0013	0.0006	0.0005	0.0015
376	0.0010	0.0018	0.0014	0.0025
377	0.0013	0.0018	0.0011	0.0025
378	0.0011	0.0016	0.0015	0.0025
379	0.0031	0.0015	0.0013	0.0037
380	0.0015	0.0012	0.0011	0.0022
381	0.0009	0.0002	0.0021	0.0022
382	0.0011	0.0009	0.0015	0.0020
383	0.0005	0.0009	0.0015	0.0018
384	0.0012	0.0006	0.0015	0.0020
385	0.0019	0.0007	0.0005	0.0020
386	0.0008	0.0013	0.0019	0.0024
387	0.0007	0.0018	0.0016	0.0025
388	0.0002	0.0005	0.0013	0.0014
389	0.0004	0.0009	0.0013	0.0016
390	0.0019	0.0015	0.0010	0.0027
391	0.0024	0.0007	0.0003	0.0026
392	0.0004	0.0009	0.0019	0.0021
393	0.0010	0.0019	0.0007	0.0023
394	0.0019	0.0005	0.0007	0.0021
395	0.0021	0.0004	0.0009	0.0023
396	0.0018	0.0019	0.0005	0.0027
397	0.0010	0.0002	0.0013	0.0016
398	0.0027	0.0012	0.0005	0.0030
399	0.0008	0.0008	0.0012	0.0016
400	0.0033	0.0003	0.0017	0.0038
401	0.0010	0.0018	0.0007	0.0021
402	0.0003	0.0011	0.0020	0.0023
403	0.0010	0.0007	0.0002	0.0012
404	0.0015	0.0007	0.0007	0.0018
405	0.0017	0.0010	0.0007	0.0021
406	0.0023	0.0015	0.0011	0.0029
407	0.0008	0.0004	0.0009	0.0013
408	0.0018	0.0014	0.0012	0.0025
409	0.0004	0.0003	0.0008	0.0010
410	0.0013	0.0005	0.0021	0.0025
411	0.0008	0.0008	0.0008	0.0014
412	0.0013	0.0007	0.0015	0.0021
413	0.0025	0.0013	0.0015	0.0032
414	0.0010	0.0007	0.0010	0.0016
415	0.0002	0.0022	0.0026	0.0034
416	0.0008	0.0008	0.0012	0.0017
417	0.0012	0.0011	0.0013	0.0021
418	0.0009	0.0012	0.0010	0.0018
419	0.0004	0.0011	0.0018	0.0021
420	0.0003	0.0010	0.0020	0.0023
421	0.0007	0.0014	0.0011	0.0019
422	0.0003	0.0013	0.0006	0.0015
423	0.0015	0.0017	0.0006	0.0023
424	0.0008	0.0007	0.0004	0.0011
425	0.0011	0.0008	0.0013	0.0019
426	0.0011	0.0014	0.0020	0.0027
427	0.0014	0.0004	0.0014	0.0020
428	0.0014	0.0012	0.0016	0.0024
429	0.0006	0.0010	0.0022	0.0025
430	0.0003	0.0014	0.0024	0.0027
431	0.0018	0.0013	0.0004	0.0022
432	0.0014	0.0005	0.0025	0.0029
433	0.0022	0.0012	0.0013	0.0028
434	0.0007	0.0011	0.0015	0.0020
435	0.0011	0.0013	0.0012	0.0021
436	0.0003	0.0015	0.0006	0.0016
437	0.0010	0.0006	0.0016	0.0020
438	0.0006	0.0008	0.0003	0.0010
439	0.0017	0.0008	0.0019	0.0026
440	0.0002	0.0009	0.0006	0.0011
441	0.0005	0.0014	0.0011	0.0019
442	0.0009	0.0016	0.0007	0.0020
443	0.0009	0.0006	0.0009	0.0014
444	0.0009	0.0016	0.0030	0.0035
445	0.0009	0.0009	0.0009	0.0015
446	0.0019	0.0007	0.0008	0.0022
447	0.0012	0.0015	0.0019	0.0027
448	0.0013	0.0020	0.0017	0.0029
449	0.0011	0.0013	0.0012	0.0021
450	0.0006	0.0013	0.0012	0.0019
451	0.0010	0.0010	0.0008	0.0016
452	0.0008	0.0008	0.0011	0.0016
453	0.0009	0.0012	0.0015	0.0021
454	0.0013	0.0012	0.0010	0.0020
455	0.0005	0.0010	0.0012	0.0016
456	0.0005	0.0001	0.0004	0.0007
457	0.0009	0.0014	0.0008	0.0019
458	0.0013	0.0026	0.0007	0.0030
459	0.0009	0.0011	0.0011	0.0018
460	0.0006	0.0017	0.0023	0.0029
461	0.0008	0.0021	0.0004	0.0023
462	0.0009	0.0016	0.0012	0.0022
463	0.0006	0.0010	0.0021	0.0025
464	0.0005	0.0013	0.0013	0.0020
465	0.0010	0.0012	0.0005	0.0016
466	0.0003	0.0012	0.0005	0.0013
467	0.0010	0.0022	0.0017	0.0030
468	0.0008	0.0003	0.0009	0.0012
469	0.0007	0.0000	0.0011	0.0013
470	0.0004	0.0008	0.0019	0.0021
471	0.0007	0.0003	0.0004	0.0009
472	0.0010	0.0012	0.0016	0.0023
473	0.0022	0.0014	0.0004	0.0026
474	0.0018	0.0020	0.0004	0.0027
475	0.0011	0.0013	0.0019	0.0026
476	0.0010	0.0011	0.0010	0.0018
477	0.0021	0.0013	0.0006	0.0026
478	0.0012	0.0014	0.0007	0.0019
479	0.0014	0.0008	0.0013	0.0021
480	0.0015	0.0007	0.0012	0.0020
481	0.0014	0.0010	0.0010	0.0020
482	0.0005	0.0012	0.0021	0.0024
483	0.0002	0.0012	0.0004	0.0013
484	0.0016	0.0011	0.0005	0.0020
485	0.0008	0.0008	0.0006	0.0013
486	0.0017	0.0019	0.0016	0.0030
487	0.0006	0.0011	0.0010	0.0016
488	0.0009	0.0005	0.0015	0.0018
489	0.0007	0.0005	0.0008	0.0012
490	0.0015	0.0017	0.0008	0.0024
491	0.0004	0.0014	0.0011	0.0018
492	0.0008	0.0004	0.0006	0.0010
493	0.0017	0.0007	0.0004	0.0019
494	0.0015	0.0017	0.0009	0.0024
495	0.0009	0.0005	0.0013	0.0016
496	0.0006	0.0007	0.0003	0.0010
497	0.0028	0.0012	0.0004	0.0031
498	0.0003	0.0008	0.0005	0.0010
499	0.0012	0.0011	0.0008	0.0018
500	0.0023	0.0021	0.0015	0.0035
501	0.0001	0.0024	0.0003	0.0024
502	0.0006	0.0015	0.0015	0.0022
503	0.0024	0.0001	0.0014	0.0027
504	0.0013	0.0011	0.0007	0.0018
505	0.0005	0.0009	0.0005	0.0012
506	0.0027	0.0011	0.0010	0.0031
507	0.0007	0.0016	0.0017	0.0025
508	0.0014	0.0007	0.0003	0.0016
509	0.0010	0.0012	0.0004	0.0016
510	0.0010	0.0006	0.0004	0.0012
511	0.0005	0.0010	0.0020	0.0023
512	0.0016	0.0008	0.0004	0.0018
513	0.0003	0.0005	0.0008	0.0010
514	0.0015	0.0006	0.0002	0.0016
515	0.0008	0.0008	0.0005	0.0013
516	0.0011	0.0005	0.0012	0.0016
517	0.0008	0.0008	0.0008	0.0014
518	0.0005	0.0014	0.0017	0.0023
519	0.0016	0.0005	0.0007	0.0018
520	0.0005	0.0003	0.0015	0.0016
521	0.0009	0.0003	0.0005	0.0011
522	0.0023	0.0019	0.0013	0.0032
523	0.0006	0.0013	0.0014	0.0020
524	0.0015	0.0017	0.0012	0.0025
525	0.0002	0.0006	0.0019	0.0020
526	0.0008	0.0011	0.0011	0.0017
527	0.0009	0.0009	0.0006	0.0014
528	0.0011	0.0007	0.0011	0.0017
529	0.0006	0.0011	0.0019	0.0023
530	0.0012	0.0003	0.0007	0.0014
531	0.0010	0.0015	0.0003	0.0018
532	0.0008	0.0009	0.0002	0.0012
533	0.0010	0.0005	0.0013	0.0017
534	0.0012	0.0006	0.0024	0.0027
535	0.0025	0.0015	0.0018	0.0034
536	0.0010	0.0009	0.0004	0.0014
537	0.0005	0.0006	0.0008	0.0011
538	0.0008	0.0012	0.0005	0.0015
539	0.0016	0.0008	0.0005	0.0019
540	0.0013	0.0007	0.0010	0.0018
541	0.0001	0.0009	0.0011	0.0014
542	0.0015	0.0009	0.0010	0.0020
543	0.0005	0.0011	0.0009	0.0015
544	0.0006	0.0017	0.0011	0.0021
545	0.0017	0.0010	0.0011	0.0023
546	0.0020	0.0010	0.0013	0.0026
547	0.0002	0.0012	0.0015	0.0019
548	0.0011	0.0008	0.0009	0.0016
549	0.0009	0.0005	0.0010	0.0015
550	0.0005	0.0010	0.0008	0.0014
551	0.0006	0.0005	0.0013	0.0015
552	0.0014	0.0002	0.0009	0.0017
553	0.0005	0.0009	0.0021	0.0024
554	0.0017	0.0005	0.0008	0.0019
555	0.0007	0.0013	0.0010	0.0018
556	0.0011	0.0014	0.0005	0.0018
557	0.0027	0.0020	0.0027	0.0043
558	0.0009	0.0005	0.0013	0.0017
559	0.0008	0.0012	0.0031	0.0034
560	0.0017	0.0013	0.0007	0.0022
561	0.0026	0.0006	0.0019	0.0033
562	0.0018	0.0007	0.0010	0.0022
563	0.0011	0.0016	0.0003	0.0020
564	0.0007	0.0021	0.0007	0.0023
565	0.0019	0.0011	0.0006	0.0022
566	0.0008	0.0012	0.0027	0.0031
567	0.0010	0.0001	0.0017	0.0020
568	0.0012	0.0005	0.0010	0.0016
569	0.0008	0.0005	0.0016	0.0019
570	0.0009	0.0009	0.0005	0.0014
571	0.0011	0.0011	0.0016	0.0023
572	0.0014	0.0015	0.0016	0.0026
573	0.0014	0.0016	0.0005	0.0022
574	0.0014	0.0003	0.0024	0.0028
575	0.0021	0.0010	0.0002	0.0023
576	0.0012	0.0008	0.0007	0.0016
577	0.0012	0.0015	0.0005	0.0020
578	0.0012	0.0006	0.0016	0.0021
579	0.0011	0.0004	0.0011	0.0016
580	0.0004	0.0010	0.0009	0.0014
581	0.0011	0.0010	0.0008	0.0017
582	0.0006	0.0017	0.0005	0.0018
583	0.0013	0.0007	0.0014	0.0020
584	0.0004	0.0004	0.0005	0.0008
585	0.0011	0.0006	0.0005	0.0014
586	0.0020	0.0007	0.0012	0.0024
587	0.0013	0.0005	0.0006	0.0015
588	0.0024	0.0013	0.0028	0.0039
589	0.0003	0.0009	0.0003	0.0010
590	0.0007	0.0005	0.0015	0.0017
591	0.0005	0.0003	0.0017	0.0018
592	0.0005	0.0010	0.0029	0.0031
593	0.0018	0.0013	0.0018	0.0028
594	0.0012	0.0004	0.0018	0.0022
595	0.0008	0.0018	0.0006	0.0021
596	0.0006	0.0015	0.0007	0.0018
597	0.0008	0.0011	0.0019	0.0023
598	0.0013	0.0003	0.0020	0.0024
599	0.0008	0.0013	0.0004	0.0016
600	0.0024	0.0010	0.0021	0.0034
601	0.0005	0.0007	0.0018	0.0020
602	0.0004	0.0014	0.0003	0.0015
603	0.0007	0.0006	0.0005	0.0010
604	0.0003	0.0019	0.0002	0.0019
605	0.0016	0.0004	0.0015	0.0022
606	0.0015	0.0009	0.0003	0.0017
607	0.0003	0.0011	0.0010	0.0015
608	0.0008	0.0006	0.0010	0.0014
609	0.0008	0.0007	0.0012	0.0016
610	0.0012	0.0013	0.0013	0.0022
611	0.0007	0.0013	0.0010	0.0018
612	0.0010	0.0007	0.0010	0.0016
613	0.0002	0.0005	0.0006	0.0008
614	0.0012	0.0011	0.0009	0.0018
615	0.0021	0.0017	0.0006	0.0028
616	0.0010	0.0009	0.0007	0.0016
617	0.0002	0.0010	0.0010	0.0014
618	0.0013	0.0016	0.0006	0.0021
619	0.0004	0.0002	0.0015	0.0015
620	0.0014	0.0011	0.0004	0.0019
621	0.0007	0.0015	0.0004	0.0017
622	0.0017	0.0018	0.0014	0.0028
623	0.0008	0.0002	0.0007	0.0011
624	0.0029	0.0004	0.0005	0.0029
625	0.0017	0.0021	0.0005	0.0028
626	0.0008	0.0002	0.0006	0.0011
627	0.0002	0.0015	0.0007	0.0017
628	0.0011	0.0012	0.0003	0.0016
629	0.0013	0.0012	0.0028	0.0033
630	0.0018	0.0007	0.0011	0.0022
