Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-159.83162518	231.78018179	215.40774810	354.49781244	223.94	0.00	0.00	
0.00024414	-160.27086384	232.22826783	215.97381921	355.33281407	223.94	0.00	0.00	
0.00048828	-160.78330893	233.12443989	217.03520255	356.79483748	223.94	0.00	0.00	
0.00073242	-161.44216691	234.21264883	218.30886255	358.57760331	223.94	0.00	0.00	
0.00097656	-161.95461201	235.10882089	219.29948700	359.99683194	0.00	0.00	0.00	
0.00122070	-162.02781845	235.10882089	219.29948700	360.02977184	0.00	0.00	0.00	
0.00146484	-161.58857980	234.72474715	218.66265700	359.19344873	0.00	0.00	0.00	
0.00170898	-161.36896047	234.34067341	218.23810366	358.58522349	0.00	0.00	0.00	
0.00195313	-161.00292826	233.89258738	217.53051477	357.69709279	0.00	0.00	0.00	
0.00219727	-160.71010249	233.57252592	217.10596144	357.09783029	0.00	0.00	0.00	
0.00244141	-160.78330893	233.50851363	217.03520255	357.04590393	0.00	0.00	0.00	
0.00268555	-160.85651537	233.38048905	216.89368477	356.90915049	0.00	0.00	0.00	
0.00292969	-160.92972182	233.50851363	217.10596144	357.15486808	0.00	0.00	0.00	
0.00317383	-160.63689605	233.18845218	216.61064921	356.51260841	0.00	0.00	0.00	
0.00341797	-160.41727672	232.80437844	216.18609588	355.90449469	0.00	0.00	0.00	
0.00366211	-160.19765739	232.54832928	215.97381921	355.50907931	0.00	0.00	0.00	
0.00390625	-160.63689605	233.06042760	216.61064921	356.42888300	0.00	0.00	0.00	
0.00415039	-161.29575403	233.89258738	217.67203255	357.91504083	0.00	0.00	0.00	
0.00439453	-161.36896047	234.14863654	217.81355033	358.20143509	0.00	0.00	0.00	
0.00463867	-161.36896047	234.21264883	217.81355033	358.24328184	0.00	0.00	0.00	
0.00488281	-161.58857980	234.46869799	218.16734477	358.72472703	0.00	0.00	0.00	
0.00512695	-161.51537335	234.40468570	218.02582699	358.56384891	0.00	0.00	0.00	
0.00537109	-161.36896047	234.21264883	217.67203255	358.15725600	0.00	0.00	0.00	
0.00561523	-161.22254758	233.89258738	217.38899699	357.70997791	0.00	0.00	0.00	
0.00585938	-160.92972182	233.57252592	217.03520255	357.15371953	0.00	0.00	0.00	
0.00610352	-160.56368960	232.99641531	216.18609588	356.09613311	0.00	0.00	0.00	
0.00634766	-160.41727672	232.67635386	215.97381921	355.69183137	0.00	0.00	0.00	
0.00659180	-160.63689605	232.86839073	216.18609588	356.04540135	0.00	0.00	0.00	
0.00683594	-160.78330893	233.06042760	216.61064921	356.49489295	0.00	0.00	0.00	
0.00708008	-160.78330893	233.18845218	216.75216699	356.66458831	0.00	0.00	0.00	
0.00732422	-161.00292826	233.38048905	216.89368477	356.97516170	0.00	0.00	0.00	
0.00756836	-161.29575403	233.95659967	217.60127366	357.91385150	0.00	0.00	0.00	
0.00781250	-161.58857980	234.40468570	218.09658588	358.63985636	0.00	0.00	0.00	
0.00805664	-161.73499268	234.72474715	218.45038033	359.13017619	0.00	0.00	0.00	
0.00830078	-161.66178624	234.53271028	218.23810366	358.84257720	0.00	0.00	0.00	
0.00854492	-161.51537335	234.27666112	217.88430922	358.39411543	0.00	0.00	0.00	
0.00878906	-161.14934114	233.82857509	217.17672033	357.50614055	0.00	0.00	0.00	
0.00903320	-160.78330893	233.18845218	216.53989032	356.53562341	0.00	0.00	0.00	
0.00927734	-160.71010249	232.99641531	216.39837255	356.29106392	0.00	0.00	0.00	
0.00952148	-160.85651537	233.25246447	216.82292588	356.78244339	0.00	0.00	0.00	
0.00976563	-160.49048316	232.61234157	216.04457810	355.72595683	0.00	0.00	0.00	
0.01000977	-160.05124451	231.97221867	215.26623032	354.63651958	0.00	0.00	0.00	
0.01025391	-160.19765739	232.03623096	215.62002477	354.95928920	0.00	0.00	0.00	
0.01049805	-160.41727672	232.35629241	215.90306032	355.43955991	0.00	0.00	0.00	
0.01074219	-161.00292826	233.18845218	217.10596144	356.97870473	0.00	0.00	0.00	
0.01098633	-161.66178624	234.14863654	218.09658588	358.50556188	0.00	0.00	0.00	
0.01123047	-161.73499268	234.53271028	218.45038033	359.00469177	0.00	0.00	0.00	
