Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
143	0.0008	0.0015	0.0008	0.0019
144	0.0023	0.0018	0.0004	0.0030
145	0.0011	0.0020	0.0012	0.0026
146	0.0037	0.0015	0.0003	0.0040
147	0.0030	0.0028	0.0016	0.0044
148	0.0019	0.0023	0.0006	0.0031
149	0.0023	0.0011	0.0014	0.0029
150	0.0036	0.0053	0.0018	0.0066
151	0.0012	0.0022	0.0012	0.0028
152	0.0023	0.0014	0.0028	0.0039
153	0.0020	0.0010	0.0014	0.0027
154	0.0022	0.0018	0.0017	0.0033
155	0.0038	0.0009	0.0013	0.0041
156	0.0032	0.0035	0.0010	0.0049
157	0.0034	0.0016	0.0016	0.0041
158	0.0016	0.0049	0.0020	0.0055
159	0.0027	0.0018	0.0010	0.0034
160	0.0029	0.0026	0.0005	0.0040
161	0.0022	0.0020	0.0008	0.0031
162	0.0044	0.0019	0.0010	0.0048
163	0.0015	0.0020	0.0005	0.0025
164	0.0010	0.0016	0.0019	0.0026
165	0.0036	0.0037	0.0013	0.0053
166	0.0019	0.0008	0.0016	0.0026
167	0.0011	0.0023	0.0011	0.0028
168	0.0026	0.0028	0.0022	0.0044
169	0.0035	0.0005	0.0008	0.0036
170	0.0004	0.0023	0.0016	0.0029
171	0.0009	0.0025	0.0007	0.0028
172	0.0026	0.0023	0.0016	0.0038
173	0.0026	0.0016	0.0010	0.0032
174	0.0031	0.0018	0.0019	0.0040
175	0.0020	0.0018	0.0021	0.0035
176	0.0017	0.0018	0.0031	0.0039
177	0.0028	0.0034	0.0013	0.0046
178	0.0012	0.0008	0.0019	0.0024
179	0.0005	0.0023	0.0009	0.0026
180	0.0025	0.0013	0.0007	0.0030
181	0.0025	0.0015	0.0016	0.0033
182	0.0008	0.0022	0.0007	0.0024
183	0.0020	0.0018	0.0005	0.0027
184	0.0018	0.0020	0.0013	0.0029
185	0.0021	0.0019	0.0004	0.0028
186	0.0020	0.0012	0.0010	0.0025
187	0.0017	0.0014	0.0022	0.0031
188	0.0004	0.0015	0.0036	0.0039
189	0.0035	0.0019	0.0007	0.0041
190	0.0014	0.0013	0.0013	0.0023
191	0.0010	0.0007	0.0004	0.0012
192	0.0010	0.0028	0.0009	0.0031
193	0.0004	0.0008	0.0010	0.0013
194	0.0003	0.0011	0.0022	0.0025
195	0.0031	0.0005	0.0020	0.0037
196	0.0014	0.0026	0.0014	0.0033
197	0.0022	0.0043	0.0005	0.0048
198	0.0007	0.0015	0.0018	0.0024
199	0.0008	0.0017	0.0018	0.0026
200	0.0052	0.0086	0.0012	0.0101
201	0.0018	0.0025	0.0033	0.0046
202	0.0034	0.0015	0.0010	0.0038
203	0.0040	0.0026	0.0009	0.0048
204	0.0028	0.0013	0.0006	0.0031
205	0.0005	0.0006	0.0007	0.0011
206	0.0031	0.0027	0.0013	0.0043
207	0.0018	0.0014	0.0023	0.0032
208	0.0036	0.0030	0.0015	0.0049
209	0.0021	0.0016	0.0017	0.0031
210	0.0014	0.0011	0.0035	0.0039
211	0.0003	0.0010	0.0008	0.0013
212	0.0032	0.0023	0.0016	0.0042
213	0.0023	0.0019	0.0039	0.0049
214	0.0029	0.0012	0.0012	0.0034
215	0.0012	0.0007	0.0012	0.0018
216	0.0018	0.0035	0.0016	0.0043
217	0.0010	0.0023	0.0012	0.0028
218	0.0027	0.0010	0.0034	0.0044
219	0.0014	0.0024	0.0017	0.0033
220	0.0004	0.0015	0.0024	0.0029
221	0.0009	0.0011	0.0010	0.0018
222	0.0010	0.0006	0.0009	0.0014
223	0.0021	0.0018	0.0025	0.0038
224	0.0014	0.0008	0.0010	0.0019
225	0.0020	0.0007	0.0032	0.0039
226	0.0022	0.0031	0.0003	0.0038
227	0.0017	0.0023	0.0014	0.0032
228	0.0015	0.0021	0.0022	0.0034
229	0.0012	0.0015	0.0031	0.0036
230	0.0025	0.0022	0.0011	0.0035
231	0.0020	0.0018	0.0006	0.0027
232	0.0019	0.0013	0.0007	0.0024
233	0.0006	0.0024	0.0022	0.0033
234	0.0017	0.0004	0.0011	0.0021
235	0.0020	0.0032	0.0016	0.0041
236	0.0011	0.0007	0.0007	0.0015
237	0.0012	0.0015	0.0005	0.0020
238	0.0022	0.0009	0.0018	0.0030
239	0.0017	0.0028	0.0009	0.0034
240	0.0024	0.0021	0.0003	0.0032
241	0.0005	0.0011	0.0008	0.0015
242	0.0013	0.0007	0.0010	0.0018
243	0.0010	0.0021	0.0014	0.0027
244	0.0004	0.0014	0.0017	0.0022
245	0.0019	0.0016	0.0006	0.0026
246	0.0016	0.0015	0.0010	0.0024
247	0.0008	0.0039	0.0013	0.0042
248	0.0014	0.0020	0.0019	0.0031
249	0.0024	0.0020	0.0014	0.0034
250	0.0047	0.0027	0.0014	0.0056
251	0.0018	0.0028	0.0020	0.0039
252	0.0016	0.0006	0.0006	0.0018
253	0.0028	0.0019	0.0023	0.0041
254	0.0028	0.0011	0.0012	0.0032
255	0.0028	0.0012	0.0005	0.0031
256	0.0007	0.0020	0.0027	0.0034
257	0.0003	0.0015	0.0007	0.0017
258	0.0013	0.0020	0.0023	0.0033
259	0.0036	0.0015	0.0004	0.0039
260	0.0008	0.0010	0.0018	0.0022
261	0.0017	0.0032	0.0024	0.0043
262	0.0024	0.0008	0.0016	0.0030
263	0.0013	0.0010	0.0017	0.0024
264	0.0034	0.0032	0.0017	0.0050
265	0.0012	0.0008	0.0017	0.0023
266	0.0003	0.0014	0.0004	0.0015
267	0.0023	0.0011	0.0014	0.0029
268	0.0022	0.0012	0.0016	0.0030
269	0.0012	0.0006	0.0012	0.0018
270	0.0022	0.0018	0.0012	0.0031
271	0.0011	0.0018	0.0013	0.0025
272	0.0013	0.0005	0.0009	0.0017
273	0.0010	0.0005	0.0022	0.0024
274	0.0009	0.0005	0.0016	0.0019
275	0.0022	0.0022	0.0014	0.0034
276	0.0016	0.0012	0.0014	0.0025
277	0.0016	0.0021	0.0007	0.0028
278	0.0009	0.0021	0.0002	0.0023
279	0.0034	0.0024	0.0003	0.0042
280	0.0002	0.0013	0.0006	0.0015
281	0.0027	0.0029	0.0007	0.0040
282	0.0019	0.0027	0.0020	0.0039
283	0.0007	0.0011	0.0012	0.0018
284	0.0015	0.0010	0.0007	0.0019
285	0.0007	0.0009	0.0005	0.0012
286	0.0012	0.0004	0.0004	0.0013
287	0.0019	0.0024	0.0004	0.0031
288	0.0018	0.0018	0.0007	0.0026
289	0.0031	0.0011	0.0003	0.0033
290	0.0016	0.0017	0.0006	0.0024
291	0.0002	0.0022	0.0006	0.0023
292	0.0011	0.0017	0.0013	0.0024
293	0.0030	0.0047	0.0001	0.0056
294	0.0010	0.0003	0.0011	0.0015
295	0.0031	0.0015	0.0009	0.0035
296	0.0021	0.0006	0.0006	0.0023
297	0.0027	0.0029	0.0009	0.0041
298	0.0003	0.0013	0.0004	0.0014
299	0.0033	0.0031	0.0009	0.0047
300	0.0355	0.0388	0.0045	0.0528
301	0.0004	0.0018	0.0023	0.0030
302	0.0020	0.0026	0.0006	0.0034
303	0.0018	0.0020	0.0019	0.0033
304	0.0004	0.0016	0.0006	0.0018
305	0.0014	0.0011	0.0011	0.0021
306	0.0013	0.0011	0.0010	0.0019
307	0.0021	0.0024	0.0003	0.0032
308	0.0022	0.0012	0.0011	0.0027
309	0.0005	0.0007	0.0012	0.0015
310	0.0021	0.0002	0.0021	0.0030
311	0.0006	0.0008	0.0005	0.0011
312	0.0025	0.0008	0.0010	0.0028
313	0.0008	0.0033	0.0004	0.0034
314	0.0022	0.0013	0.0016	0.0030
315	0.0001	0.0026	0.0001	0.0026
316	0.0016	0.0016	0.0012	0.0025
317	0.0014	0.0022	0.0026	0.0037
318	0.0013	0.0017	0.0022	0.0031
319	0.0018	0.0011	0.0017	0.0027
320	0.0020	0.0004	0.0014	0.0025
321	0.0030	0.0013	0.0005	0.0033
322	0.0003	0.0025	0.0023	0.0034
323	0.0009	0.0007	0.0014	0.0018
324	0.0023	0.0011	0.0012	0.0029
325	0.0017	0.0018	0.0010	0.0027
326	0.0008	0.0024	0.0008	0.0026
327	0.0024	0.0010	0.0017	0.0031
328	0.0031	0.0013	0.0011	0.0036
329	0.0028	0.0018	0.0005	0.0033
330	0.0018	0.0018	0.0014	0.0029
331	0.0012	0.0025	0.0017	0.0033
332	0.0042	0.0022	0.0009	0.0049
333	0.0012	0.0008	0.0004	0.0015
334	0.0018	0.0009	0.0019	0.0028
335	0.0007	0.0008	0.0021	0.0023
336	0.0011	0.0021	0.0004	0.0024
337	0.0010	0.0004	0.0015	0.0019
338	0.0023	0.0011	0.0012	0.0029
339	0.0008	0.0014	0.0012	0.0020
340	0.0030	0.0015	0.0007	0.0034
341	0.0007	0.0023	0.0012	0.0027
342	0.0024	0.0013	0.0004	0.0028
343	0.0013	0.0020	0.0013	0.0027
344	0.0018	0.0007	0.0017	0.0026
345	0.0021	0.0020	0.0006	0.0029
346	0.0016	0.0009	0.0011	0.0022
347	0.0011	0.0014	0.0003	0.0018
348	0.0005	0.0003	0.0011	0.0012
349	0.0011	0.0030	0.0011	0.0034
350	0.0016	0.0023	0.0016	0.0032
351	0.0019	0.0013	0.0011	0.0025
352	0.0022	0.0009	0.0003	0.0024
353	0.0018	0.0019	0.0007	0.0027
354	0.0012	0.0015	0.0020	0.0028
355	0.0019	0.0025	0.0010	0.0033
356	0.0008	0.0005	0.0004	0.0010
357	0.0009	0.0024	0.0014	0.0029
358	0.0008	0.0015	0.0002	0.0017
359	0.0012	0.0011	0.0004	0.0017
360	0.0009	0.0012	0.0009	0.0018
361	0.0021	0.0014	0.0012	0.0027
362	0.0013	0.0013	0.0015	0.0023
363	0.0028	0.0013	0.0003	0.0031
364	0.0011	0.0012	0.0010	0.0019
365	0.0030	0.0018	0.0010	0.0036
366	0.0026	0.0009	0.0011	0.0030
367	0.0012	0.0023	0.0004	0.0027
368	0.0034	0.0011	0.0005	0.0036
369	0.0007	0.0005	0.0011	0.0014
