Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-7.48901903	0.24772756	-45.05572263	45.67455436	25.91	0.00	0.00	
0.00024414	-7.56222548	0.31173985	-45.05572263	45.68700666	25.91	0.00	0.00	
0.00048828	-7.48901903	0.31173985	-45.05572263	45.67494640	25.91	0.00	0.00	
0.00073242	-7.48901903	0.31173985	-45.05572263	45.67494640	25.91	0.00	0.00	
0.00097656	-7.41581259	0.24772756	-45.12648151	45.73242809	0.00	0.00	0.00	
0.00122070	-7.41581259	0.24772756	-45.19724040	45.80225088	0.00	0.00	0.00	
0.00146484	-7.48901903	0.18371527	-45.12648151	45.74405416	0.00	0.00	0.00	
0.00170898	-7.48901903	0.18371527	-45.05572263	45.67425203	0.00	0.00	0.00	
0.00195313	-7.48901903	0.18371527	-45.12648151	45.74405416	0.00	0.00	0.00	
0.00219727	-7.41581259	0.31173985	-44.98496374	45.59318393	0.00	0.00	0.00	
0.00244141	-7.41581259	0.24772756	-44.98496374	45.59279118	0.00	0.00	0.00	
0.00268555	-7.56222548	0.31173985	-45.12648151	45.75678933	0.00	0.00	0.00	
0.00292969	-7.41581259	0.24772756	-45.19724040	45.80225088	0.00	0.00	0.00	
0.00317383	-7.41581259	0.18371527	-45.05572263	45.66230578	0.00	0.00	0.00	
0.00341797	-7.34260615	0.31173985	-45.12648151	45.72100590	0.00	0.00	0.00	
0.00366211	-7.41581259	0.31173985	-45.12648151	45.73281964	0.00	0.00	0.00	
0.00390625	-7.41581259	0.31173985	-45.12648151	45.73281964	0.00	0.00	0.00	
0.00415039	-7.41581259	0.24772756	-45.19724040	45.80225088	0.00	0.00	0.00	
0.00439453	-7.41581259	0.24772756	-45.12648151	45.73242809	0.00	0.00	0.00	
0.00463867	-7.34260615	0.31173985	-45.19724040	45.79084610	0.00	0.00	0.00	
0.00488281	-7.34260615	0.37575214	-45.19724040	45.79132663	0.00	0.00	0.00	
0.00512695	-7.34260615	0.31173985	-45.19724040	45.79084610	0.00	0.00	0.00	
0.00537109	-7.34260615	0.18371527	-45.19724040	45.79015349	0.00	0.00	0.00	
0.00561523	-7.26939971	0.18371527	-45.12648151	45.70861251	0.00	0.00	0.00	
0.00585938	-7.34260615	0.31173985	-45.12648151	45.72100590	0.00	0.00	0.00	
0.00610352	-7.34260615	0.31173985	-45.12648151	45.72100590	0.00	0.00	0.00	
0.00634766	-7.26939971	0.31173985	-45.12648151	45.70930636	0.00	0.00	0.00	
0.00659180	-7.34260615	0.24772756	-45.12648151	45.72061426	0.00	0.00	0.00	
0.00683594	-7.41581259	0.31173985	-45.19724040	45.80264183	0.00	0.00	0.00	
0.00708008	-7.41581259	0.31173985	-45.19724040	45.80264183	0.00	0.00	0.00	
0.00732422	-7.34260615	0.37575214	-45.12648151	45.72148717	0.00	0.00	0.00	
0.00756836	-7.41581259	0.31173985	-45.19724040	45.80264183	0.00	0.00	0.00	
0.00781250	-7.34260615	0.31173985	-45.19724040	45.79084610	0.00	0.00	0.00	
0.00805664	-7.34260615	0.31173985	-45.12648151	45.72100590	0.00	0.00	0.00	
0.00830078	-7.41581259	0.18371527	-45.12648151	45.73212614	0.00	0.00	0.00	
0.00854492	-7.34260615	0.31173985	-45.12648151	45.72100590	0.00	0.00	0.00	
0.00878906	-7.41581259	0.24772756	-45.12648151	45.73242809	0.00	0.00	0.00	
0.00903320	-7.41581259	0.31173985	-45.05572263	45.66300033	0.00	0.00	0.00	
0.00927734	-7.41581259	0.31173985	-45.19724040	45.80264183	0.00	0.00	0.00	
0.00952148	-7.34260615	0.31173985	-45.12648151	45.72100590	0.00	0.00	0.00	
0.00976563	-7.41581259	0.24772756	-45.12648151	45.73242809	0.00	0.00	0.00	
0.01000977	-7.41581259	0.24772756	-45.05572263	45.66260819	0.00	0.00	0.00	
