Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-53.75549048	56.70656766	-40.95170706	88.21751461	53.83	0.00	0.00	
0.00024414	-53.82869693	56.70656766	-40.95170706	88.26214216	53.83	0.00	0.00	
0.00048828	-53.82869693	56.77057995	-40.88094817	88.27048931	53.83	0.00	0.00	
0.00073242	-53.90190337	56.89860453	-40.88094817	88.39750170	53.83	0.00	0.00	
0.00097656	-53.90190337	57.02662911	-40.95170706	88.51267664	0.00	0.00	0.00	
0.00122070	-54.04831625	57.15465369	-40.88094817	88.65171657	0.00	0.00	0.00	
0.00146484	-54.12152269	57.15465369	-40.88094817	88.69636735	0.00	0.00	0.00	
0.00170898	-54.04831625	57.15465369	-40.88094817	88.65171657	0.00	0.00	0.00	
0.00195313	-54.04831625	57.34669056	-40.88094817	88.77564605	0.00	0.00	0.00	
0.00219727	-54.04831625	57.21866598	-40.95170706	88.72563630	0.00	0.00	0.00	
0.00244141	-53.90190337	57.09064140	-40.88094817	88.52123161	0.00	0.00	0.00	
0.00268555	-53.97510981	57.15465369	-40.81018928	88.57447977	0.00	0.00	0.00	
0.00292969	-53.97510981	57.15465369	-40.88094817	88.60710378	0.00	0.00	0.00	
0.00317383	-53.90190337	57.02662911	-40.95170706	88.51267664	0.00	0.00	0.00	
0.00341797	-53.75549048	56.96261682	-40.95170706	88.38232167	0.00	0.00	0.00	
0.00366211	-53.75549048	57.02662911	-41.02246595	88.45638415	0.00	0.00	0.00	
0.00390625	-53.82869693	57.09064140	-40.95170706	88.50939080	0.00	0.00	0.00	
0.00415039	-53.82869693	57.09064140	-40.95170706	88.50939080	0.00	0.00	0.00	
0.00439453	-53.90190337	57.15465369	-40.81018928	88.52988859	0.00	0.00	0.00	
0.00463867	-53.97510981	57.15465369	-40.88094817	88.60710378	0.00	0.00	0.00	
0.00488281	-54.04831625	57.34669056	-40.81018928	88.74308400	0.00	0.00	0.00	
0.00512695	-54.12152269	57.34669056	-40.73943039	88.75518760	0.00	0.00	0.00	
0.00537109	-53.97510981	57.34669056	-40.81018928	88.69851716	0.00	0.00	0.00	
