Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	72.59882870	382.27307643	-80.78896161	397.40426672	219.79	0.00	0.00	
0.00024414	72.52562225	382.08103956	-80.78896161	397.20617190	219.79	0.00	0.00	
0.00048828	72.59882870	382.27307643	-80.78896161	397.40426672	219.79	0.00	0.00	
0.00073242	72.52562225	381.76097811	-80.57668495	396.85515298	219.79	0.00	0.00	
0.00097656	72.74524158	382.14505185	-80.71820272	397.29351754	0.00	0.00	0.00	
0.00122070	72.89165447	383.04122391	-81.21351495	398.28307461	0.00	0.00	0.00	
0.00146484	72.96486091	383.55332224	-81.35503273	398.81783220	0.00	0.00	0.00	
0.00170898	73.11127379	383.74535911	-81.42579162	399.04375516	0.00	0.00	0.00	
0.00195313	73.11127379	383.68134682	-81.42579162	398.98219734	0.00	0.00	0.00	
0.00219727	73.18448023	384.19344514	-81.63806828	399.53140756	0.00	0.00	0.00	
0.00244141	73.11127379	383.87338369	-81.49655050	399.18131320	0.00	0.00	0.00	
0.00268555	72.96486091	382.97721162	-81.14275606	398.22049472	0.00	0.00	0.00	
0.00292969	72.89165447	382.91319933	-81.14275606	398.14552412	0.00	0.00	0.00	
0.00317383	73.03806735	382.97721162	-81.14275606	398.23391464	0.00	0.00	0.00	
0.00341797	72.96486091	382.52912559	-81.00123828	397.76073644	0.00	0.00	0.00	
0.00366211	72.89165447	381.76097811	-80.85972050	396.97976283	0.00	0.00	0.00	
0.00390625	72.81844802	381.24887978	-80.50592606	396.40186533	0.00	0.00	0.00	
0.00415039	72.81844802	381.18486749	-80.57668495	396.35467922	0.00	0.00	0.00	
0.00439453	72.96486091	381.50492895	-80.64744384	396.70378362	0.00	0.00	0.00	
0.00463867	73.25768668	382.72116246	-81.14275606	398.02804388	0.00	0.00	0.00	
0.00488281	73.47730600	384.12943285	-81.63806828	399.52360365	0.00	0.00	0.00	
0.00512695	73.69692533	384.76955575	-81.92110384	400.23732346	0.00	0.00	0.00	
0.00537109	73.69692533	384.83356805	-81.85034495	400.28438749	0.00	0.00	0.00	
0.00561523	73.55051245	383.74535911	-81.56730939	399.15335960	0.00	0.00	0.00	
0.00585938	73.25768668	382.59313788	-81.07199717	397.89052079	0.00	0.00	0.00	
0.00610352	73.25768668	381.95301498	-80.85972050	397.23178210	0.00	0.00	0.00	
0.00634766	73.33089312	381.95301498	-80.85972050	397.24528938	0.00	0.00	0.00	
0.00659180	73.47730600	382.33708872	-81.00123828	397.67042197	0.00	0.00	0.00	
0.00683594	73.47730600	382.20906414	-81.00123828	397.54733531	0.00	0.00	0.00	
0.00708008	73.55051245	382.59313788	-81.14275606	397.95896007	0.00	0.00	0.00	
0.00732422	73.62371889	382.84918704	-81.21351495	398.23308126	0.00	0.00	0.00	
0.00756836	73.62371889	382.78517475	-81.21351495	398.17154218	0.00	0.00	0.00	
0.00781250	73.77013177	382.65715017	-81.28427384	398.09001506	0.00	0.00	0.00	
0.00805664	73.69692533	382.52912559	-81.14275606	397.92450991	0.00	0.00	0.00	
0.00830078	73.69692533	382.59313788	-81.21351495	398.00047860	0.00	0.00	0.00	
0.00854492	74.06295754	384.00140827	-81.85034495	399.55210199	0.00	0.00	0.00	
0.00878906	74.28257687	384.89758034	-82.13338051	400.51209815	0.00	0.00	0.00	
0.00903320	74.06295754	383.74535911	-81.77958606	399.29152635	0.00	0.00	0.00	
0.00927734	73.91654466	382.46511330	-81.28427384	397.93259686	0.00	0.00	0.00	
0.00952148	73.98975110	382.78517475	-81.42579162	398.28272975	0.00	0.00	0.00	
0.00976563	74.13616398	383.55332224	-81.63806828	399.09158849	0.00	0.00	0.00	
0.01000977	74.20937042	383.68134682	-81.77958606	399.25719436	0.00	0.00	0.00	
0.01025391	74.13616398	383.36128537	-81.56730939	398.89255682	0.00	0.00	0.00	
0.01049805	74.06295754	382.46511330	-81.42579162	397.98874873	0.00	0.00	0.00	
0.01074219	73.98975110	381.82499040	-81.07199717	397.28764804	0.00	0.00	0.00	
0.01098633	74.13616398	382.40110101	-81.28427384	397.91193252	0.00	0.00	0.00	
0.01123047	74.28257687	383.36128537	-81.70882717	398.94875458	0.00	0.00	0.00	
0.01147461	74.64860908	384.25745743	-82.06262162	399.95059982	0.00	0.00	0.00	
0.01171875	74.72181552	384.83356805	-82.27489828	400.56133575	0.00	0.00	0.00	
0.01196289	74.86822840	385.02560492	-82.34565717	400.78769357	0.00	0.00	0.00	
0.01220703	74.86822840	384.96159263	-82.41641606	400.74074544	0.00	0.00	0.00	
0.01245117	74.79502196	384.64153117	-82.27489828	400.39051150	0.00	0.00	0.00	
0.01269531	74.64860908	383.61733453	-81.77958606	399.27756622	0.00	0.00	0.00	
0.01293945	74.42898975	382.59313788	-81.49655050	398.19451455	0.00	0.00	0.00	
0.01318359	74.57540264	383.04122391	-81.70882717	398.69587700	0.00	0.00	0.00	
0.01342773	74.57540264	382.91319933	-81.77958606	398.58739267	0.00	0.00	0.00	
0.01367188	74.64860908	383.04122391	-81.77958606	398.72408349	0.00	0.00	0.00	
0.01391602	74.64860908	382.84918704	-81.63806828	398.51058838	0.00	0.00	0.00	
0.01416016	74.64860908	382.97721162	-81.77958606	398.66258936	0.00	0.00	0.00	
0.01440430	74.86822840	383.68134682	-82.06262162	399.43823226	0.00	0.00	0.00	
0.01464844	75.16105417	384.57751888	-82.48717495	400.44123929	0.00	0.00	0.00	
0.01489258	75.08784773	384.51350659	-82.48717495	400.36602711	0.00	0.00	0.00	
0.01513672	75.01464129	384.19344514	-82.34565717	400.01575838	0.00	0.00	0.00	
0.01538086	75.23426061	384.64153117	-82.55793384	400.53103989	0.00	0.00	0.00	
0.01562500	75.23426061	384.83356805	-82.55793384	400.71546202	0.00	0.00	0.00	
0.01586914	75.16105417	384.32146972	-82.34565717	400.16619474	0.00	0.00	0.00	
0.01611328	75.16105417	383.74535911	-82.20413940	399.58379001	0.00	0.00	0.00	
0.01635742	75.16105417	383.93739598	-82.27489828	399.78277475	0.00	0.00	0.00	
0.01660156	75.23426061	384.06542056	-82.34565717	399.93405518	0.00	0.00	0.00	
0.01684570	75.38067350	384.38548201	-82.41641606	400.28353745	0.00	0.00	0.00	
0.01708984	75.30746706	383.93739598	-82.20413940	399.79577181	0.00	0.00	0.00	
0.01733398	75.16105417	383.29727308	-81.92110384	399.09529046	0.00	0.00	0.00	
0.01757813	75.23426061	383.29727308	-81.99186273	399.12361377	0.00	0.00	0.00	
0.01782227	75.45387994	383.87338369	-82.27489828	399.77646453	0.00	0.00	0.00	
0.01806641	75.67349927	384.89758034	-82.69945162	400.88879398	0.00	0.00	0.00	
0.01831055	75.81991215	385.28165408	-82.84096940	401.31438830	0.00	0.00	0.00	
0.01855469	75.89311859	385.47369095	-82.84096940	401.51258769	0.00	0.00	0.00	
0.01879883	76.11273792	385.92177698	-83.12400495	402.04274278	0.00	0.00	0.00	
0.01904297	75.89311859	385.34566637	-82.91172829	401.40428838	0.00	0.00	0.00	
0.01928711	75.89311859	384.83356805	-82.69945162	400.86885616	0.00	0.00	0.00	
0.01953125	75.89311859	385.02560492	-82.77021051	401.06781177	0.00	0.00	0.00	
0.01977539	76.03953148	385.53770324	-82.91172829	401.61634137	0.00	0.00	0.00	
0.02001953	75.89311859	385.02560492	-82.77021051	401.06781177	0.00	0.00	0.00	
0.02026367	75.81991215	384.57751888	-82.62869273	400.59459304	0.00	0.00	0.00	
0.02050781	75.74670571	383.80937140	-82.34565717	399.78494751	0.00	0.00	0.00	
0.02075195	75.45387994	382.78517475	-81.99186273	398.67335447	0.00	0.00	0.00	
0.02099609	75.67349927	382.91319933	-81.99186273	398.83788971	0.00	0.00	0.00	
0.02124023	75.96632504	384.19344514	-82.62869273	400.25365294	0.00	0.00	0.00	
0.02148438	76.18594436	385.28165408	-83.05324606	401.42756852	0.00	0.00	0.00	
0.02172852	76.25915081	385.60171553	-83.12400495	401.76329014	0.00	0.00	0.00	
0.02197266	76.18594436	385.08961721	-82.98248717	401.22861884	0.00	0.00	0.00	
0.02221680	76.03953148	384.51350659	-82.69945162	400.58937380	0.00	0.00	0.00	
0.02246094	76.11273792	384.38548201	-82.77021051	400.49501296	0.00	0.00	0.00	
0.02270508	76.18594436	384.44949430	-82.77021051	400.57036777	0.00	0.00	0.00	
0.02294922	76.11273792	384.06542056	-82.69945162	400.17320680	0.00	0.00	0.00	
0.02319336	76.03953148	383.93739598	-82.55793384	400.00718346	0.00	0.00	0.00	
0.02343750	76.11273792	383.74535911	-82.48717495	399.82218991	0.00	0.00	0.00	
0.02368164	76.18594436	383.68134682	-82.55793384	399.78930258	0.00	0.00	0.00	
0.02392578	76.03953148	383.04122391	-82.27489828	399.08864736	0.00	0.00	0.00	
0.02416992	76.03953148	383.04122391	-82.34565717	399.10324081	0.00	0.00	0.00	
0.02441406	76.18594436	383.55332224	-82.48717495	399.65182741	0.00	0.00	0.00	
0.02465820	76.55197657	384.44949430	-82.91172829	400.66940671	0.00	0.00	0.00	
0.02490234	76.69838946	385.21764179	-83.12400495	401.47836142	0.00	0.00	0.00	
0.02514648	76.84480234	385.79375240	-83.47779940	402.13242350	0.00	0.00	0.00	
0.02539063	76.91800878	386.30585072	-83.61931718	402.66708406	0.00	0.00	0.00	
0.02563477	76.99121523	386.24183843	-83.69007607	402.63436740	0.00	0.00	0.00	
0.02587891	76.84480234	385.53770324	-83.33628162	401.85741265	0.00	0.00	0.00	
0.02612305	76.84480234	385.21764179	-83.26552273	401.53568019	0.00	0.00	0.00	
0.02636719	76.91800878	385.34566637	-83.33628162	401.68718986	0.00	0.00	0.00	
0.02661133	76.91800878	385.08961721	-83.19476384	401.41220969	0.00	0.00	0.00	
0.02685547	76.62518302	384.00140827	-82.77021051	400.22419714	0.00	0.00	0.00	
0.02709961	76.55197657	383.42529766	-82.62869273	399.62815825	0.00	0.00	0.00	
0.02734375	76.69838946	383.61733453	-82.84096940	399.88439393	0.00	0.00	0.00	
0.02758789	76.84480234	384.25745743	-83.05324606	400.57054175	0.00	0.00	0.00	
0.02783203	77.13762811	385.02560492	-83.33628162	401.42230375	0.00	0.00	0.00	
0.02807617	77.13762811	385.40967866	-83.54855829	401.83478653	0.00	0.00	0.00	
0.02832031	77.13762811	385.28165408	-83.47779940	401.69728606	0.00	0.00	0.00	
0.02856445	77.35724744	385.92177698	-83.83159384	402.42700929	0.00	0.00	0.00	
0.02880859	77.65007321	387.07399821	-84.18538829	403.66197933	0.00	0.00	0.00	
0.02905273	77.50366032	386.56189988	-83.90235273	403.08376871	0.00	0.00	0.00	
0.02929688	77.35724744	385.72974011	-83.69007607	402.21338238	0.00	0.00	0.00	
0.02954102	77.43045388	385.79375240	-83.76083495	402.30358195	0.00	0.00	0.00	
0.02978516	77.57686676	386.11381385	-83.90235273	402.66816648	0.00	0.00	0.00	
0.03002930	77.50366032	385.72974011	-83.83159384	402.27103537	0.00	0.00	0.00	
0.03027344	77.43045388	385.28165408	-83.61931718	401.78304887	0.00	0.00	0.00	
0.03051758	77.50366032	385.15362950	-83.61931718	401.67440282	0.00	0.00	0.00	
0.03076172	77.50366032	384.83356805	-83.54855829	401.35278004	0.00	0.00	0.00	
0.03100586	77.57686676	384.76955575	-83.54855829	401.30554804	0.00	0.00	0.00	
0.03125000	77.65007321	385.40967866	-83.90235273	402.00716295	0.00	0.00	0.00	
0.03149414	77.86969253	386.04980156	-84.11462940	402.70759762	0.00	0.00	0.00	
0.03173828	78.08931186	386.94597363	-84.53918273	403.69790754	0.00	0.00	0.00	
0.03198242	78.16251830	387.65010882	-84.75145940	404.43144785	0.00	0.00	0.00	
0.03222656	78.16251830	387.39405966	-84.68070051	404.17119859	0.00	0.00	0.00	
0.03247070	78.01610542	386.56189988	-84.46842385	403.30079317	0.00	0.00	0.00	
0.03271484	77.94289898	386.17782614	-84.25614718	402.87405879	0.00	0.00	0.00	
0.03295898	77.86969253	385.60171553	-84.11462940	402.27806666	0.00	0.00	0.00	
0.03320313	77.72327965	384.64153117	-83.61931718	401.22587891	0.00	0.00	0.00	
0.03344727	77.57686676	384.25745743	-83.54855829	400.81457738	0.00	0.00	0.00	
0.03369141	77.79648609	385.15362950	-84.04387051	401.81959103	0.00	0.00	0.00	
0.03393555	77.86969253	385.34566637	-84.04387051	402.01784012	0.00	0.00	0.00	
0.03417969	77.86969253	385.02560492	-84.04387051	401.71106237	0.00	0.00	0.00	
0.03442383	78.08931186	385.79375240	-84.39766496	402.56394010	0.00	0.00	0.00	
0.03466797	78.23572474	386.30585072	-84.60994162	403.12762390	0.00	0.00	0.00	
0.03491211	78.23572474	386.49788759	-84.60994162	403.31165116	0.00	0.00	0.00	
0.03515625	78.30893119	386.68992447	-84.68070051	403.52472963	0.00	0.00	0.00	
0.03540039	78.45534407	387.39405966	-84.96373607	404.28731729	0.00	0.00	0.00	
0.03564453	78.38213763	387.13801050	-84.96373607	404.02776528	0.00	0.00	0.00	
0.03588867	78.45534407	386.88196134	-84.89297718	403.78176110	0.00	0.00	0.00	
0.03613281	78.30893119	386.11381385	-84.46842385	402.92813327	0.00	0.00	0.00	
0.03637695	78.16251830	385.60171553	-84.25614718	402.36446243	0.00	0.00	0.00	
0.03662109	78.08931186	385.34566637	-84.25614718	402.10486388	0.00	0.00	0.00	
0.03686523	78.16251830	385.34566637	-84.32690607	402.13391916	0.00	0.00	0.00	
0.03710938	78.16251830	385.08961721	-84.25614718	401.87372505	0.00	0.00	0.00	
0.03735352	78.16251830	384.70554346	-84.04387051	401.46121433	0.00	0.00	0.00	
0.03759766	78.23572474	385.08961721	-84.32690607	401.90281038	0.00	0.00	0.00	
0.03784180	78.52855051	386.43387530	-84.96373607	403.38159313	0.00	0.00	0.00	
0.03808594	78.82137628	387.58609653	-85.38828940	404.63187164	0.00	0.00	0.00	
0.03833008	78.60175695	386.56189988	-84.96373607	403.51849411	0.00	0.00	0.00	
0.03857422	78.60175695	386.88196134	-85.17601274	403.86983219	0.00	0.00	0.00	
0.03881836	78.82137628	387.90615798	-85.52980718	404.96832552	0.00	0.00	0.00	
0.03906250	78.74816984	387.45807195	-85.31753051	404.48005239	0.00	0.00	0.00	
0.03930664	78.67496340	386.68992447	-85.03449496	403.67030220	0.00	0.00	0.00	
0.03955078	78.60175695	386.49788759	-84.96373607	403.45717215	0.00	0.00	0.00	
0.03979492	78.45534407	386.24183843	-84.89297718	403.16847142	0.00	0.00	0.00	
0.04003906	78.52855051	385.85776469	-84.75145940	402.78500182	0.00	0.00	0.00	
0.04028320	78.60175695	386.17782614	-84.96373607	403.15057491	0.00	0.00	0.00	
0.04052734	78.45534407	385.66572782	-84.75145940	402.58676642	0.00	0.00	0.00	
0.04077148	78.30893119	384.76955575	-84.32690607	401.61041673	0.00	0.00	0.00	
0.04101563	78.38213763	385.15362950	-84.60994162	402.05213597	0.00	0.00	0.00	
0.04125977	78.60175695	386.24183843	-84.96373607	403.21189268	0.00	0.00	0.00	
0.04150391	78.67496340	386.62591218	-85.03449496	403.60898301	0.00	0.00	0.00	
0.04174805	78.82137628	386.68992447	-85.10525385	403.71377395	0.00	0.00	0.00	
0.04199219	78.74816984	386.68992447	-85.10525385	403.69948745	0.00	0.00	0.00	
0.04223633	78.82137628	386.81794905	-85.17601274	403.85131943	0.00	0.00	0.00	
0.04248047	78.89458272	387.07399821	-85.31753051	404.14071347	0.00	0.00	0.00	
0.04272461	78.82137628	386.68992447	-85.17601274	403.72869626	0.00	0.00	0.00	
0.04296875	78.67496340	386.11381385	-84.96373607	403.10353950	0.00	0.00	0.00	
0.04321289	78.52855051	385.72974011	-84.82221829	402.67725832	0.00	0.00	0.00	
0.04345703	78.67496340	386.24183843	-85.03449496	403.24108540	0.00	0.00	0.00	
0.04370117	78.52855051	385.53770324	-84.68070051	402.46350754	0.00	0.00	0.00	
0.04394531	78.45534407	384.70554346	-84.46842385	401.60740881	0.00	0.00	0.00	
0.04418945	78.45534407	384.70554346	-84.53918273	401.62229719	0.00	0.00	0.00	
0.04443359	78.60175695	385.21764179	-84.75145940	402.18612310	0.00	0.00	0.00	
0.04467773	78.67496340	385.47369095	-84.75145940	402.44568099	0.00	0.00	0.00	
0.04492188	78.67496340	385.92177698	-85.03449496	402.93452712	0.00	0.00	0.00	
0.04516602	78.82137628	386.43387530	-85.17601274	403.48345999	0.00	0.00	0.00	
0.04541016	78.74816984	386.43387530	-85.17601274	403.46916534	0.00	0.00	0.00	
