Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
346	0.0182	0.0259	0.0307	0.0441
347	0.0137	0.0196	0.0245	0.0342
348	0.0088	0.0140	0.0182	0.0246
349	0.0096	0.0117	0.0189	0.0242
350	0.0147	0.0211	0.0268	0.0371
351	0.0115	0.0165	0.0216	0.0295
352	0.0078	0.0106	0.0153	0.0202
353	0.0059	0.0081	0.0124	0.0159
354	0.0048	0.0054	0.0100	0.0124
355	0.0053	0.0050	0.0115	0.0136
356	0.0071	0.0098	0.0146	0.0190
357	0.0058	0.0101	0.0127	0.0172
358	0.0051	0.0096	0.0127	0.0167
359	0.0100	0.0174	0.0206	0.0288
360	0.0121	0.0195	0.0217	0.0316
361	0.0091	0.0132	0.0151	0.0221
362	0.0068	0.0099	0.0116	0.0167
363	0.0069	0.0100	0.0126	0.0175
364	0.0092	0.0138	0.0185	0.0248
365	0.0134	0.0222	0.0275	0.0378
366	0.0140	0.0220	0.0274	0.0379
367	0.0119	0.0161	0.0218	0.0296
368	0.0084	0.0107	0.0143	0.0198
369	0.0055	0.0057	0.0065	0.0103
370	0.0070	0.0093	0.0116	0.0164
371	0.0057	0.0084	0.0117	0.0155
372	0.0074	0.0105	0.0151	0.0199
373	0.0094	0.0139	0.0177	0.0243
374	0.0042	0.0079	0.0079	0.0120
375	0.0049	0.0114	0.0095	0.0156
376	0.0087	0.0153	0.0163	0.0240
377	0.0085	0.0100	0.0133	0.0187
378	0.0039	0.0045	0.0085	0.0104
379	0.0082	0.0129	0.0168	0.0227
380	0.0123	0.0181	0.0228	0.0316
381	0.0160	0.0251	0.0298	0.0421
382	0.0160	0.0260	0.0318	0.0440
383	0.0137	0.0218	0.0298	0.0394
384	0.0103	0.0171	0.0236	0.0309
385	0.0058	0.0112	0.0141	0.0189
386	0.0030	0.0052	0.0071	0.0093
387	0.0025	0.0054	0.0070	0.0092
388	0.0037	0.0079	0.0111	0.0141
389	0.0080	0.0105	0.0179	0.0223
390	0.0123	0.0155	0.0239	0.0311
391	0.0097	0.0117	0.0178	0.0234
392	0.0090	0.0126	0.0132	0.0203
393	0.0112	0.0183	0.0183	0.0282
394	0.0076	0.0118	0.0121	0.0185
395	0.0094	0.0112	0.0161	0.0217
396	0.0119	0.0161	0.0223	0.0300
397	0.0093	0.0155	0.0184	0.0258
398	0.0055	0.0073	0.0121	0.0152
399	0.0210	0.0317	0.0394	0.0548
400	0.0320	0.0480	0.0587	0.0823
401	0.0314	0.0454	0.0574	0.0796
402	0.0243	0.0360	0.0447	0.0623
403	0.0130	0.0199	0.0245	0.0341
404	0.0097	0.0167	0.0197	0.0276
405	0.0118	0.0204	0.0241	0.0337
406	0.0064	0.0109	0.0122	0.0176
407	0.0088	0.0141	0.0160	0.0230
408	0.0140	0.0218	0.0275	0.0378
409	0.0122	0.0172	0.0250	0.0327
410	0.0083	0.0136	0.0186	0.0245
411	0.0042	0.0073	0.0115	0.0143
412	0.0045	0.0068	0.0127	0.0151
413	0.0068	0.0104	0.0173	0.0214
414	0.0084	0.0152	0.0210	0.0273
415	0.0096	0.0164	0.0241	0.0307
416	0.0107	0.0166	0.0268	0.0333
417	0.0119	0.0209	0.0278	0.0368
418	0.0045	0.0093	0.0132	0.0167
419	0.0078	0.0111	0.0127	0.0185
420	0.0121	0.0172	0.0213	0.0300
421	0.0127	0.0153	0.0216	0.0293
422	0.0165	0.0183	0.0257	0.0356
423	0.0194	0.0237	0.0305	0.0432
424	0.0190	0.0263	0.0324	0.0458
425	0.0162	0.0243	0.0305	0.0422
426	0.0145	0.0209	0.0292	0.0388
427	0.0173	0.0246	0.0330	0.0446
428	0.0180	0.0262	0.0309	0.0443
429	0.0158	0.0239	0.0249	0.0379
430	0.0200	0.0312	0.0361	0.0517
431	0.0153	0.0228	0.0287	0.0397
432	0.0020	0.0030	0.0039	0.0053
433	0.0075	0.0102	0.0137	0.0187
434	0.0064	0.0092	0.0136	0.0176
435	0.0049	0.0086	0.0135	0.0167
436	0.0061	0.0098	0.0138	0.0180
437	0.0070	0.0103	0.0111	0.0166
438	0.0076	0.0098	0.0093	0.0155
439	0.0077	0.0096	0.0095	0.0155
440	0.0072	0.0091	0.0086	0.0144
441	0.0060	0.0065	0.0061	0.0107
442	0.0070	0.0091	0.0102	0.0153
443	0.0048	0.0063	0.0084	0.0116
444	0.0027	0.0043	0.0059	0.0078
445	0.0043	0.0086	0.0096	0.0137
446	0.0042	0.0087	0.0093	0.0134
447	0.0100	0.0153	0.0173	0.0251
448	0.0120	0.0184	0.0213	0.0305
449	0.0168	0.0238	0.0295	0.0415
450	0.0177	0.0244	0.0321	0.0440
451	0.0077	0.0083	0.0152	0.0189
452	0.0037	0.0035	0.0089	0.0103
453	0.0071	0.0116	0.0144	0.0198
454	0.0092	0.0161	0.0177	0.0256
455	0.0139	0.0233	0.0251	0.0370
456	0.0141	0.0212	0.0264	0.0367
457	0.0140	0.0181	0.0261	0.0347
458	0.0133	0.0182	0.0254	0.0339
459	0.0097	0.0159	0.0189	0.0266
460	0.0061	0.0075	0.0086	0.0129
461	0.0104	0.0163	0.0199	0.0277
462	0.0134	0.0204	0.0266	0.0361
463	0.0129	0.0195	0.0251	0.0343
464	0.0058	0.0089	0.0131	0.0169
465	0.0031	0.0062	0.0095	0.0118
466	0.0075	0.0140	0.0211	0.0264
467	0.0160	0.0285	0.0356	0.0483
468	0.0183	0.0305	0.0361	0.0507
469	0.0118	0.0193	0.0234	0.0326
470	0.0094	0.0149	0.0158	0.0237
471	0.0123	0.0178	0.0177	0.0280
472	0.0090	0.0107	0.0129	0.0190
473	0.0060	0.0089	0.0089	0.0139
474	0.0025	0.0047	0.0031	0.0062
475	0.0040	0.0081	0.0098	0.0134
476	0.0040	0.0075	0.0090	0.0124
477	0.0025	0.0049	0.0045	0.0071
478	0.0083	0.0142	0.0164	0.0232
479	0.0109	0.0160	0.0207	0.0284
480	0.0092	0.0144	0.0175	0.0244
481	0.0036	0.0068	0.0083	0.0113
482	0.0036	0.0055	0.0068	0.0095
483	0.0051	0.0095	0.0091	0.0141
484	0.0095	0.0138	0.0142	0.0220
485	0.0124	0.0178	0.0208	0.0300
486	0.0114	0.0146	0.0199	0.0272
487	0.0108	0.0145	0.0193	0.0265
488	0.0169	0.0266	0.0328	0.0455
489	0.0233	0.0380	0.0463	0.0642
490	0.0213	0.0321	0.0417	0.0568
491	0.0178	0.0247	0.0341	0.0457
492	0.0166	0.0238	0.0327	0.0437
493	0.0167	0.0234	0.0352	0.0455
494	0.0177	0.0260	0.0386	0.0498
495	0.0149	0.0229	0.0319	0.0420
496	0.0109	0.0143	0.0213	0.0278
497	0.0118	0.0129	0.0201	0.0266
498	0.0079	0.0080	0.0143	0.0182
499	0.0334	0.0498	0.0654	0.0887
500	0.0602	0.0953	0.1137	0.1600
501	0.0473	0.0737	0.0909	0.1262
502	0.0150	0.0205	0.0322	0.0410
503	0.0084	0.0175	0.0164	0.0254
504	0.0197	0.0277	0.0402	0.0527
505	0.0271	0.0391	0.0515	0.0701
506	0.0215	0.0308	0.0381	0.0535
507	0.0117	0.0162	0.0194	0.0279
508	0.0090	0.0126	0.0160	0.0223
509	0.0085	0.0145	0.0167	0.0237
510	0.0122	0.0165	0.0253	0.0326
511	0.0184	0.0269	0.0356	0.0482
512	0.0160	0.0233	0.0273	0.0393
513	0.0082	0.0128	0.0093	0.0179
514	0.0050	0.0085	0.0072	0.0121
515	0.0034	0.0047	0.0081	0.0100
516	0.0056	0.0118	0.0157	0.0204
517	0.0067	0.0130	0.0190	0.0240
518	0.0101	0.0147	0.0224	0.0287
519	0.0148	0.0201	0.0282	0.0377
520	0.0178	0.0257	0.0337	0.0460
521	0.0153	0.0241	0.0318	0.0428
522	0.0072	0.0119	0.0169	0.0219
523	0.0095	0.0126	0.0125	0.0201
524	0.0121	0.0161	0.0184	0.0273
525	0.0050	0.0033	0.0047	0.0076
526	0.0082	0.0156	0.0171	0.0246
527	0.0136	0.0218	0.0268	0.0371
528	0.0118	0.0169	0.0227	0.0307
529	0.0087	0.0126	0.0152	0.0216
530	0.0078	0.0107	0.0115	0.0176
531	0.0094	0.0120	0.0175	0.0232
532	0.0184	0.0276	0.0362	0.0491
533	0.0243	0.0379	0.0479	0.0657
534	0.0200	0.0308	0.0415	0.0554
535	0.0119	0.0168	0.0255	0.0328
536	0.0077	0.0109	0.0158	0.0207
537	0.0062	0.0090	0.0118	0.0161
538	0.0061	0.0102	0.0114	0.0165
539	0.0079	0.0119	0.0138	0.0198
540	0.0079	0.0092	0.0141	0.0186
541	0.0098	0.0136	0.0187	0.0251
542	0.0089	0.0142	0.0181	0.0247
543	0.0049	0.0060	0.0087	0.0117
544	0.0044	0.0023	0.0051	0.0071
545	0.0040	0.0058	0.0032	0.0078
546	0.0030	0.0032	0.0080	0.0092
547	0.0113	0.0158	0.0215	0.0289
548	0.0154	0.0207	0.0304	0.0399
549	0.0247	0.0342	0.0457	0.0622
550	0.0315	0.0454	0.0568	0.0793
551	0.0264	0.0369	0.0469	0.0652
552	0.0174	0.0223	0.0290	0.0405
553	0.0135	0.0192	0.0231	0.0329
554	0.0092	0.0150	0.0170	0.0245
555	0.0008	0.0030	0.0033	0.0045
556	0.0058	0.0081	0.0105	0.0145
557	0.0123	0.0169	0.0206	0.0294
558	0.0214	0.0293	0.0364	0.0514
559	0.0280	0.0407	0.0528	0.0723
560	0.0269	0.0424	0.0555	0.0748
561	0.0190	0.0332	0.0421	0.0569
562	0.0075	0.0186	0.0212	0.0292
563	0.0039	0.0067	0.0046	0.0090
564	0.0077	0.0060	0.0104	0.0143
565	0.0069	0.0046	0.0106	0.0135
566	0.0062	0.0093	0.0118	0.0163
567	0.0117	0.0221	0.0236	0.0344
568	0.0118	0.0221	0.0246	0.0351
569	0.0040	0.0070	0.0090	0.0120
570	0.0025	0.0046	0.0049	0.0072
571	0.0056	0.0098	0.0141	0.0181
572	0.0105	0.0180	0.0238	0.0316
573	0.0103	0.0183	0.0230	0.0312
574	0.0057	0.0101	0.0141	0.0183
575	0.0038	0.0036	0.0076	0.0093
576	0.0024	0.0043	0.0040	0.0063
577	0.0007	0.0014	0.0017	0.0023
578	0.0058	0.0073	0.0089	0.0129
579	0.0102	0.0111	0.0158	0.0219
580	0.0140	0.0183	0.0223	0.0320
581	0.0098	0.0142	0.0161	0.0236
582	0.0048	0.0064	0.0102	0.0129
583	0.0092	0.0117	0.0161	0.0220
584	0.0094	0.0106	0.0157	0.0212
585	0.0101	0.0143	0.0182	0.0252
586	0.0091	0.0138	0.0159	0.0229
587	0.0064	0.0076	0.0094	0.0136
588	0.0043	0.0053	0.0067	0.0096
589	0.0035	0.0058	0.0064	0.0093
590	0.0048	0.0083	0.0089	0.0131
591	0.0087	0.0152	0.0160	0.0237
592	0.0087	0.0153	0.0156	0.0236
593	0.0046	0.0089	0.0103	0.0144
594	0.0034	0.0069	0.0112	0.0136
595	0.0070	0.0100	0.0158	0.0200
596	0.0095	0.0137	0.0178	0.0244
597	0.0154	0.0260	0.0286	0.0416
598	0.0313	0.0430	0.0609	0.0809
599	0.0664	0.0976	0.1248	0.1718
600	0.0792	0.1216	0.1475	0.2069
601	0.0436	0.0626	0.0836	0.1132
602	0.0110	0.0166	0.0239	0.0311
603	0.0096	0.0186	0.0187	0.0281
604	0.0062	0.0105	0.0114	0.0167
605	0.0051	0.0099	0.0135	0.0175
606	0.0201	0.0325	0.0406	0.0557
607	0.0292	0.0474	0.0573	0.0799
608	0.0217	0.0349	0.0434	0.0598
609	0.0099	0.0146	0.0198	0.0265
610	0.0068	0.0087	0.0133	0.0173
611	0.0050	0.0037	0.0103	0.0120
612	0.0081	0.0132	0.0175	0.0234
613	0.0167	0.0255	0.0308	0.0433
614	0.0141	0.0192	0.0239	0.0338
615	0.0029	0.0011	0.0037	0.0048
616	0.0023	0.0047	0.0046	0.0070
617	0.0096	0.0134	0.0164	0.0232
618	0.0176	0.0259	0.0319	0.0447
619	0.0154	0.0212	0.0281	0.0384
620	0.0076	0.0112	0.0145	0.0198
621	0.0026	0.0056	0.0071	0.0094
622	0.0051	0.0077	0.0069	0.0115
623	0.0054	0.0121	0.0098	0.0165
624	0.0041	0.0026	0.0062	0.0079
625	0.0102	0.0128	0.0156	0.0226
626	0.0131	0.0162	0.0196	0.0286
627	0.0161	0.0212	0.0267	0.0377
628	0.0165	0.0236	0.0312	0.0425
629	0.0142	0.0217	0.0298	0.0395
630	0.0128	0.0187	0.0257	0.0342
