Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-57.34260615	59.13903469	-31.75305148	88.28281930	51.82	0.00	0.00	
0.00024414	-57.34260615	59.20304699	-31.75305148	88.32571274	51.82	0.00	0.00	
0.00048828	-57.48901903	59.33107157	-31.61153370	88.45593494	51.82	0.00	0.00	
0.00073242	-57.63543192	59.45909615	-31.61153370	88.63699109	51.82	0.00	0.00	
0.00097656	-57.70863836	59.58712073	-31.54077481	88.74532311	0.00	0.00	0.00	
0.00122070	-57.63543192	59.58712073	-31.61153370	88.72292281	0.00	0.00	0.00	
0.00146484	-57.63543192	59.71514531	-31.68229259	88.83416716	0.00	0.00	0.00	
0.00170898	-57.63543192	59.65113302	-31.54077481	88.74075252	0.00	0.00	0.00	
0.00195313	-57.56222548	59.58712073	-31.68229259	88.70063372	0.00	0.00	0.00	
0.00219727	-57.41581259	59.33107157	-31.75305148	88.45907453	0.00	0.00	0.00	
0.00244141	-57.48901903	59.33107157	-31.75305148	88.50660789	0.00	0.00	0.00	
0.00268555	-57.34260615	59.39508386	-31.68229259	88.42917013	0.00	0.00	0.00	
0.00292969	-57.34260615	59.20304699	-31.82381037	88.35117520	0.00	0.00	0.00	
0.00317383	-57.34260615	59.26705928	-31.82381037	88.39408182	0.00	0.00	0.00	
0.00341797	-57.41581259	59.33107157	-31.75305148	88.45907453	0.00	0.00	0.00	
0.00366211	-57.41581259	59.39508386	-31.82381037	88.52743319	0.00	0.00	0.00	
0.00390625	-57.56222548	59.52310844	-31.68229259	88.65764436	0.00	0.00	0.00	
0.00415039	-57.48901903	59.52310844	-31.61153370	88.58485655	0.00	0.00	0.00	
0.00439453	-57.63543192	59.65113302	-31.68229259	88.79115016	0.00	0.00	0.00	
0.00463867	-57.70863836	59.77915760	-31.61153370	88.89951455	0.00	0.00	0.00	
0.00488281	-57.63543192	59.77915760	-31.54077481	88.82686064	0.00	0.00	0.00	
0.00512695	-57.48901903	59.58712073	-31.75305148	88.67845592	0.00	0.00	0.00	
0.00537109	-57.41581259	59.45909615	-31.75305148	88.54499381	0.00	0.00	0.00	
0.00561523	-57.34260615	59.39508386	-31.68229259	88.42917013	0.00	0.00	0.00	
0.00585938	-57.41581259	59.39508386	-31.75305148	88.50202145	0.00	0.00	0.00	
0.00610352	-57.26939971	59.26705928	-31.75305148	88.32114546	0.00	0.00	0.00	
0.00634766	-57.12298682	59.07502240	-31.82381037	88.12291871	0.00	0.00	0.00	
0.00659180	-57.26939971	59.26705928	-31.82381037	88.34660924	0.00	0.00	0.00	
0.00683594	-57.48901903	59.45909615	-31.75305148	88.59248107	0.00	0.00	0.00	
0.00708008	-57.48901903	59.39508386	-31.75305148	88.54953175	0.00	0.00	0.00	
0.00732422	-57.48901903	59.58712073	-31.75305148	88.67845592	0.00	0.00	0.00	
0.00756836	-57.63543192	59.65113302	-31.68229259	88.79115016	0.00	0.00	0.00	
0.00781250	-57.70863836	59.90718218	-31.61153370	88.98565323	0.00	0.00	0.00	
0.00805664	-57.63543192	59.77915760	-31.68229259	88.87720945	0.00	0.00	0.00	
0.00830078	-57.41581259	59.71514531	-31.82381037	88.74248712	0.00	0.00	0.00	
0.00854492	-57.34260615	59.39508386	-31.96532814	88.53097012	0.00	0.00	0.00	
0.00878906	-57.26939971	59.33107157	-31.82381037	88.38956444	0.00	0.00	0.00	
0.00903320	-57.34260615	59.45909615	-31.75305148	88.49754162	0.00	0.00	0.00	
0.00927734	-57.34260615	59.33107157	-31.89456926	88.46250099	0.00	0.00	0.00	
0.00952148	-57.26939971	59.26705928	-31.89456926	88.37212233	0.00	0.00	0.00	
0.00976563	-57.26939971	59.13903469	-31.96532814	88.31190051	0.00	0.00	0.00	
0.01000977	-57.12298682	59.13903469	-31.96532814	88.21702359	0.00	0.00	0.00	
0.01025391	-57.26939971	59.33107157	-31.89456926	88.41506514	0.00	0.00	0.00	
0.01049805	-57.41581259	59.58712073	-31.82381037	88.65638950	0.00	0.00	0.00	
0.01074219	-57.48901903	59.65113302	-31.75305148	88.72148138	0.00	0.00	0.00	
0.01098633	-57.48901903	59.65113302	-31.82381037	88.74683029	0.00	0.00	0.00	
0.01123047	-57.48901903	59.58712073	-31.75305148	88.67845592	0.00	0.00	0.00	
0.01147461	-57.48901903	59.58712073	-31.68229259	88.65314394	0.00	0.00	0.00	
0.01171875	-57.48901903	59.58712073	-31.82381037	88.70381712	0.00	0.00	0.00	
0.01196289	-57.48901903	59.45909615	-31.89456926	88.64330190	0.00	0.00	0.00	
0.01220703	-57.48901903	59.52310844	-31.82381037	88.66082931	0.00	0.00	0.00	
0.01245117	-57.41581259	59.52310844	-31.89456926	88.63881498	0.00	0.00	0.00	
0.01269531	-57.41581259	59.52310844	-31.75305148	88.58799158	0.00	0.00	0.00	
0.01293945	-57.41581259	59.45909615	-31.82381037	88.57039323	0.00	0.00	0.00	
0.01318359	-57.26939971	59.33107157	-31.82381037	88.38956444	0.00	0.00	0.00	
0.01342773	-57.34260615	59.39508386	-31.89456926	88.50544624	0.00	0.00	0.00	
0.01367188	-57.41581259	59.33107157	-31.82381037	88.48449861	0.00	0.00	0.00	
0.01391602	-57.41581259	59.52310844	-31.75305148	88.58799158	0.00	0.00	0.00	
0.01416016	-57.56222548	59.65113302	-31.75305148	88.76893460	0.00	0.00	0.00	
0.01440430	-57.63543192	59.65113302	-31.82381037	88.84174463	0.00	0.00	0.00	
0.01464844	-57.63543192	59.77915760	-31.75305148	88.90245764	0.00	0.00	0.00	
0.01489258	-57.48901903	59.45909615	-31.82381037	88.61786688	0.00	0.00	0.00	
