Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.00000000	-128.49926794	176.34553834	92.99486998	237.18738709	102.78	0.00	0.00	
0.00024414	-128.64568082	176.40955063	92.99486998	237.31432024	102.78	0.00	0.00	
0.00048828	-128.71888726	176.60158750	93.20714665	237.57997566	102.78	0.00	0.00	
0.00073242	-128.49926794	176.40955063	92.99486998	237.23498321	102.78	0.00	0.00	
0.00097656	-128.35285505	175.89745231	92.57031665	236.60860646	0.00	0.00	0.00	
0.00122070	-128.35285505	176.02547689	92.57031665	236.70379684	0.00	0.00	0.00	
0.00146484	-128.35285505	175.96146460	92.71183442	236.71158963	0.00	0.00	0.00	
0.00170898	-128.35285505	176.02547689	92.64107554	236.73147824	0.00	0.00	0.00	
0.00195313	-128.20644217	175.96146460	92.57031665	236.57682127	0.00	0.00	0.00	
0.00219727	-128.27964861	175.96146460	92.71183442	236.67190267	0.00	0.00	0.00	
0.00244141	-128.71888726	176.34553834	93.06562887	237.33417813	0.00	0.00	0.00	
0.00268555	-129.08491947	176.85763667	93.56094109	238.10751727	0.00	0.00	0.00	
0.00292969	-129.08491947	177.04967354	93.63169998	238.27798593	0.00	0.00	0.00	
0.00317383	-128.71888726	176.60158750	93.06562887	237.52449121	0.00	0.00	0.00	
0.00341797	-128.64568082	176.47356292	92.99486998	237.36190816	0.00	0.00	0.00	
0.00366211	-128.64568082	176.53757521	93.06562887	237.43722946	0.00	0.00	0.00	
0.00390625	-128.49926794	176.28152605	92.85335220	237.08433795	0.00	0.00	0.00	
0.00415039	-128.20644217	175.83344002	92.35803998	236.39859981	0.00	0.00	0.00	
0.00439453	-128.27964861	175.83344002	92.49955776	236.49362584	0.00	0.00	0.00	
0.00463867	-128.57247438	176.28152605	92.99486998	237.17947516	0.00	0.00	0.00	
0.00488281	-128.57247438	176.34553834	92.99486998	237.22705559	0.00	0.00	0.00	
0.00512695	-128.49926794	176.28152605	92.85335220	237.08433795	0.00	0.00	0.00	
0.00537109	-128.79209370	176.66559980	93.27790554	237.69498357	0.00	0.00	0.00	
0.00561523	-129.23133236	177.24171041	93.70245887	238.52780125	0.00	0.00	0.00	
0.00585938	-129.37774524	177.43374728	93.98549443	238.86106589	0.00	0.00	0.00	
0.00610352	-129.37774524	177.56177186	93.91473554	238.92836027	0.00	0.00	0.00	
0.00634766	-129.08491947	176.98566125	93.41942332	238.14707509	0.00	0.00	0.00	
0.00659180	-128.71888726	176.53757521	93.20714665	237.53239692	0.00	0.00	0.00	
0.00683594	-128.79209370	176.53757521	93.20714665	237.57207548	0.00	0.00	0.00	
0.00708008	-128.71888726	176.47356292	93.06562887	237.42931922	0.00	0.00	0.00	
0.00732422	-128.49926794	176.28152605	92.92411109	237.11205939	0.00	0.00	0.00	
0.00756836	-128.64568082	176.40955063	92.99486998	237.31432024	0.00	0.00	0.00	
0.00781250	-128.64568082	176.28152605	92.85335220	237.16372538	0.00	0.00	0.00	
