Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.01708984	-120.00732064	194.14095506	99.00937555	248.78770848	0.00	0.00	0.00	
0.01733398	-120.08052709	194.33299193	99.22165222	249.05738497	0.00	0.00	0.00	
0.01757813	-119.93411420	194.14095506	99.00937555	248.75240427	0.00	0.00	0.00	
0.01782227	-119.78770132	193.82089361	98.86785777	248.37569424	0.00	0.00	0.00	
0.01806641	-120.00732064	194.26897964	99.15089333	248.94395576	0.00	0.00	0.00	
0.01831055	-120.37335286	194.78107797	99.50468778	249.66096071	0.00	0.00	0.00	
0.01855469	-120.08052709	194.46101652	99.22165222	249.15729208	0.00	0.00	0.00	
0.01879883	-120.22693997	194.65305339	99.36317000	249.43409518	0.00	0.00	0.00	
0.01904297	-120.51976574	195.16515171	99.85848222	250.17227434	0.00	0.00	0.00	
0.01928711	-120.44655930	195.16515171	99.85848222	250.13701557	0.00	0.00	0.00	
0.01953125	-120.22693997	194.65305339	99.29241111	249.40591651	0.00	0.00	0.00	
0.01977539	-120.08052709	194.39700422	99.00937555	249.02285976	0.00	0.00	0.00	
0.02001953	-120.00732064	194.46101652	99.15089333	249.09384497	0.00	0.00	0.00	
0.02026367	-120.00732064	194.26897964	98.93861666	248.85948511	0.00	0.00	0.00	
0.02050781	-119.64128843	193.88490590	98.65558111	248.27065537	0.00	0.00	0.00	
0.02075195	-119.42166911	193.50083216	98.37254555	247.75242646	0.00	0.00	0.00	
0.02099609	-119.64128843	193.69286903	98.51406333	248.06447969	0.00	0.00	0.00	
0.02124023	-119.93411420	194.26897964	99.00937555	248.85233503	0.00	0.00	0.00	
0.02148438	-120.22693997	194.90910255	99.43392889	249.66213482	0.00	0.00	0.00	
0.02172852	-120.30014641	194.97311484	99.50468778	249.77554649	0.00	0.00	0.00	
0.02197266	-120.08052709	194.58904110	99.29241111	249.28540030	0.00	0.00	0.00	
0.02221680	-120.30014641	194.97311484	99.57544667	249.80374360	0.00	0.00	0.00	
0.02246094	-120.08052709	194.65305339	99.22165222	249.30720095	0.00	0.00	0.00	
0.02270508	-119.64128843	193.88490590	98.58482222	248.24254633	0.00	0.00	0.00	
0.02294922	-119.56808199	193.56484445	98.16026888	247.78884887	0.00	0.00	0.00	
0.02319336	-119.49487555	193.62885674	98.30178666	247.85963912	0.00	0.00	0.00	
0.02343750	-119.56808199	193.75688132	98.30178666	247.99495267	0.00	0.00	0.00	
0.02368164	-119.34846266	193.43681987	98.08950999	247.55486421	0.00	0.00	0.00	
0.02392578	-119.34846266	193.43681987	98.01875111	247.52683570	0.00	0.00	0.00	
0.02416992	-119.20204978	193.24478300	97.80647444	247.22212941	0.00	0.00	0.00	
0.02441406	-119.34846266	193.56484445	98.16026888	247.68294841	0.00	0.00	0.00	
0.02465820	-119.64128843	194.01293048	98.51406333	248.31446951	0.00	0.00	0.00	
0.02490234	-119.71449488	194.20496735	98.65558111	248.55593598	0.00	0.00	0.00	
0.02514648	-119.78770132	194.39700422	98.72634000	248.76932859	0.00	0.00	0.00	
0.02539063	-119.93411420	194.65305339	99.00937555	249.15228153	0.00	0.00	0.00	
0.02563477	-119.93411420	194.58904110	98.79709889	249.01797809	0.00	0.00	0.00	
0.02587891	-119.71449488	194.07694277	98.37254555	248.34366857	0.00	0.00	0.00	
0.02612305	-119.42166911	193.62885674	97.94799222	247.68423122	0.00	0.00	0.00	
0.02636719	-119.27525622	193.62885674	97.94799222	247.61367105	0.00	0.00	0.00	
0.02661133	-119.49487555	193.94891819	98.16026888	248.05371704	0.00	0.00	0.00	
0.02685547	-119.56808199	194.14095506	98.30178666	248.29514277	0.00	0.00	0.00	
0.02709961	-119.56808199	194.14095506	98.23102777	248.26713734	0.00	0.00	0.00	
0.02734375	-119.56808199	194.07694277	98.23102777	248.21708395	0.00	0.00	0.00	
0.02758789	-119.27525622	193.82089361	97.80647444	247.70795706	0.00	0.00	0.00	
0.02783203	-119.12884334	193.56484445	97.59419777	247.35330554	0.00	0.00	0.00	
0.02807617	-119.27525622	193.75688132	97.87723333	247.68582642	0.00	0.00	0.00	
0.02832031	-119.49487555	194.33299193	98.30178666	248.41010104	0.00	0.00	0.00	
0.02856445	-119.64128843	194.33299193	98.30178666	248.48056446	0.00	0.00	0.00	
0.02880859	-119.56808199	194.39700422	98.16026888	248.43944910	0.00	0.00	0.00	
0.02905273	-119.71449488	194.65305339	98.30178666	248.76618085	0.00	0.00	0.00	
0.02929688	-119.71449488	194.58904110	98.23102777	248.68813807	0.00	0.00	0.00	
0.02954102	-119.42166911	194.20496735	97.94799222	248.13486973	0.00	0.00	0.00	
0.02978516	-119.27525622	193.82089361	97.59419777	247.62421728	0.00	0.00	0.00	
0.03002930	-119.20204978	194.01293048	97.59419777	247.73932531	0.00	0.00	0.00	
0.03027344	-119.27525622	193.94891819	97.59419777	247.72443774	0.00	0.00	0.00	
0.03051758	-119.05563690	193.75688132	97.38192110	247.38474548	0.00	0.00	0.00	
0.03076172	-118.83601757	193.37280758	97.02812666	246.83901463	0.00	0.00	0.00	
0.03100586	-118.98243045	193.50083216	97.02812666	247.00981391	0.00	0.00	0.00	
0.03125000	-119.20204978	193.94891819	97.45267999	247.63347184	0.00	0.00	0.00	
0.03149414	-119.42166911	194.33299193	97.73571555	248.15139915	0.00	0.00	0.00	
0.03173828	-119.49487555	194.46101652	97.87723333	248.34263635	0.00	0.00	0.00	
0.03198242	-119.64128843	194.78107797	98.01875111	248.71948416	0.00	0.00	0.00	
0.03222656	-119.64128843	194.84509026	97.94799222	248.74174614	0.00	0.00	0.00	
0.03247070	-119.27525622	194.26897964	97.38192110	247.89163309	0.00	0.00	0.00	
0.03271484	-119.05563690	194.01293048	97.16964444	247.50192256	0.00	0.00	0.00	
0.03295898	-118.98243045	193.94891819	97.02812666	247.36098922	0.00	0.00	0.00	
0.03320313	-119.05563690	194.07694277	97.16964444	247.55210400	0.00	0.00	0.00	
0.03344727	-119.27525622	194.46101652	97.45267999	248.06994685	0.00	0.00	0.00	
0.03369141	-119.27525622	194.52502881	97.31116221	248.06458004	0.00	0.00	0.00	
0.03393555	-118.98243045	194.07694277	96.95736777	247.43364694	0.00	0.00	0.00	
0.03417969	-118.76281113	193.75688132	96.60357332	246.93842298	0.00	0.00	0.00	
0.03442383	-118.68960469	193.56484445	96.53281443	246.72485795	0.00	0.00	0.00	
0.03466797	-118.83601757	193.75688132	96.67433221	247.00132518	0.00	0.00	0.00	
0.03491211	-119.05563690	194.20496735	96.88660888	247.54157025	0.00	0.00	0.00	
0.03515625	-119.05563690	194.26897964	96.88660888	247.59179330	0.00	0.00	0.00	
0.03540039	-119.20204978	194.46101652	97.02812666	247.86825730	0.00	0.00	0.00	
0.03564453	-119.42166911	195.03712713	97.45267999	248.59211743	0.00	0.00	0.00	
0.03588867	-119.34846266	194.90910255	97.16964444	248.34563333	0.00	0.00	0.00	
0.03613281	-119.20204978	194.58904110	96.81584999	247.88572447	0.00	0.00	0.00	
0.03637695	-119.20204978	194.52502881	96.74509110	247.80784523	0.00	0.00	0.00	
0.03662109	-119.12884334	194.58904110	96.81584999	247.85052963	0.00	0.00	0.00	
0.03686523	-118.83601757	194.01293048	96.24977888	247.03650783	0.00	0.00	0.00	
