Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
744	0.0015	0.0008	0.0007	0.0018
745	0.0022	0.0021	0.0036	0.0047
746	0.0013	0.0006	0.0027	0.0030
747	0.0010	0.0021	0.0016	0.0028
748	0.0005	0.0003	0.0007	0.0009
749	0.0005	0.0012	0.0011	0.0017
750	0.0016	0.0021	0.0009	0.0028
751	0.0007	0.0010	0.0010	0.0016
752	0.0010	0.0012	0.0010	0.0019
753	0.0017	0.0005	0.0010	0.0020
754	0.0006	0.0007	0.0015	0.0017
755	0.0006	0.0004	0.0013	0.0015
756	0.0008	0.0004	0.0010	0.0013
757	0.0015	0.0006	0.0007	0.0018
758	0.0016	0.0015	0.0010	0.0024
759	0.0012	0.0010	0.0009	0.0018
760	0.0011	0.0012	0.0006	0.0017
761	0.0007	0.0007	0.0015	0.0018
762	0.0015	0.0010	0.0021	0.0028
763	0.0006	0.0004	0.0018	0.0019
764	0.0015	0.0010	0.0015	0.0024
765	0.0012	0.0009	0.0017	0.0023
766	0.0006	0.0014	0.0001	0.0015
767	0.0003	0.0009	0.0012	0.0016
768	0.0019	0.0003	0.0018	0.0026
769	0.0016	0.0003	0.0013	0.0021
770	0.0015	0.0004	0.0016	0.0022
771	0.0006	0.0011	0.0007	0.0014
772	0.0005	0.0013	0.0007	0.0016
773	0.0011	0.0003	0.0009	0.0015
774	0.0002	0.0014	0.0014	0.0020
775	0.0011	0.0002	0.0012	0.0017
776	0.0007	0.0014	0.0011	0.0019
777	0.0019	0.0009	0.0007	0.0022
778	0.0001	0.0002	0.0004	0.0005
779	0.0013	0.0011	0.0031	0.0035
780	0.0007	0.0013	0.0004	0.0015
781	0.0012	0.0012	0.0016	0.0023
782	0.0010	0.0007	0.0008	0.0015
783	0.0006	0.0007	0.0012	0.0015
784	0.0019	0.0010	0.0016	0.0026
785	0.0014	0.0016	0.0009	0.0023
786	0.0014	0.0004	0.0005	0.0015
