Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
264	0.0022	0.0014	0.0020	0.0033
265	0.0011	0.0003	0.0009	0.0015
266	0.0015	0.0013	0.0006	0.0021
267	0.0003	0.0013	0.0024	0.0028
268	0.0013	0.0012	0.0017	0.0025
269	0.0010	0.0020	0.0012	0.0025
270	0.0004	0.0009	0.0007	0.0012
271	0.0017	0.0006	0.0003	0.0019
272	0.0018	0.0008	0.0030	0.0036
273	0.0010	0.0016	0.0021	0.0028
274	0.0002	0.0006	0.0010	0.0012
275	0.0011	0.0017	0.0046	0.0050
276	0.0013	0.0003	0.0002	0.0013
277	0.0013	0.0010	0.0014	0.0022
278	0.0025	0.0007	0.0029	0.0038
279	0.0022	0.0004	0.0020	0.0030
280	0.0026	0.0001	0.0021	0.0033
281	0.0007	0.0018	0.0007	0.0020
282	0.0025	0.0007	0.0024	0.0036
283	0.0010	0.0017	0.0027	0.0034
284	0.0019	0.0006	0.0013	0.0024
285	0.0016	0.0008	0.0010	0.0021
286	0.0003	0.0012	0.0007	0.0014
287	0.0004	0.0014	0.0004	0.0015
288	0.0007	0.0009	0.0014	0.0018
289	0.0015	0.0005	0.0008	0.0018
290	0.0004	0.0005	0.0014	0.0016
291	0.0010	0.0008	0.0024	0.0028
292	0.0000	0.0012	0.0017	0.0020
293	0.0009	0.0005	0.0017	0.0019
294	0.0006	0.0009	0.0013	0.0017
295	0.0011	0.0007	0.0007	0.0015
296	0.0004	0.0011	0.0012	0.0016
297	0.0005	0.0008	0.0023	0.0025
298	0.0010	0.0012	0.0009	0.0018
299	0.0012	0.0020	0.0008	0.0025
300	0.0016	0.0008	0.0022	0.0028
301	0.0016	0.0010	0.0015	0.0024
302	0.0011	0.0005	0.0018	0.0022
303	0.0014	0.0011	0.0004	0.0018
304	0.0011	0.0004	0.0025	0.0028
305	0.0014	0.0014	0.0003	0.0020
306	0.0007	0.0009	0.0011	0.0016
307	0.0002	0.0005	0.0027	0.0027
308	0.0019	0.0010	0.0023	0.0031
309	0.0007	0.0010	0.0011	0.0017
310	0.0025	0.0015	0.0031	0.0043
311	0.0006	0.0017	0.0025	0.0031
312	0.0006	0.0019	0.0019	0.0027
313	0.0008	0.0018	0.0011	0.0022
314	0.0004	0.0026	0.0002	0.0026
315	0.0011	0.0018	0.0013	0.0025
316	0.0001	0.0009	0.0024	0.0025
317	0.0005	0.0017	0.0009	0.0020
318	0.0008	0.0006	0.0019	0.0021
319	0.0007	0.0015	0.0008	0.0019
320	0.0016	0.0010	0.0019	0.0026
321	0.0011	0.0004	0.0014	0.0018
322	0.0012	0.0018	0.0018	0.0029
323	0.0014	0.0020	0.0021	0.0032
324	0.0016	0.0008	0.0012	0.0021
325	0.0013	0.0006	0.0006	0.0016
326	0.0011	0.0007	0.0010	0.0016
327	0.0011	0.0009	0.0024	0.0028
328	0.0012	0.0018	0.0029	0.0036
329	0.0024	0.0017	0.0010	0.0031
330	0.0003	0.0011	0.0022	0.0025
331	0.0015	0.0003	0.0017	0.0023
332	0.0018	0.0008	0.0029	0.0035
333	0.0003	0.0010	0.0015	0.0019
334	0.0018	0.0011	0.0014	0.0026
335	0.0003	0.0006	0.0024	0.0025
336	0.0015	0.0007	0.0013	0.0021
337	0.0009	0.0005	0.0014	0.0017
338	0.0008	0.0022	0.0006	0.0024
339	0.0010	0.0007	0.0009	0.0015
340	0.0007	0.0008	0.0028	0.0030
341	0.0011	0.0018	0.0010	0.0023
342	0.0001	0.0007	0.0015	0.0017
343	0.0003	0.0010	0.0006	0.0011
344	0.0017	0.0016	0.0006	0.0024
345	0.0025	0.0007	0.0010	0.0028
346	0.0005	0.0007	0.0006	0.0010
347	0.0028	0.0010	0.0029	0.0041
348	0.0006	0.0017	0.0014	0.0023
349	0.0021	0.0009	0.0018	0.0029
350	0.1285	0.0581	0.2069	0.2504
351	0.0019	0.0006	0.0018	0.0027
352	0.0024	0.0008	0.0023	0.0034
353	0.0011	0.0018	0.0020	0.0028
354	0.0024	0.0018	0.0027	0.0040
355	0.0013	0.0004	0.0010	0.0017
356	0.0008	0.0002	0.0021	0.0022
357	0.0002	0.0005	0.0005	0.0007
358	0.0024	0.0018	0.0012	0.0033
359	0.0020	0.0003	0.0008	0.0022
360	0.0010	0.0007	0.0013	0.0018
361	0.0011	0.0005	0.0018	0.0021
362	0.0007	0.0008	0.0005	0.0011
363	0.0013	0.0009	0.0009	0.0018
364	0.0009	0.0013	0.0010	0.0019
365	0.0015	0.0008	0.0004	0.0017
366	0.0006	0.0007	0.0020	0.0022
367	0.0008	0.0011	0.0018	0.0022
368	0.0026	0.0010	0.0004	0.0028
369	0.0022	0.0016	0.0009	0.0029
370	0.0016	0.0007	0.0007	0.0019
371	0.0005	0.0003	0.0009	0.0011
372	0.0006	0.0007	0.0016	0.0019
373	0.0005	0.0013	0.0010	0.0017
374	0.0006	0.0003	0.0018	0.0019
375	0.0017	0.0013	0.0007	0.0023
376	0.0007	0.0013	0.0007	0.0016
377	0.0012	0.0005	0.0015	0.0020
378	0.0007	0.0018	0.0015	0.0024
379	0.0004	0.0004	0.0010	0.0012
380	0.0011	0.0011	0.0004	0.0016
381	0.0008	0.0005	0.0018	0.0020
382	0.0008	0.0012	0.0027	0.0031
383	0.0026	0.0008	0.0022	0.0035
384	0.0008	0.0010	0.0013	0.0018
385	0.0004	0.0005	0.0007	0.0009
