Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
394	0.0042	0.0009	0.0069	0.0081
395	0.0024	0.0006	0.0021	0.0033
396	0.0025	0.0003	0.0028	0.0038
397	0.0026	0.0012	0.0006	0.0029
398	0.0022	0.0006	0.0010	0.0025
399	0.0016	0.0007	0.0011	0.0020
400	0.0018	0.0011	0.0014	0.0025
401	0.0003	0.0006	0.0016	0.0017
402	0.0178	0.0026	0.0397	0.0436
403	0.0004	0.0001	0.0021	0.0022
404	0.0009	0.0013	0.0008	0.0018
405	0.0008	0.0008	0.0023	0.0026
406	0.0012	0.0001	0.0022	0.0025
407	0.0014	0.0013	0.0008	0.0021
408	0.0011	0.0003	0.0013	0.0017
409	0.0010	0.0001	0.0030	0.0032
410	0.0036	0.0005	0.0085	0.0093
411	0.0023	0.0013	0.0040	0.0048
412	0.0015	0.0007	0.0016	0.0023
413	0.0018	0.0011	0.0014	0.0025
414	0.0014	0.0015	0.0016	0.0026
415	0.0014	0.0014	0.0032	0.0037
416	0.0003	0.0019	0.0009	0.0021
417	0.0031	0.0004	0.0021	0.0037
418	0.0019	0.0015	0.0018	0.0030
419	0.0019	0.0009	0.0025	0.0033
420	0.0016	0.0011	0.0023	0.0030
421	0.0023	0.0019	0.0022	0.0038
422	0.0003	0.0006	0.0020	0.0021
423	0.0006	0.0002	0.0014	0.0016
424	0.0006	0.0008	0.0010	0.0014
425	0.0014	0.0011	0.0021	0.0027
426	0.0021	0.0003	0.0023	0.0032
427	0.0012	0.0015	0.0021	0.0028
428	0.0007	0.0014	0.0020	0.0025
429	0.0012	0.0014	0.0019	0.0027
430	0.0005	0.0016	0.0012	0.0020
431	0.0004	0.0014	0.0005	0.0015
432	0.0018	0.0008	0.0025	0.0031
433	0.0012	0.0008	0.0026	0.0030
434	0.0021	0.0005	0.0005	0.0022
435	0.0003	0.0011	0.0009	0.0015
436	0.0018	0.0012	0.0021	0.0030
437	0.0013	0.0009	0.0007	0.0018
438	0.0006	0.0021	0.0022	0.0031
439	0.0016	0.0011	0.0008	0.0021
440	0.0008	0.0020	0.0015	0.0026
441	0.0016	0.0006	0.0017	0.0024
442	0.0024	0.0005	0.0009	0.0026
443	0.0016	0.0011	0.0011	0.0022
444	0.0013	0.0019	0.0027	0.0036
445	0.0015	0.0007	0.0009	0.0019
446	0.0005	0.0003	0.0014	0.0016
447	0.0010	0.0015	0.0012	0.0022
