Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
478	0.0021	0.0004	0.0020	0.0029
479	0.0006	0.0016	0.0018	0.0025
480	0.0012	0.0007	0.0005	0.0015
481	0.0013	0.0012	0.0006	0.0019
482	0.0019	0.0008	0.0004	0.0021
483	0.0010	0.0011	0.0011	0.0018
484	0.0009	0.0008	0.0010	0.0016
485	0.0028	0.0006	0.0004	0.0029
486	0.0022	0.0002	0.0046	0.0051
487	0.0010	0.0019	0.0009	0.0023
488	0.0028	0.0010	0.0019	0.0035
489	0.0012	0.0004	0.0024	0.0027
490	0.0009	0.0010	0.0018	0.0022
491	0.0019	0.0014	0.0010	0.0026
492	0.0004	0.0009	0.0005	0.0011
493	0.0017	0.0012	0.0033	0.0039
494	0.0019	0.0007	0.0010	0.0022
495	0.0031	0.0018	0.0044	0.0056
496	0.0016	0.0013	0.0033	0.0039
497	0.0019	0.0012	0.0043	0.0049
498	0.0044	0.0008	0.0021	0.0050
499	0.0013	0.0001	0.0028	0.0030
500	0.0022	0.0016	0.0016	0.0032
501	0.0008	0.0001	0.0038	0.0039
502	0.0025	0.0019	0.0062	0.0069
503	0.0072	0.0018	0.0168	0.0183
504	0.0033	0.0013	0.0079	0.0086
505	0.0021	0.0015	0.0025	0.0036
506	0.0009	0.0009	0.0017	0.0021
507	0.0035	0.0003	0.0067	0.0076
508	0.0001	0.0021	0.0033	0.0039
509	0.0023	0.0014	0.0062	0.0068
510	0.0008	0.0014	0.0036	0.0040
511	0.0012	0.0005	0.0007	0.0015
512	0.0030	0.0015	0.0044	0.0056
513	0.0006	0.0011	0.0016	0.0020
514	0.0013	0.0014	0.0021	0.0029
515	0.0010	0.0011	0.0019	0.0024
516	0.0013	0.0005	0.0012	0.0018
517	0.0017	0.0009	0.0015	0.0024
518	0.0004	0.0011	0.0015	0.0019
519	0.0015	0.0004	0.0019	0.0025
520	0.0007	0.0011	0.0020	0.0024
521	0.0022	0.0007	0.0021	0.0032
522	0.0010	0.0005	0.0029	0.0031
523	0.0016	0.0009	0.0019	0.0026
524	0.0008	0.0019	0.0001	0.0021
525	0.0007	0.0005	0.0008	0.0011
526	0.0007	0.0011	0.0014	0.0019
527	0.0022	0.0013	0.0007	0.0027
528	0.0014	0.0017	0.0003	0.0022
529	0.0007	0.0004	0.0009	0.0012
530	0.0017	0.0016	0.0040	0.0046
531	0.0017	0.0005	0.0017	0.0025
532	0.0009	0.0017	0.0015	0.0024
533	0.0018	0.0005	0.0011	0.0022
534	0.0010	0.0008	0.0011	0.0017
535	0.0018	0.0007	0.0010	0.0022
536	0.0011	0.0012	0.0006	0.0017
537	0.0008	0.0017	0.0006	0.0020
538	0.0014	0.0005	0.0016	0.0022
539	0.0024	0.0015	0.0008	0.0030
540	0.0020	0.0004	0.0026	0.0033
541	0.0013	0.0004	0.0005	0.0014
542	0.0001	0.0013	0.0019	0.0023
543	0.0014	0.0008	0.0014	0.0021
544	0.0018	0.0004	0.0022	0.0028
545	0.0009	0.0012	0.0026	0.0029
546	0.0015	0.0009	0.0023	0.0029
547	0.0017	0.0006	0.0021	0.0028
548	0.0013	0.0010	0.0011	0.0020
549	0.0008	0.0009	0.0009	0.0015
550	0.0011	0.0011	0.0008	0.0018
551	0.0012	0.0005	0.0017	0.0022
552	0.0006	0.0006	0.0010	0.0013
553	0.0001	0.0005	0.0012	0.0013
554	0.0011	0.0008	0.0015	0.0021
555	0.0002	0.0009	0.0005	0.0011
556	0.0020	0.0012	0.0029	0.0038
557	0.0010	0.0010	0.0016	0.0021
558	0.0032	0.0003	0.0025	0.0041
559	0.0005	0.0010	0.0009	0.0014
560	0.0019	0.0018	0.0020	0.0033
561	0.0010	0.0007	0.0018	0.0022
562	0.0014	0.0007	0.0008	0.0017
563	0.0007	0.0002	0.0014	0.0016
564	0.0021	0.0008	0.0019	0.0030
