Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
151	0.0058	0.0033	0.0043	0.0080
152	0.0080	0.0088	0.0014	0.0120
153	0.0045	0.0014	0.0030	0.0056
154	0.0032	0.0038	0.0032	0.0059
155	0.0062	0.0066	0.0008	0.0090
156	0.0069	0.0024	0.0031	0.0079
157	0.0026	0.0034	0.0025	0.0049
158	0.0069	0.0065	0.0039	0.0102
159	0.0062	0.0033	0.0017	0.0072
160	0.0081	0.0030	0.0015	0.0088
161	0.0088	0.0023	0.0010	0.0092
162	0.0019	0.0014	0.0088	0.0091
163	0.0059	0.0008	0.0006	0.0060
164	0.0080	0.0052	0.0026	0.0099
165	0.0049	0.0035	0.0010	0.0061
166	0.0077	0.0098	0.0020	0.0127
167	0.0163	0.0094	0.0078	0.0204
168	0.0060	0.0029	0.0054	0.0086
169	0.0048	0.0055	0.0049	0.0088
170	0.0038	0.0012	0.0044	0.0059
171	0.0036	0.0040	0.0010	0.0055
172	0.0051	0.0031	0.0026	0.0065
173	0.0059	0.0053	0.0026	0.0083
174	0.0059	0.0080	0.0070	0.0122
175	0.0049	0.0012	0.0009	0.0051
176	0.0069	0.0036	0.0037	0.0086
177	0.0050	0.0027	0.0055	0.0079
178	0.0044	0.0046	0.0025	0.0068
179	0.0043	0.0050	0.0012	0.0067
180	0.0034	0.0050	0.0024	0.0065
181	0.0047	0.0018	0.0018	0.0053
182	0.0064	0.0021	0.0014	0.0069
183	0.0061	0.0014	0.0019	0.0066
184	0.0044	0.0012	0.0037	0.0058
185	0.0070	0.0066	0.0036	0.0103
186	0.0062	0.0075	0.0010	0.0098
187	0.0032	0.0084	0.0032	0.0095
188	0.0046	0.0061	0.0057	0.0095
189	0.0052	0.0065	0.0066	0.0105
190	0.0068	0.0055	0.0024	0.0091
191	0.0081	0.0064	0.0014	0.0104
192	0.0035	0.0015	0.0003	0.0038
193	0.0096	0.0049	0.0030	0.0112
194	0.0090	0.0076	0.0048	0.0127
195	0.0081	0.0035	0.0088	0.0125
196	0.0033	0.0011	0.0057	0.0067
197	0.0068	0.0026	0.0048	0.0087
198	0.0027	0.0030	0.0023	0.0047
199	0.0050	0.0052	0.0018	0.0074
200	0.0141	0.0120	0.0065	0.0196
201	0.0575	0.0059	0.0348	0.0675
202	0.0050	0.0053	0.0050	0.0089
203	0.0018	0.0027	0.0040	0.0052
204	0.0063	0.0034	0.0012	0.0073
205	0.0062	0.0005	0.0023	0.0066
206	0.0099	0.0053	0.0040	0.0119
207	0.0052	0.0045	0.0062	0.0093
208	0.0053	0.0072	0.0018	0.0091
209	0.0039	0.0024	0.0023	0.0051
210	0.0052	0.0043	0.0008	0.0068
211	0.0009	0.0038	0.0026	0.0047
212	0.0024	0.0032	0.0025	0.0048
213	0.0065	0.0029	0.0048	0.0086
214	0.0056	0.0022	0.0013	0.0062
215	0.0038	0.0041	0.0017	0.0059
216	0.0065	0.0028	0.0044	0.0083
217	0.0044	0.0023	0.0053	0.0073
218	0.0053	0.0036	0.0039	0.0075
219	0.0039	0.0043	0.0042	0.0071
220	0.0037	0.0047	0.0023	0.0064
221	0.0032	0.0012	0.0044	0.0055
222	0.0072	0.0055	0.0018	0.0092
223	0.0067	0.0063	0.0020	0.0095
224	0.0011	0.0020	0.0036	0.0042
225	0.0019	0.0073	0.0074	0.0106
226	0.0091	0.0064	0.0088	0.0142
227	0.0061	0.0032	0.0022	0.0072
228	0.0083	0.0023	0.0069	0.0110
229	0.0074	0.0057	0.0090	0.0130
230	0.0027	0.0068	0.0039	0.0083
231	0.0032	0.0028	0.0018	0.0046
232	0.0025	0.0032	0.0025	0.0048
233	0.0027	0.0074	0.0011	0.0080
234	0.0016	0.0021	0.0024	0.0036
235	0.0059	0.0014	0.0045	0.0075
236	0.0041	0.0026	0.0022	0.0053
237	0.0035	0.0036	0.0031	0.0059
238	0.0043	0.0021	0.0013	0.0050
239	0.0050	0.0039	0.0015	0.0065
240	0.0044	0.0029	0.0033	0.0062
241	0.0040	0.0052	0.0017	0.0068
242	0.0019	0.0011	0.0024	0.0033
243	0.0051	0.0030	0.0037	0.0070
244	0.0046	0.0021	0.0026	0.0057
245	0.0043	0.0014	0.0045	0.0064
246	0.0038	0.0009	0.0021	0.0044
247	0.0042	0.0013	0.0024	0.0051
248	0.0023	0.0019	0.0016	0.0033
249	0.0026	0.0024	0.0056	0.0066
250	0.0011	0.0011	0.0012	0.0020
251	0.0037	0.0006	0.0024	0.0044
252	0.0027	0.0030	0.0012	0.0042
253	0.0018	0.0025	0.0011	0.0033
254	0.0024	0.0013	0.0001	0.0027
255	0.0054	0.0020	0.0026	0.0063
256	0.0018	0.0030	0.0003	0.0035
257	0.0036	0.0046	0.0046	0.0074
258	0.0042	0.0015	0.0022	0.0050
259	0.0024	0.0023	0.0034	0.0048
260	0.0047	0.0034	0.0046	0.0074
261	0.0043	0.0026	0.0055	0.0074
262	0.0042	0.0028	0.0013	0.0052
263	0.0021	0.0039	0.0040	0.0060
264	0.0035	0.0045	0.0027	0.0063
265	0.0055	0.0024	0.0017	0.0062
266	0.0029	0.0022	0.0035	0.0050
267	0.0024	0.0022	0.0023	0.0040
268	0.0009	0.0026	0.0041	0.0050
269	0.0036	0.0018	0.0027	0.0049
270	0.0050	0.0036	0.0072	0.0095
271	0.0033	0.0039	0.0040	0.0065
272	0.0026	0.0020	0.0002	0.0033
273	0.0043	0.0027	0.0013	0.0053
274	0.0043	0.0011	0.0029	0.0053
275	0.0053	0.0026	0.0061	0.0084
276	0.0058	0.0028	0.0030	0.0070
277	0.0053	0.0031	0.0048	0.0078
278	0.0087	0.0038	0.0159	0.0185
279	0.0119	0.0066	0.0352	0.0378
280	0.0010	0.0030	0.0100	0.0105
281	0.0027	0.0013	0.0046	0.0055
282	0.0030	0.0012	0.0025	0.0041
283	0.0033	0.0014	0.0039	0.0053
284	0.0022	0.0028	0.0011	0.0037
285	0.0029	0.0013	0.0004	0.0032
286	0.0026	0.0033	0.0044	0.0061
287	0.0031	0.0036	0.0037	0.0060
288	0.0043	0.0054	0.0019	0.0071
289	0.0037	0.0024	0.0027	0.0052
290	0.0025	0.0023	0.0007	0.0034
291	0.0022	0.0016	0.0037	0.0046
292	0.0027	0.0037	0.0014	0.0048
293	0.0008	0.0013	0.0017	0.0023
294	0.0020	0.0050	0.0045	0.0070
295	0.0044	0.0033	0.0004	0.0055
296	0.0053	0.0015	0.0030	0.0062
297	0.0022	0.0043	0.0017	0.0051
298	0.0037	0.0020	0.0019	0.0046
299	0.0024	0.0026	0.0027	0.0045
300	0.0043	0.0033	0.0033	0.0063
301	0.0267	0.0060	0.0134	0.0304
302	0.0205	0.0040	0.0099	0.0231
303	0.0102	0.0013	0.0050	0.0114
304	0.0097	0.0033	0.0045	0.0112
305	0.0033	0.0039	0.0011	0.0052
306	0.0044	0.0014	0.0034	0.0057
307	0.0111	0.0022	0.0075	0.0135
308	0.0025	0.0021	0.0007	0.0034
309	0.0020	0.0023	0.0026	0.0040
310	0.0058	0.0025	0.0029	0.0069
311	0.0062	0.0019	0.0014	0.0067
312	0.0057	0.0027	0.0040	0.0075
313	0.0033	0.0022	0.0026	0.0048
314	0.0037	0.0023	0.0023	0.0049
315	0.0063	0.0026	0.0038	0.0078
316	0.0030	0.0010	0.0024	0.0040
317	0.0044	0.0038	0.0031	0.0066
318	0.0028	0.0010	0.0024	0.0038
319	0.0037	0.0016	0.0025	0.0047
320	0.0044	0.0035	0.0032	0.0065
321	0.0034	0.0037	0.0026	0.0056
322	0.0023	0.0023	0.0013	0.0035
323	0.0035	0.0027	0.0021	0.0049
324	0.0046	0.0023	0.0025	0.0057
325	0.0026	0.0029	0.0013	0.0041
326	0.0027	0.0032	0.0017	0.0045
327	0.0033	0.0008	0.0014	0.0037
328	0.0026	0.0023	0.0006	0.0035
329	0.0021	0.0017	0.0029	0.0040
330	0.0037	0.0012	0.0012	0.0041
331	0.0039	0.0018	0.0011	0.0044
332	0.0032	0.0033	0.0026	0.0053
333	0.0036	0.0013	0.0019	0.0043
334	0.0035	0.0016	0.0018	0.0043
335	0.0012	0.0009	0.0018	0.0024
336	0.0033	0.0010	0.0008	0.0035
337	0.0029	0.0008	0.0021	0.0036
338	0.0020	0.0019	0.0021	0.0035
339	0.0031	0.0022	0.0024	0.0045
340	0.0035	0.0019	0.0009	0.0041
341	0.0019	0.0008	0.0004	0.0022
342	0.0022	0.0025	0.0009	0.0034
343	0.0043	0.0033	0.0037	0.0066
344	0.0031	0.0009	0.0010	0.0033
345	0.0016	0.0011	0.0018	0.0027
346	0.0019	0.0007	0.0024	0.0031
347	0.0031	0.0024	0.0022	0.0045
348	0.0024	0.0020	0.0016	0.0035
349	0.0025	0.0015	0.0009	0.0031
350	0.0031	0.0007	0.0015	0.0035
351	0.0038	0.0046	0.0025	0.0065
352	0.0021	0.0006	0.0040	0.0046
353	0.0024	0.0021	0.0013	0.0035
354	0.0014	0.0008	0.0014	0.0021
355	0.0039	0.0016	0.0021	0.0047
356	0.0039	0.0010	0.0021	0.0046
357	0.0021	0.0019	0.0017	0.0033
358	0.0005	0.0028	0.0006	0.0029
359	0.0025	0.0007	0.0002	0.0026
360	0.0004	0.0006	0.0006	0.0009
361	0.0029	0.0030	0.0010	0.0042
362	0.0056	0.0017	0.0029	0.0065
363	0.0034	0.0010	0.0022	0.0042
364	0.0031	0.0033	0.0016	0.0048
365	0.0028	0.0016	0.0017	0.0037
366	0.0025	0.0020	0.0016	0.0036
367	0.0010	0.0025	0.0010	0.0028
368	0.0038	0.0032	0.0018	0.0053
369	0.0041	0.0004	0.0024	0.0047
370	0.0048	0.0014	0.0027	0.0057
371	0.0043	0.0022	0.0033	0.0059
372	0.0019	0.0018	0.0021	0.0034
373	0.0020	0.0024	0.0019	0.0037
374	0.0012	0.0017	0.0009	0.0023
375	0.0023	0.0027	0.0015	0.0039
376	0.0043	0.0028	0.0012	0.0053
377	0.0042	0.0017	0.0012	0.0047
378	0.0025	0.0030	0.0008	0.0040
379	0.0040	0.0015	0.0007	0.0043
380	0.0056	0.0023	0.0024	0.0065
381	0.0014	0.0008	0.0013	0.0021
382	0.0021	0.0009	0.0014	0.0027
383	0.0017	0.0021	0.0023	0.0036
384	0.0019	0.0036	0.0013	0.0043
385	0.0039	0.0022	0.0010	0.0046
386	0.0033	0.0026	0.0010	0.0043
387	0.0039	0.0007	0.0005	0.0040
388	0.0026	0.0024	0.0018	0.0039
389	0.0015	0.0028	0.0007	0.0033
390	0.0017	0.0025	0.0011	0.0032
391	0.0044	0.0008	0.0010	0.0046
392	0.0044	0.0003	0.0003	0.0044
393	0.0023	0.0010	0.0009	0.0026
394	0.0043	0.0031	0.0013	0.0055
395	0.0032	0.0025	0.0030	0.0050
396	0.0025	0.0016	0.0031	0.0043
397	0.0041	0.0012	0.0024	0.0049
398	0.0045	0.0011	0.0020	0.0050
399	0.0036	0.0025	0.0012	0.0045
400	0.0059	0.0014	0.0013	0.0062
401	0.0058	0.0016	0.0056	0.0082
402	0.0321	0.0057	0.0225	0.0396
403	0.0011	0.0023	0.0025	0.0036
404	0.0016	0.0010	0.0020	0.0028
405	0.0010	0.0021	0.0011	0.0026
406	0.0014	0.0004	0.0006	0.0016
407	0.0020	0.0021	0.0020	0.0035
408	0.0043	0.0008	0.0029	0.0052
409	0.0036	0.0003	0.0015	0.0039
410	0.0049	0.0011	0.0023	0.0055
411	0.0025	0.0027	0.0020	0.0042
412	0.0016	0.0008	0.0005	0.0018
413	0.0008	0.0010	0.0022	0.0025
414	0.0030	0.0019	0.0027	0.0044
415	0.0024	0.0008	0.0012	0.0028
416	0.0034	0.0023	0.0013	0.0043
417	0.0031	0.0001	0.0006	0.0032
418	0.0017	0.0010	0.0011	0.0022
419	0.0030	0.0017	0.0026	0.0043
420	0.0018	0.0015	0.0010	0.0026
421	0.0036	0.0024	0.0008	0.0044
422	0.0022	0.0005	0.0012	0.0025
423	0.0038	0.0031	0.0034	0.0060
424	0.0021	0.0019	0.0013	0.0031
425	0.0034	0.0024	0.0022	0.0048
426	0.0029	0.0020	0.0009	0.0036
427	0.0028	0.0020	0.0020	0.0039
428	0.0034	0.0013	0.0027	0.0045
429	0.0015	0.0021	0.0012	0.0028
430	0.0002	0.0006	0.0015	0.0016
431	0.0017	0.0005	0.0013	0.0022
432	0.0022	0.0012	0.0014	0.0029
433	0.0026	0.0008	0.0020	0.0034
434	0.0021	0.0007	0.0012	0.0025
435	0.0008	0.0013	0.0014	0.0020
436	0.0024	0.0021	0.0019	0.0038
437	0.0009	0.0008	0.0003	0.0013
438	0.0021	0.0003	0.0020	0.0029
439	0.0020	0.0008	0.0018	0.0028
440	0.0038	0.0015	0.0012	0.0043
441	0.0026	0.0009	0.0022	0.0035
442	0.0005	0.0014	0.0017	0.0023
443	0.0019	0.0008	0.0012	0.0024
444	0.0021	0.0015	0.0018	0.0031
445	0.0025	0.0010	0.0016	0.0032
446	0.0036	0.0012	0.0022	0.0044
447	0.0018	0.0013	0.0000	0.0022
448	0.0018	0.0005	0.0015	0.0024
449	0.0010	0.0022	0.0009	0.0026
450	0.0035	0.0024	0.0038	0.0057
451	0.0029	0.0052	0.0030	0.0067
452	0.0023	0.0012	0.0026	0.0036
453	0.0022	0.0018	0.0016	0.0033
454	0.0034	0.0008	0.0017	0.0039
455	0.0015	0.0024	0.0011	0.0030
456	0.0019	0.0001	0.0016	0.0024
457	0.0035	0.0006	0.0032	0.0048
458	0.0031	0.0007	0.0045	0.0055
459	0.0035	0.0014	0.0045	0.0058
460	0.0033	0.0029	0.0010	0.0045
461	0.0028	0.0013	0.0011	0.0033
462	0.0016	0.0002	0.0017	0.0023
463	0.0019	0.0024	0.0033	0.0045
464	0.0041	0.0010	0.0010	0.0044
465	0.0019	0.0013	0.0014	0.0027
466	0.0025	0.0014	0.0012	0.0030
467	0.0029	0.0021	0.0014	0.0038
468	0.0018	0.0006	0.0014	0.0024
469	0.0035	0.0010	0.0010	0.0037
470	0.0018	0.0015	0.0018	0.0030
471	0.0019	0.0009	0.0017	0.0027
472	0.0018	0.0012	0.0015	0.0026
473	0.0026	0.0016	0.0028	0.0041
474	0.0033	0.0010	0.0013	0.0037
475	0.0014	0.0018	0.0015	0.0027
476	0.0022	0.0020	0.0034	0.0045
477	0.0020	0.0021	0.0007	0.0030
478	0.0019	0.0019	0.0002	0.0027
479	0.0022	0.0011	0.0022	0.0033
480	0.0006	0.0011	0.0008	0.0015
481	0.0022	0.0019	0.0008	0.0030
482	0.0044	0.0016	0.0023	0.0052
483	0.0026	0.0014	0.0011	0.0031
484	0.0021	0.0009	0.0006	0.0024
485	0.0030	0.0029	0.0017	0.0045
486	0.0026	0.0014	0.0017	0.0034
487	0.0034	0.0017	0.0031	0.0049
488	0.0014	0.0008	0.0007	0.0017
489	0.0017	0.0024	0.0001	0.0029
490	0.0018	0.0016	0.0006	0.0025
491	0.0010	0.0014	0.0028	0.0033
492	0.0038	0.0009	0.0018	0.0044
493	0.0031	0.0012	0.0028	0.0043
494	0.0020	0.0005	0.0023	0.0031
495	0.0008	0.0010	0.0021	0.0024
496	0.0024	0.0033	0.0022	0.0046
497	0.0057	0.0016	0.0044	0.0073
498	0.0014	0.0034	0.0022	0.0043
499	0.0018	0.0016	0.0036	0.0044
500	0.0007	0.0009	0.0013	0.0017
501	0.0030	0.0005	0.0015	0.0034
502	0.0047	0.0014	0.0037	0.0062
503	0.0046	0.0013	0.0031	0.0057
504	0.0029	0.0026	0.0023	0.0045
505	0.0034	0.0021	0.0023	0.0047
506	0.0028	0.0012	0.0017	0.0034
507	0.0029	0.0012	0.0014	0.0034
508	0.0055	0.0008	0.0040	0.0068
509	0.0025	0.0008	0.0013	0.0029
510	0.0018	0.0026	0.0005	0.0032
511	0.0025	0.0023	0.0012	0.0036
512	0.0031	0.0010	0.0022	0.0040
513	0.0025	0.0034	0.0008	0.0043
514	0.0010	0.0007	0.0006	0.0014
515	0.0040	0.0010	0.0012	0.0043
516	0.0027	0.0004	0.0009	0.0029
517	0.0013	0.0019	0.0018	0.0029
518	0.0034	0.0016	0.0006	0.0038
519	0.0036	0.0016	0.0013	0.0042
520	0.0051	0.0014	0.0024	0.0058
521	0.0023	0.0007	0.0007	0.0025
522	0.0022	0.0026	0.0013	0.0036
523	0.0035	0.0020	0.0010	0.0041
524	0.0016	0.0021	0.0010	0.0028
525	0.0017	0.0019	0.0031	0.0040
526	0.0027	0.0005	0.0013	0.0030
527	0.0028	0.0010	0.0000	0.0030
528	0.0015	0.0014	0.0004	0.0021
529	0.0039	0.0018	0.0016	0.0046
530	0.0027	0.0012	0.0014	0.0033
531	0.0018	0.0020	0.0016	0.0031
532	0.0016	0.0015	0.0020	0.0030
533	0.0010	0.0005	0.0028	0.0030
534	0.0030	0.0022	0.0008	0.0038
535	0.0014	0.0008	0.0013	0.0020
536	0.0013	0.0010	0.0004	0.0017
537	0.0022	0.0005	0.0015	0.0028
538	0.0015	0.0017	0.0011	0.0025
539	0.0017	0.0037	0.0012	0.0042
540	0.0010	0.0009	0.0014	0.0019
541	0.0011	0.0007	0.0002	0.0013
542	0.0025	0.0020	0.0013	0.0035
543	0.0025	0.0020	0.0016	0.0036
544	0.0027	0.0007	0.0012	0.0030
545	0.0011	0.0008	0.0013	0.0018
546	0.0036	0.0006	0.0016	0.0040
547	0.0021	0.0022	0.0007	0.0031
548	0.0022	0.0013	0.0017	0.0031
549	0.0024	0.0008	0.0016	0.0030
550	0.0020	0.0023	0.0008	0.0031
551	0.0044	0.0016	0.0008	0.0048
552	0.0018	0.0011	0.0003	0.0021
553	0.0040	0.0005	0.0019	0.0045
554	0.0031	0.0008	0.0007	0.0032
555	0.0016	0.0013	0.0001	0.0020
556	0.0025	0.0019	0.0013	0.0034
557	0.0026	0.0016	0.0021	0.0037
558	0.0035	0.0018	0.0022	0.0045
559	0.0019	0.0004	0.0011	0.0022
560	0.0025	0.0012	0.0020	0.0035
561	0.0030	0.0009	0.0016	0.0035
562	0.0025	0.0023	0.0002	0.0034
563	0.0017	0.0017	0.0017	0.0029
564	0.0017	0.0016	0.0021	0.0032
565	0.0009	0.0017	0.0002	0.0019
566	0.0015	0.0020	0.0017	0.0030
567	0.0023	0.0001	0.0005	0.0024
568	0.0012	0.0017	0.0008	0.0022
569	0.0034	0.0017	0.0009	0.0039
570	0.0016	0.0029	0.0006	0.0034
571	0.0001	0.0009	0.0019	0.0021
572	0.0009	0.0020	0.0004	0.0022
573	0.0024	0.0001	0.0007	0.0025
574	0.0027	0.0006	0.0026	0.0038
575	0.0029	0.0011	0.0018	0.0035
576	0.0022	0.0008	0.0018	0.0029
577	0.0017	0.0006	0.0019	0.0026
578	0.0020	0.0010	0.0012	0.0025
579	0.0029	0.0013	0.0005	0.0033
580	0.0026	0.0021	0.0015	0.0037
581	0.0009	0.0012	0.0005	0.0016
582	0.0002	0.0014	0.0013	0.0019
583	0.0031	0.0023	0.0014	0.0041
584	0.0029	0.0015	0.0013	0.0035
585	0.0013	0.0009	0.0017	0.0023
586	0.0010	0.0007	0.0015	0.0019
587	0.0011	0.0024	0.0010	0.0029
588	0.0026	0.0004	0.0018	0.0032
589	0.0028	0.0004	0.0032	0.0043
590	0.0017	0.0007	0.0009	0.0021
591	0.0005	0.0020	0.0022	0.0030
592	0.0018	0.0024	0.0008	0.0031
593	0.0021	0.0012	0.0020	0.0031
594	0.0018	0.0014	0.0021	0.0031
595	0.0033	0.0009	0.0027	0.0044
596	0.0025	0.0008	0.0018	0.0032
597	0.0025	0.0022	0.0018	0.0038
598	0.0020	0.0016	0.0036	0.0044
599	0.0013	0.0028	0.0015	0.0034
600	0.0019	0.0006	0.0028	0.0035
601	0.0033	0.0014	0.0010	0.0037
602	0.0051	0.0020	0.0043	0.0069
603	0.0128	0.0039	0.0095	0.0165
604	0.0001	0.0007	0.0024	0.0025
605	0.0012	0.0013	0.0029	0.0034
606	0.0012	0.0014	0.0018	0.0026
607	0.0004	0.0014	0.0010	0.0018
608	0.0025	0.0013	0.0009	0.0030
609	0.0039	0.0015	0.0019	0.0046
610	0.0038	0.0017	0.0014	0.0044
611	0.0011	0.0015	0.0011	0.0022
612	0.0035	0.0023	0.0006	0.0042
613	0.0007	0.0017	0.0015	0.0023
614	0.0025	0.0018	0.0015	0.0034
615	0.0023	0.0011	0.0009	0.0027
616	0.0019	0.0004	0.0011	0.0022
617	0.0032	0.0008	0.0014	0.0035
618	0.0036	0.0026	0.0016	0.0048
619	0.0039	0.0021	0.0023	0.0050
620	0.0027	0.0021	0.0014	0.0037
621	0.0001	0.0009	0.0015	0.0017
622	0.0002	0.0007	0.0012	0.0014
623	0.0005	0.0009	0.0014	0.0017
624	0.0027	0.0012	0.0012	0.0032
625	0.0019	0.0006	0.0011	0.0023
626	0.0009	0.0014	0.0019	0.0025
627	0.0022	0.0014	0.0016	0.0030
628	0.0007	0.0023	0.0017	0.0029
629	0.0022	0.0026	0.0027	0.0044
630	0.0013	0.0012	0.0014	0.0022
