Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
501	0.0170	0.0040	0.0003	0.0175
502	0.0185	0.0047	0.0014	0.0192
503	0.0157	0.0028	0.0022	0.0161
504	0.0180	0.0048	0.0014	0.0187
505	0.0180	0.0031	0.0006	0.0183
506	0.0158	0.0048	0.0015	0.0166
507	0.0193	0.0050	0.0022	0.0200
508	0.0169	0.0038	0.0027	0.0175
509	0.0166	0.0055	0.0015	0.0175
510	0.0164	0.0048	0.0019	0.0172
511	0.0170	0.0047	0.0026	0.0178
512	0.0163	0.0058	0.0008	0.0173
513	0.0168	0.0048	0.0022	0.0176
514	0.0174	0.0050	0.0010	0.0181
515	0.0175	0.0042	0.0005	0.0180
516	0.0149	0.0054	0.0010	0.0158
517	0.0159	0.0046	0.0020	0.0167
518	0.0163	0.0037	0.0012	0.0167
519	0.0156	0.0048	0.0019	0.0164
520	0.0177	0.0055	0.0019	0.0186
521	0.0160	0.0053	0.0030	0.0171
522	0.0173	0.0042	0.0006	0.0178
523	0.0159	0.0040	0.0022	0.0165
524	0.0165	0.0045	0.0026	0.0173
525	0.0166	0.0036	0.0018	0.0171
526	0.0159	0.0046	0.0017	0.0167
527	0.0174	0.0046	0.0021	0.0181
528	0.0155	0.0051	0.0004	0.0163
529	0.0160	0.0027	0.0012	0.0163
530	0.0165	0.0049	0.0021	0.0174
531	0.0164	0.0025	0.0015	0.0167
532	0.0165	0.0050	0.0023	0.0174
533	0.0165	0.0045	0.0025	0.0173
534	0.0174	0.0055	0.0006	0.0183
535	0.0167	0.0044	0.0011	0.0173
536	0.0161	0.0044	0.0032	0.0170
537	0.0157	0.0040	0.0012	0.0162
538	0.0177	0.0053	0.0020	0.0186
539	0.0166	0.0040	0.0010	0.0170
540	0.0172	0.0037	0.0004	0.0176
541	0.0168	0.0046	0.0023	0.0175
542	0.0155	0.0054	0.0010	0.0164
543	0.0163	0.0048	0.0012	0.0170
544	0.0171	0.0041	0.0013	0.0177
545	0.0158	0.0042	0.0004	0.0163
546	0.0164	0.0029	0.0016	0.0167
547	0.0162	0.0046	0.0017	0.0169
548	0.0161	0.0055	0.0009	0.0171
549	0.0163	0.0034	0.0013	0.0167
550	0.0179	0.0037	0.0034	0.0186
551	0.0162	0.0033	0.0022	0.0167
552	0.0156	0.0050	0.0021	0.0165
553	0.0147	0.0037	0.0027	0.0154
554	0.0141	0.0035	0.0017	0.0146
555	0.0143	0.0053	0.0009	0.0152
556	0.0167	0.0047	0.0023	0.0175
557	0.0158	0.0035	0.0012	0.0163
558	0.0154	0.0042	0.0016	0.0160
559	0.0136	0.0047	0.0022	0.0146
560	0.0166	0.0031	0.0019	0.0170
561	0.0164	0.0039	0.0011	0.0169
562	0.0145	0.0043	0.0026	0.0154
563	0.0146	0.0037	0.0004	0.0151
564	0.0146	0.0042	0.0008	0.0152
565	0.0148	0.0049	0.0031	0.0159
566	0.0153	0.0040	0.0017	0.0159
567	0.0156	0.0051	0.0010	0.0164
568	0.0156	0.0043	0.0025	0.0164
569	0.0148	0.0053	0.0018	0.0158
570	0.0167	0.0033	0.0016	0.0171
571	0.0149	0.0036	0.0024	0.0155
572	0.0172	0.0050	0.0010	0.0180
573	0.0155	0.0048	0.0020	0.0164
574	0.0163	0.0039	0.0020	0.0169
575	0.0150	0.0036	0.0022	0.0156
576	0.0158	0.0050	0.0012	0.0166
577	0.0170	0.0042	0.0005	0.0176
578	0.0170	0.0040	0.0013	0.0175
579	0.0152	0.0053	0.0017	0.0162
580	0.0141	0.0038	0.0004	0.0146
581	0.0152	0.0034	0.0014	0.0156
582	0.0159	0.0039	0.0009	0.0164
583	0.0167	0.0043	0.0009	0.0173
584	0.0156	0.0035	0.0017	0.0161
585	0.0144	0.0036	0.0027	0.0151
586	0.0151	0.0042	0.0020	0.0158
587	0.0152	0.0039	0.0020	0.0158
588	0.0145	0.0052	0.0024	0.0156
589	0.0157	0.0042	0.0009	0.0163
590	0.0145	0.0046	0.0021	0.0153
591	0.0141	0.0045	0.0018	0.0149
592	0.0159	0.0047	0.0009	0.0166
593	0.0159	0.0040	0.0009	0.0164
594	0.0150	0.0041	0.0009	0.0156
595	0.0152	0.0034	0.0011	0.0156
596	0.0158	0.0035	0.0003	0.0162
597	0.0153	0.0043	0.0017	0.0160
598	0.0136	0.0048	0.0030	0.0148
599	0.0151	0.0038	0.0001	0.0156
600	0.0165	0.0037	0.0013	0.0170
601	0.0146	0.0043	0.0008	0.0153
602	0.0147	0.0045	0.0006	0.0154
603	0.0155	0.0041	0.0015	0.0161
604	0.0147	0.0035	0.0015	0.0152
605	0.0152	0.0047	0.0019	0.0160
606	0.0141	0.0043	0.0016	0.0148
607	0.0147	0.0032	0.0009	0.0151
608	0.0151	0.0056	0.0003	0.0161
609	0.0135	0.0043	0.0005	0.0142
610	0.0141	0.0041	0.0032	0.0150
611	0.0140	0.0032	0.0015	0.0144
612	0.0133	0.0037	0.0012	0.0139
613	0.0145	0.0034	0.0033	0.0153
614	0.0147	0.0049	0.0038	0.0160
615	0.0136	0.0033	0.0027	0.0143
616	0.0142	0.0030	0.0018	0.0146
617	0.0160	0.0044	0.0018	0.0167
618	0.0130	0.0034	0.0013	0.0135
619	0.0145	0.0035	0.0028	0.0152
620	0.0149	0.0031	0.0003	0.0152
621	0.0125	0.0051	0.0013	0.0136
622	0.0160	0.0036	0.0020	0.0165
623	0.0135	0.0039	0.0014	0.0141
624	0.0151	0.0042	0.0014	0.0158
625	0.0160	0.0048	0.0024	0.0169
626	0.0146	0.0042	0.0006	0.0153
627	0.0137	0.0040	0.0024	0.0145
628	0.0146	0.0029	0.0017	0.0149
629	0.0137	0.0041	0.0009	0.0143
630	0.0135	0.0036	0.0010	0.0141
631	0.0140	0.0038	0.0021	0.0146
632	0.0148	0.0050	0.0013	0.0156
633	0.0132	0.0046	0.0010	0.0140
634	0.0119	0.0037	0.0017	0.0126
635	0.0146	0.0037	0.0017	0.0152
636	0.0141	0.0047	0.0009	0.0148
637	0.0147	0.0041	0.0015	0.0153
638	0.0133	0.0038	0.0019	0.0139
639	0.0141	0.0038	0.0028	0.0149
640	0.0143	0.0043	0.0024	0.0151
641	0.0147	0.0036	0.0019	0.0153
642	0.0151	0.0028	0.0008	0.0153
643	0.0142	0.0047	0.0015	0.0150
644	0.0119	0.0034	0.0030	0.0128
645	0.0129	0.0038	0.0024	0.0137
646	0.0134	0.0028	0.0026	0.0139
647	0.0138	0.0056	0.0008	0.0149
648	0.0115	0.0035	0.0021	0.0122
649	0.0134	0.0043	0.0024	0.0143
650	0.0140	0.0038	0.0012	0.0145
651	0.0153	0.0035	0.0005	0.0157
652	0.0137	0.0037	0.0003	0.0142
653	0.0131	0.0031	0.0013	0.0136
654	0.0142	0.0041	0.0020	0.0149
655	0.0145	0.0023	0.0018	0.0147
656	0.0139	0.0051	0.0009	0.0148
657	0.0140	0.0044	0.0011	0.0147
658	0.0145	0.0043	0.0011	0.0151
659	0.0140	0.0036	0.0011	0.0144
660	0.0135	0.0027	0.0019	0.0139
661	0.0135	0.0034	0.0002	0.0139
662	0.0141	0.0038	0.0014	0.0147
663	0.0151	0.0032	0.0012	0.0155
664	0.0139	0.0027	0.0016	0.0143
665	0.0136	0.0043	0.0022	0.0145
666	0.0137	0.0037	0.0009	0.0142
667	0.0140	0.0042	0.0013	0.0147
668	0.0134	0.0039	0.0023	0.0142
669	0.0126	0.0036	0.0019	0.0133
670	0.0127	0.0039	0.0009	0.0133
671	0.0145	0.0048	0.0012	0.0153
672	0.0131	0.0040	0.0007	0.0137
673	0.0133	0.0034	0.0022	0.0139
674	0.0128	0.0036	0.0003	0.0133
675	0.0139	0.0029	0.0009	0.0142
676	0.0145	0.0042	0.0014	0.0152
677	0.0131	0.0040	0.0019	0.0138
678	0.0126	0.0034	0.0013	0.0131
679	0.0133	0.0044	0.0021	0.0141
680	0.0142	0.0052	0.0017	0.0152
681	0.0141	0.0022	0.0006	0.0143
682	0.0128	0.0030	0.0020	0.0133
683	0.0122	0.0054	0.0024	0.0135
684	0.0111	0.0036	0.0019	0.0118
685	0.0138	0.0034	0.0021	0.0143
